# gamma d2min std
1.600000000000000311e-01 9.313218907950599146e+00 2.488104302298825132e+01
1.619999999999999774e-01 9.674837341274066915e+00 2.598894641652205451e+01
1.639999999999999514e-01 9.753584893276515899e+00 2.613117007856405749e+01
1.659999999999998976e-01 9.942101636087437910e+00 2.666630788683653819e+01
1.680000000000000382e-01 1.008621253980034638e+01 2.702369077740784320e+01
1.699999999999999567e-01 1.023235072791982425e+01 2.735899442986223207e+01
1.719999999999999585e-01 1.046466024834083086e+01 2.793881103060646254e+01
1.740000000000000713e-01 1.066985975057015423e+01 2.839306648667148636e+01
1.760000000000000175e-01 1.092307857006194993e+01 2.912190321940216009e+01
1.779999999999999916e-01 1.106981160859375102e+01 2.945939936918337665e+01
1.799999999999999378e-01 1.143844388706794390e+01 3.035630977082763593e+01
1.819999999999999118e-01 1.166359429777462076e+01 3.091409040595644697e+01
1.840000000000000246e-01 1.191929539855192388e+01 3.161755838984180400e+01
1.859999999999999987e-01 1.215496707702020274e+01 3.218615528128551517e+01
1.879999999999999449e-01 1.225759106748540184e+01 3.251649501919644081e+01
1.900000000000000022e-01 1.239073049621211986e+01 3.282452258024296299e+01
1.920000000000000318e-01 1.250411410151909486e+01 3.315618975010833935e+01
1.939999999999999780e-01 1.269773532596867049e+01 3.368340504016837400e+01
1.959999999999999520e-01 1.296130957886876622e+01 3.431036374920915222e+01
1.979999999999999816e-01 1.314506688171361937e+01 3.488143169409563882e+01
2.000000000000000389e-01 1.332577903009785558e+01 3.526948154094569077e+01
