# gamma d2min std
3.999999999999990542e-03 6.464359433593749316e-01 3.989051087117816419e-01
5.999999999999985380e-03 6.410769935428504152e-01 3.980407372163484725e-01
7.999999999999981085e-03 6.431571639165087895e-01 4.039610787280278892e-01
9.999999999999975922e-03 6.514018854324495900e-01 4.281326421168740182e-01
1.199999999999997076e-02 6.475164031447285806e-01 4.117614001124836887e-01
1.399999999999996560e-02 6.438719003590592793e-01 3.999789117876294542e-01
1.599999999999996217e-02 6.568310078243371208e-01 4.193856820410707953e-01
1.799999999999995701e-02 6.537888587200126889e-01 4.207076713838601156e-01
1.999999999999995184e-02 6.580385655046558924e-01 4.295925862957624131e-01
2.199999999999995015e-02 6.551156383009785200e-01 4.271857922170549382e-01
2.399999999999994152e-02 6.583193047309027213e-01 4.379808140408898987e-01
2.599999999999993636e-02 6.574971820154670299e-01 4.277993115468937124e-01
2.799999999999993119e-02 6.609340725142045514e-01 4.318977504860942451e-01
2.999999999999992256e-02 6.742706186947601266e-01 4.750585578541210441e-01
3.199999999999992434e-02 6.727012970229639954e-01 4.510289993337623926e-01
3.400000000000007877e-02 6.794601850872000748e-01 4.686067223332468501e-01
3.600000000000006667e-02 6.802358378886521617e-01 4.975973695081561399e-01
3.800000000000006845e-02 6.867298429845327679e-01 5.765088688078088275e-01
4.000000000000006328e-02 6.939864602292455942e-01 5.379640224720210195e-01
4.200000000000005812e-02 6.957919167613635381e-01 5.796057289834249948e-01
4.400000000000005296e-02 7.032464137113321190e-01 6.016806401961896089e-01
4.600000000000004780e-02 7.036730260791508318e-01 5.277400737641085859e-01
4.800000000000004263e-02 7.257376428622158704e-01 6.317975927909604827e-01
5.000000000000003747e-02 7.184981864603062762e-01 6.126866699975909158e-01
5.200000000000003231e-02 7.307485556463069187e-01 6.469691216274653378e-01
5.400000000000003408e-02 7.435944333510888793e-01 6.318447191439540145e-01
5.600000000000002892e-02 7.430643193753946329e-01 6.243202395134319627e-01
5.800000000000002376e-02 7.526489180062342355e-01 6.637004490141730217e-01
6.000000000000001860e-02 7.519271772648357111e-01 6.400526212010489990e-01
6.200000000000001343e-02 7.757344403270991506e-01 7.096206945711679426e-01
6.400000000000000133e-02 7.736363112649936591e-01 6.964074734442794457e-01
6.600000000000000311e-02 7.913518623875474001e-01 7.406125060445597486e-01
6.800000000000000488e-02 7.929060849865847693e-01 7.601956529059589185e-01
6.999999999999999278e-02 8.157432718256786286e-01 7.980688369563193607e-01
7.199999999999998068e-02 8.229685889638573837e-01 7.910696547504898479e-01
7.399999999999998246e-02 8.400138884292138730e-01 8.357392196533440787e-01
