# gamma d2min
2.000000000000003077e-03 6.530183187164614322e-01
4.000000000000006155e-03 6.524724879991319337e-01
6.000000000000009666e-03 6.592710694404987359e-01
8.000000000000012310e-03 6.528823734138258228e-01
1.000000000000001582e-02 6.572799344677241473e-01
1.200000000000001933e-02 6.530114368627683019e-01
1.400000000000002284e-02 6.652322874013573140e-01
1.600000000000002462e-02 6.630620290147570817e-01
1.800000000000002986e-02 6.597817361841067374e-01
2.000000000000003164e-02 6.678997754024620370e-01
2.200000000000003689e-02 6.703177747139362763e-01
2.400000000000003866e-02 6.716159958175504929e-01
2.600000000000004391e-02 6.754833243765784312e-01
2.800000000000004569e-02 6.752211809777463047e-01
3.000000000000005440e-02 6.858037847222221428e-01
3.200000000000004924e-02 6.774444471531722023e-01
3.400000000000005101e-02 6.972648947107796813e-01
3.600000000000005973e-02 7.012264325737844750e-01
3.800000000000006151e-02 7.067914187361900025e-01
4.000000000000006328e-02 6.983891788253629995e-01
4.200000000000006506e-02 7.153160048650567537e-01
4.400000000000007377e-02 7.161196439827968163e-01
4.600000000000007555e-02 7.183691975220959369e-01
4.800000000000007733e-02 7.281915249447601379e-01
5.000000000000007910e-02 7.450897335187817161e-01
5.200000000000008782e-02 7.482383819444444750e-01
5.400000000000008959e-02 7.523368966145833614e-01
5.600000000000009137e-02 7.669281180299084566e-01
5.799999999999993355e-02 7.732472965415876365e-01
5.999999999999993533e-02 7.839507698626894117e-01
6.199999999999993711e-02 7.944313317294033894e-01
6.399999999999994582e-02 8.132606556601166270e-01
6.599999999999994760e-02 8.301776699494950451e-01
6.799999999999996325e-02 8.330575671657987069e-01
6.999999999999995115e-02 8.551307122750946288e-01
7.199999999999995293e-02 8.629321419330020504e-01
7.399999999999995470e-02 8.926194835108900438e-01
7.599999999999997036e-02 8.999083254083807271e-01
7.799999999999995826e-02 9.072635438210225889e-01
7.999999999999997391e-02 9.446035112945865286e-01
8.199999999999997569e-02 9.766078436474115998e-01
8.399999999999997746e-02 1.004234743826941445e+00
8.599999999999997924e-02 1.055883199514678017e+00
8.799999999999998102e-02 1.101958655551609878e+00
8.999999999999998279e-02 1.176801512138967887e+00
9.199999999999998457e-02 1.200467162354009076e+00
9.399999999999998634e-02 1.298041032703992848e+00
9.599999999999998812e-02 1.402449322462910430e+00
9.799999999999998990e-02 1.461560237490135528e+00
1.000000000000000056e-01 1.537469550187421152e+00
1.020000000000000073e-01 1.637199463959911672e+00
1.040000000000000091e-01 1.771005643308080968e+00
1.060000000000000109e-01 1.879997687020596553e+00
1.080000000000000127e-01 1.999896279888730755e+00
1.100000000000000144e-01 2.174315616122159067e+00
1.120000000000000162e-01 2.306134670953677190e+00
1.140000000000000180e-01 2.443114301031802160e+00
1.160000000000000198e-01 2.711084833009785200e+00
1.180000000000000354e-01 3.007289816187263209e+00
1.200000000000000372e-01 3.441528562209990927e+00
1.220000000000000390e-01 4.053477957765151629e+00
1.240000000000000407e-01 4.891985909240846198e+00
1.260000000000000286e-01 5.485405354148912060e+00
1.280000000000000304e-01 5.782010193477746363e+00
1.300000000000000600e-01 6.081025570454545282e+00
1.320000000000000617e-01 6.349524995665640326e+00
1.340000000000000635e-01 6.539843858353061812e+00
1.360000000000000653e-01 6.763441936777934593e+00
1.379999999999999005e-01 6.953483754865056099e+00
1.399999999999999023e-01 7.193568940453361371e+00
1.419999999999998763e-01 7.392923492623500792e+00
1.439999999999999059e-01 7.471519656532117359e+00
1.459999999999999076e-01 7.620094599268071534e+00
1.479999999999999094e-01 7.880034347541823969e+00
1.499999999999999112e-01 8.147330927152385271e+00
1.519999999999999407e-01 8.246806277521306683e+00
1.539999999999999147e-01 8.383186819862688210e+00
1.559999999999999165e-01 8.581828923650569152e+00
1.579999999999999183e-01 8.733315900138098442e+00
1.599999999999999478e-01 8.896530213340437143e+00
1.619999999999999496e-01 9.093856038746844561e+00
1.639999999999999514e-01 9.295373581861584356e+00
1.659999999999999531e-01 9.557269863210226646e+00
1.679999999999999549e-01 9.814116831151356024e+00
1.699999999999999567e-01 9.984810924498892959e+00
1.719999999999999862e-01 1.019794953319918029e+01
1.739999999999999603e-01 1.046301643947088245e+01
1.759999999999999620e-01 1.069861479655144976e+01
1.779999999999999361e-01 1.085574045528922227e+01
1.799999999999999656e-01 1.095294445064906697e+01
1.819999999999999674e-01 1.114567967422269668e+01
1.839999999999999691e-01 1.118257583095406993e+01
1.859999999999999709e-01 1.137357439235321976e+01
1.879999999999999727e-01 1.152005582453835153e+01
1.899999999999999745e-01 1.177442267430555489e+01
1.919999999999999762e-01 1.199265517349668642e+01
1.939999999999999780e-01 1.220232623664970184e+01
1.959999999999999798e-01 1.246601713025962610e+01
1.980000000000000093e-01 1.265306633504774325e+01
2.000000000000000111e-01 1.282114713470643785e+01
