# gamma	percentage	time
9.199999584486616422e-02 8.451663125342957494e-01 9.200000000000000000e+05
9.400000485224238589e-02 8.463173172400818567e-01 9.400000000000000000e+05
9.600000354057761087e-02 8.448374540469284488e-01 9.600000000000000000e+05
9.800000222891286361e-02 8.617736661463509806e-01 9.800000000000000000e+05
9.999999977068797785e-02 8.463173172400818567e-01 1.000000000000000000e+06
1.019999984590232167e-01 8.484548974079700878e-01 1.020000000000000000e+06
1.039999960007983448e-01 8.446730248032446875e-01 1.040000000000000000e+06
1.060000061547346772e-01 8.459884587527143340e-01 1.060000000000000000e+06
1.080000036965098054e-01 8.469750342148166800e-01 1.080000000000000000e+06
1.100000023848450442e-01 8.407267229548355258e-01 1.100000000000000000e+06
1.120000010731802692e-01 8.362871333753751912e-01 1.120000000000000000e+06
1.139999997615155081e-01 8.334918362327520258e-01 1.140000000000000000e+06
1.159999973032906362e-01 8.200086382506873717e-01 1.160000000000000000e+06
1.179999948450657365e-01 8.249415155611988792e-01 1.180000000000000000e+06
1.200000049990020828e-01 8.216529306875245409e-01 1.200000000000000000e+06
1.220000025407772110e-01 8.229683646369942984e-01 1.220000000000000000e+06
1.240000012291124498e-01 8.114583175791342251e-01 1.240000000000000000e+06
1.259999987708875779e-01 8.098140251422969449e-01 1.260000000000000000e+06
1.279999974592228029e-01 8.084985911928274094e-01 1.280000000000000000e+06
1.299999961475580557e-01 8.131026100159713943e-01 1.300000000000000000e+06
1.320000051549342912e-01 8.209952137127897176e-01 1.320000000000000000e+06
1.340000038432694884e-01 8.134314685033388059e-01 1.340000000000000000e+06
1.360000025316047412e-01 8.193509212759524374e-01 1.360000000000000000e+06
1.380000000733798693e-01 8.219817891748919525e-01 1.380000000000000000e+06
1.399999976151549697e-01 8.239549400990965333e-01 1.400000000000000000e+06
1.419999963034901946e-01 8.259280910233011141e-01 1.420000000000000000e+06
1.440000053108664302e-01 8.196797797633199600e-01 1.440000000000000000e+06
1.460000039992016829e-01 8.308609683338125107e-01 1.460000000000000000e+06
1.480000015409768110e-01 8.320119730395986180e-01 1.480000000000000000e+06
1.500000002293120083e-01 8.236260816117291217e-01 1.500000000000000000e+06
1.519999989176472333e-01 8.272435249727708717e-01 1.520000000000000000e+06
1.539999964594223891e-01 8.425354446353563453e-01 1.540000000000000000e+06
1.560000054667986247e-01 8.277368127038220447e-01 1.560000000000000000e+06
1.580000041551338497e-01 8.228039353933106481e-01 1.580000000000000000e+06
1.600000028434690746e-01 8.196797797633199600e-01 1.600000000000000000e+06
1.620000003852442028e-01 8.211596429564733679e-01 1.620000000000000000e+06
1.639999990735794277e-01 8.242837985864640560e-01 1.640000000000000000e+06
1.659999977619146805e-01 8.264213787543522871e-01 1.660000000000000000e+06
1.679999953036898086e-01 8.280656711911895673e-01 1.680000000000000000e+06
1.700000043110660164e-01 8.223106476622594752e-01 1.700000000000000000e+06
1.720000029994012414e-01 8.241193693427802947e-01 1.720000000000000000e+06
1.740000005411763695e-01 8.172133411080642063e-01 1.740000000000000000e+06
1.759999992295116222e-01 8.279012419475056950e-01 1.760000000000000000e+06
1.779999979178468472e-01 8.140891854780735182e-01 1.780000000000000000e+06
1.799999954596219753e-01 8.205019259817385446e-01 1.800000000000000000e+06
1.820000056135583077e-01 8.200086382506873717e-01 1.820000000000000000e+06
1.839999916897323284e-01 8.211596429564733679e-01 1.840000000000000000e+06
1.859999903780675812e-01 8.122804637975529207e-01 1.860000000000000000e+06
1.880000108510448964e-01 8.252703740485662909e-01 1.880000000000000000e+06
1.900000095393801214e-01 8.200086382506873717e-01 1.900000000000000000e+06
1.920000070811552217e-01 8.106361713607156405e-01 1.920000000000000000e+06
1.940000069160505713e-01 8.127737515286039827e-01 1.940000000000000000e+06
1.960000033112656026e-01 8.155690486712269260e-01 1.960000000000000000e+06
1.980000019996008553e-01 8.280656711911895673e-01 1.980000000000000000e+06
