# gamma d2min std
7.599999999999994260e-02 9.570199464745107187e-01 1.065848389501703242e+00
7.799999999999999989e-02 9.687569432567866290e-01 1.060020857463790156e+00
8.000000000000007105e-02 9.849671917613636030e-01 1.103868958283640067e+00
8.199999999999996181e-02 1.022957535091145731e+00 1.213150861508311751e+00
8.400000000000003297e-02 1.098524392150015627e+00 1.375348001338850601e+00
8.599999999999995148e-02 1.140703246336411070e+00 1.493263237541996302e+00
8.799999999999999489e-02 1.159428600666824627e+00 1.574476159445777235e+00
9.000000000000006606e-02 1.205744209378945886e+00 1.643160485978464980e+00
9.199999999999995681e-02 1.225464328424873628e+00 1.658064186654401029e+00
9.400000000000002798e-02 1.293982825086805510e+00 1.849794762176381946e+00
9.600000000000008527e-02 1.325663488083964392e+00 1.852671546391946089e+00
9.799999999999998990e-02 1.389106442574179257e+00 2.021878339777627875e+00
1.000000000000000472e-01 1.425655298804450632e+00 2.115558291451284489e+00
1.019999999999999518e-01 1.537940994426688857e+00 2.346923556490105867e+00
1.040000000000000091e-01 1.615313269339883506e+00 2.485362837169740935e+00
1.060000000000000803e-01 1.736383278572837696e+00 2.902108287162132427e+00
1.079999999999999710e-01 1.881715727732402366e+00 3.269436306766956513e+00
1.100000000000000422e-01 2.229886045622238466e+00 4.188655545079146947e+00
1.119999999999999329e-01 3.566281466001815836e+00 8.156610907849751513e+00
1.140000000000000041e-01 4.809733079851246984e+00 1.181193203836277839e+01
1.160000000000000475e-01 5.334417591370738343e+00 1.328543915003628229e+01
1.179999999999999660e-01 5.674883215181108831e+00 1.427614945241657551e+01
1.200000000000000094e-01 5.949214388660037933e+00 1.505250053032183999e+01
1.219999999999999279e-01 6.074038170438763373e+00 1.543137125553740852e+01
1.239999999999999714e-01 6.261707101878156934e+00 1.586302509396864657e+01
1.260000000000000564e-01 6.384103844596353383e+00 1.616794886290868405e+01
1.279999999999999194e-01 6.523275082684264703e+00 1.656779772070476398e+01
1.300000000000000044e-01 6.728190476087042349e+00 1.713325067930838230e+01
1.320000000000000895e-01 6.966527864672112713e+00 1.783139420880011272e+01
1.339999999999999802e-01 7.143497566453599568e+00 1.829842087054908006e+01
1.360000000000000375e-01 7.405336087541430246e+00 1.890318544831641034e+01
1.379999999999999283e-01 7.617138255103771627e+00 1.945786129716725199e+01
1.400000000000000133e-01 7.758552289676058145e+00 1.985547211932906819e+01
1.420000000000000706e-01 7.870636044882417082e+00 2.018150393816991084e+01
1.439999999999999614e-01 8.008353415088382832e+00 2.051077364115853285e+01
1.460000000000000187e-01 8.211628505581202830e+00 2.102251005100924885e+01
1.480000000000001037e-01 8.378823334830729053e+00 2.144114405353906605e+01
1.499999999999999944e-01 8.568124547845643590e+00 2.203341360966281570e+01
1.520000000000000240e-01 8.682890457078599411e+00 2.231669965252124044e+01
1.539999999999999425e-01 8.901583055967881464e+00 2.298061458797468148e+01
1.559999999999999998e-01 9.030053794813367674e+00 2.332004892050743905e+01
1.580000000000000848e-01 9.179902913827730160e+00 2.371684804567577132e+01
1.599999999999999478e-01 9.380742497837752936e+00 2.424118431052238876e+01
1.620000000000000329e-01 9.641047388109612370e+00 2.486753100771505487e+01
1.639999999999999236e-01 9.801851970770201206e+00 2.533484967522386810e+01
1.660000000000000087e-01 9.916133274573862622e+00 2.556931955260555966e+01
1.680000000000000659e-01 9.987345381437421565e+00 2.577426016373028617e+01
1.699999999999999567e-01 1.020721863584082989e+01 2.623434929372837843e+01
1.720000000000000417e-01 1.037062594169231389e+01 2.673034377050359112e+01
1.739999999999999325e-01 1.053343865265348711e+01 2.714948150900176671e+01
1.759999999999999898e-01 1.074748742468237239e+01 2.761390623643642073e+01
1.780000000000000471e-01 1.095770515023476754e+01 2.812594545476504138e+01
1.799999999999999656e-01 1.106468726838699368e+01 2.834740437555715076e+01
1.820000000000000229e-01 1.135649693645241420e+01 2.902096687592040780e+01
1.840000000000000802e-01 1.150163538925584206e+01 2.944004607724859923e+01
1.859999999999999709e-01 1.165895813307094286e+01 2.976964244288060968e+01
1.880000000000000560e-01 1.193024146648911277e+01 3.055199339733796648e+01
1.899999999999999467e-01 1.215678819364543983e+01 3.107520687656598923e+01
1.920000000000000040e-01 1.237757867160866354e+01 3.166415032374188954e+01
1.939999999999999780e-01 1.258086101475694463e+01 3.215598688111091974e+01
1.959999999999999798e-01 1.297474567684461810e+01 3.316130804828900835e+01
1.980000000000000371e-01 1.320514319456873409e+01 3.373587638417661339e+01
2.000000000000000111e-01 1.343458326620107535e+01 3.438665618204365870e+01
