# gamma	percentage	time
0.000000000000000000e+00 1.042408535833719840e+00 7.900000000000000000e+03
0.000000000000000000e+00 1.045331176588393918e+00 8.000000000000000000e+03
0.000000000000000000e+00 1.043707487280241653e+00 8.100000000000000000e+03
0.000000000000000000e+00 1.040622477594752349e+00 8.200000000000000000e+03
0.000000000000000000e+00 1.045493545519209144e+00 8.300000000000000000e+03
0.000000000000000000e+00 1.036725623255187134e+00 8.400000000000000000e+03
0.000000000000000000e+00 1.041434322248828481e+00 8.500000000000000000e+03
0.000000000000000000e+00 1.043869856211056879e+00 8.600000000000000000e+03
0.000000000000000000e+00 1.045168807657578691e+00 8.700000000000000000e+03
0.000000000000000000e+00 1.045331176588393918e+00 8.800000000000000000e+03
0.000000000000000000e+00 1.040784846525567575e+00 8.900000000000000000e+03
0.000000000000000000e+00 1.050364613443665718e+00 9.000000000000000000e+03
0.000000000000000000e+00 1.056372263883828877e+00 9.100000000000000000e+03
0.000000000000000000e+00 1.048903293066328679e+00 9.200000000000000000e+03
0.000000000000000000e+00 1.048578555204698226e+00 9.300000000000000000e+03
0.000000000000000000e+00 1.055722788160567971e+00 9.400000000000000000e+03
0.000000000000000000e+00 1.043058011556980746e+00 9.500000000000000000e+03
0.000000000000000000e+00 1.054261467783230932e+00 9.600000000000000000e+03
0.000000000000000000e+00 1.040135370802306669e+00 9.700000000000000000e+03
0.000000000000000000e+00 1.044844069795948238e+00 9.800000000000000000e+03
0.000000000000000000e+00 1.051176458097741850e+00 9.900000000000000000e+03
0.000000000000000000e+00 1.041109584387198028e+00 1.000000000000000000e+04
0.000000000000000000e+00 1.053287254198339573e+00 1.010000000000000000e+04
0.000000000000000000e+00 1.050851720236111397e+00 1.020000000000000000e+04
0.000000000000000000e+00 1.045980652311654602e+00 1.030000000000000000e+04
0.000000000000000000e+00 1.049715137720404812e+00 1.040000000000000000e+04
0.000000000000000000e+00 1.046467759104100281e+00 1.050000000000000000e+04
0.000000000000000000e+00 1.041434322248828481e+00 1.060000000000000000e+04
0.000000000000000000e+00 1.053124885267524347e+00 1.070000000000000000e+04
0.000000000000000000e+00 1.042733273695350293e+00 1.080000000000000000e+04
0.000000000000000000e+00 1.040622477594752349e+00 1.090000000000000000e+04
0.000000000000000000e+00 1.056372263883828877e+00 1.100000000000000000e+04
0.000000000000000000e+00 1.044356963003502559e+00 1.110000000000000000e+04
0.000000000000000000e+00 1.054099098852415706e+00 1.120000000000000000e+04
0.000000000000000000e+00 1.043869856211056879e+00 1.130000000000000000e+04
0.000000000000000000e+00 1.044844069795948238e+00 1.140000000000000000e+04
0.000000000000000000e+00 1.057346477468720236e+00 1.150000000000000000e+04
0.000000000000000000e+00 1.049228030927959132e+00 1.160000000000000000e+04
0.000000000000000000e+00 1.044519331934317785e+00 1.170000000000000000e+04
0.000000000000000000e+00 1.046305390173285055e+00 1.180000000000000000e+04
0.000000000000000000e+00 1.038349312563339399e+00 1.190000000000000000e+04
0.000000000000000000e+00 1.052637778475078667e+00 1.200000000000000000e+04
0.000000000000000000e+00 1.050202244512850491e+00 1.210000000000000000e+04
0.000000000000000000e+00 1.045331176588393918e+00 1.220000000000000000e+04
0.000000000000000000e+00 1.051988302751817983e+00 1.230000000000000000e+04
0.000000000000000000e+00 1.047766710550622093e+00 1.240000000000000000e+04
0.000000000000000000e+00 1.044032225141872106e+00 1.250000000000000000e+04
0.000000000000000000e+00 1.046305390173285055e+00 1.260000000000000000e+04
0.000000000000000000e+00 1.043869856211056879e+00 1.270000000000000000e+04
0.000000000000000000e+00 1.047441972688991640e+00 1.280000000000000000e+04
0.000000000000000000e+00 1.046467759104100281e+00 1.290000000000000000e+04
0.000000000000000000e+00 1.047604341619806867e+00 1.300000000000000000e+04
0.000000000000000000e+00 1.050526982374480944e+00 1.310000000000000000e+04
0.000000000000000000e+00 1.052800147405893894e+00 1.320000000000000000e+04
0.000000000000000000e+00 1.045493545519209144e+00 1.330000000000000000e+04
0.000000000000000000e+00 1.045168807657578691e+00 1.340000000000000000e+04
0.000000000000000000e+00 1.058807797846057275e+00 1.350000000000000000e+04
0.000000000000000000e+00 1.046305390173285055e+00 1.360000000000000000e+04
0.000000000000000000e+00 1.057995953191981142e+00 1.370000000000000000e+04
0.000000000000000000e+00 1.062217545393176810e+00 1.380000000000000000e+04
0.000000000000000000e+00 1.047117234827361187e+00 1.390000000000000000e+04
0.000000000000000000e+00 1.057184108537905010e+00 1.400000000000000000e+04
0.000000000000000000e+00 1.045493545519209144e+00 1.410000000000000000e+04
0.000000000000000000e+00 1.056534632814644104e+00 1.420000000000000000e+04
0.000000000000000000e+00 1.043869856211056879e+00 1.430000000000000000e+04
0.000000000000000000e+00 1.046954865896545961e+00 1.440000000000000000e+04
0.000000000000000000e+00 1.056209894953013650e+00 1.450000000000000000e+04
0.000000000000000000e+00 1.053611992059970026e+00 1.460000000000000000e+04
0.000000000000000000e+00 1.050039875582035265e+00 1.470000000000000000e+04
0.000000000000000000e+00 1.049552768789589585e+00 1.480000000000000000e+04
0.000000000000000000e+00 1.042570904764535067e+00 1.490000000000000000e+04
0.000000000000000000e+00 1.055560419229752744e+00 1.500000000000000000e+04
0.000000000000000000e+00 1.042895642626165520e+00 1.510000000000000000e+04
0.000000000000000000e+00 1.054423836714046159e+00 1.520000000000000000e+04
0.000000000000000000e+00 1.051663564890187530e+00 1.530000000000000000e+04
0.000000000000000000e+00 1.059619642500133185e+00 1.540000000000000000e+04
0.000000000000000000e+00 1.057833584261165916e+00 1.550000000000000000e+04
0.000000000000000000e+00 1.054586205644861385e+00 1.560000000000000000e+04
0.000000000000000000e+00 1.056534632814644104e+00 1.570000000000000000e+04
0.000000000000000000e+00 1.062704652185622489e+00 1.580000000000000000e+04
0.000000000000000000e+00 1.057833584261165916e+00 1.590000000000000000e+04
0.000000000000000000e+00 1.049877506651220038e+00 1.600000000000000000e+04
0.000000000000000000e+00 1.048416186273883000e+00 1.610000000000000000e+04
0.000000000000000000e+00 1.060593856085024544e+00 1.620000000000000000e+04
0.000000000000000000e+00 1.063029390047252942e+00 1.630000000000000000e+04
0.000000000000000000e+00 1.055722788160567971e+00 1.640000000000000000e+04
0.000000000000000000e+00 1.060756225015839771e+00 1.650000000000000000e+04
0.000000000000000000e+00 1.052637778475078667e+00 1.660000000000000000e+04
0.000000000000000000e+00 1.053936729921600479e+00 1.670000000000000000e+04
0.000000000000000000e+00 1.054910943506491838e+00 1.680000000000000000e+04
0.000000000000000000e+00 1.059132535707687728e+00 1.690000000000000000e+04
0.000000000000000000e+00 1.047279603758176414e+00 1.700000000000000000e+04
0.000000000000000000e+00 1.055235681368122291e+00 1.710000000000000000e+04
0.000000000000000000e+00 1.061243331808285451e+00 1.720000000000000000e+04
0.000000000000000000e+00 1.061080962877470224e+00 1.730000000000000000e+04
0.000000000000000000e+00 1.064165972562959528e+00 1.740000000000000000e+04
0.000000000000000000e+00 1.059782011430948412e+00 1.750000000000000000e+04
0.000000000000000000e+00 1.056534632814644104e+00 1.760000000000000000e+04
0.000000000000000000e+00 1.062055176462361583e+00 1.770000000000000000e+04
0.000000000000000000e+00 1.055722788160567971e+00 1.780000000000000000e+04
0.000000000000000000e+00 1.053774360990785253e+00 1.790000000000000000e+04
0.000000000000000000e+00 1.063841234701329075e+00 1.800000000000000000e+04
0.000000000000000000e+00 1.059132535707687728e+00 1.810000000000000000e+04
0.000000000000000000e+00 1.053124885267524347e+00 1.820000000000000000e+04
0.000000000000000000e+00 1.051176458097741850e+00 1.830000000000000000e+04
0.000000000000000000e+00 1.055722788160567971e+00 1.840000000000000000e+04
0.000000000000000000e+00 1.063841234701329075e+00 1.850000000000000000e+04
0.000000000000000000e+00 1.061730438600731130e+00 1.860000000000000000e+04
0.000000000000000000e+00 1.061892807531546357e+00 1.870000000000000000e+04
0.000000000000000000e+00 1.061243331808285451e+00 1.880000000000000000e+04
0.000000000000000000e+00 1.066114399732742024e+00 1.890000000000000000e+04
0.000000000000000000e+00 1.062867021116437716e+00 1.900000000000000000e+04
0.000000000000000000e+00 1.062542283254807263e+00 1.910000000000000000e+04
0.000000000000000000e+00 1.059132535707687728e+00 1.920000000000000000e+04
0.000000000000000000e+00 1.049552768789589585e+00 1.930000000000000000e+04
0.000000000000000000e+00 1.060431487154209318e+00 1.940000000000000000e+04
0.000000000000000000e+00 1.058807797846057275e+00 1.950000000000000000e+04
0.000000000000000000e+00 1.057184108537905010e+00 1.960000000000000000e+04
0.000000000000000000e+00 1.057833584261165916e+00 1.970000000000000000e+04
0.000000000000000000e+00 1.068062826902524742e+00 1.980000000000000000e+04
0.000000000000000000e+00 1.064490710424589981e+00 1.990000000000000000e+04
0.000000000000000000e+00 1.061405700739100677e+00 2.000000000000000000e+04
0.000000000000000000e+00 1.059782011430948412e+00 2.010000000000000000e+04
0.000000000000000000e+00 1.057346477468720236e+00 2.020000000000000000e+04
0.000000000000000000e+00 1.058970166776872501e+00 2.030000000000000000e+04
0.000000000000000000e+00 1.065952030801926798e+00 2.040000000000000000e+04
0.000000000000000000e+00 1.060756225015839771e+00 2.050000000000000000e+04
0.000000000000000000e+00 1.063841234701329075e+00 2.060000000000000000e+04
0.000000000000000000e+00 1.061405700739100677e+00 2.070000000000000000e+04
0.000000000000000000e+00 1.058807797846057275e+00 2.080000000000000000e+04
0.000000000000000000e+00 1.062379914323992036e+00 2.090000000000000000e+04
0.000000000000000000e+00 1.058158322122796369e+00 2.100000000000000000e+04
0.000000000000000000e+00 1.066763875456002930e+00 2.110000000000000000e+04
0.000000000000000000e+00 1.062542283254807263e+00 2.120000000000000000e+04
0.000000000000000000e+00 1.054261467783230932e+00 2.130000000000000000e+04
0.000000000000000000e+00 1.061730438600731130e+00 2.140000000000000000e+04
0.000000000000000000e+00 1.068225195833339969e+00 2.150000000000000000e+04
0.000000000000000000e+00 1.059132535707687728e+00 2.160000000000000000e+04
0.000000000000000000e+00 1.063841234701329075e+00 2.170000000000000000e+04
0.000000000000000000e+00 1.055398050298937518e+00 2.180000000000000000e+04
0.000000000000000000e+00 1.071634943380459726e+00 2.190000000000000000e+04
0.000000000000000000e+00 1.066926244386818157e+00 2.200000000000000000e+04
0.000000000000000000e+00 1.056047526022198424e+00 2.210000000000000000e+04
0.000000000000000000e+00 1.067088613317633383e+00 2.220000000000000000e+04
0.000000000000000000e+00 1.066601506525187704e+00 2.230000000000000000e+04
0.000000000000000000e+00 1.068062826902524742e+00 2.240000000000000000e+04
0.000000000000000000e+00 1.062704652185622489e+00 2.250000000000000000e+04
0.000000000000000000e+00 1.060431487154209318e+00 2.260000000000000000e+04
0.000000000000000000e+00 1.063678865770513848e+00 2.270000000000000000e+04
0.000000000000000000e+00 1.062055176462361583e+00 2.280000000000000000e+04
0.000000000000000000e+00 1.065627292940296567e+00 2.290000000000000000e+04
0.000000000000000000e+00 1.067900457971709516e+00 2.300000000000000000e+04
0.000000000000000000e+00 1.065302555078666114e+00 2.310000000000000000e+04
0.000000000000000000e+00 1.063841234701329075e+00 2.320000000000000000e+04
0.000000000000000000e+00 1.066926244386818157e+00 2.330000000000000000e+04
0.000000000000000000e+00 1.061730438600731130e+00 2.340000000000000000e+04
0.000000000000000000e+00 1.059294904638502732e+00 2.350000000000000000e+04
0.000000000000000000e+00 1.072122050172905405e+00 2.360000000000000000e+04
0.000000000000000000e+00 1.065627292940296567e+00 2.370000000000000000e+04
0.000000000000000000e+00 1.064815448286220434e+00 2.380000000000000000e+04
0.000000000000000000e+00 1.074232846273503128e+00 2.390000000000000000e+04
0.000000000000000000e+00 1.063029390047252942e+00 2.400000000000000000e+04
0.000000000000000000e+00 1.061405700739100677e+00 2.410000000000000000e+04
0.000000000000000000e+00 1.067413351179263836e+00 2.420000000000000000e+04
0.000000000000000000e+00 1.068225195833339969e+00 2.430000000000000000e+04
0.000000000000000000e+00 1.066763875456002930e+00 2.440000000000000000e+04
0.000000000000000000e+00 1.064653079355405207e+00 2.450000000000000000e+04
0.000000000000000000e+00 1.061080962877470224e+00 2.460000000000000000e+04
0.000000000000000000e+00 1.067250982248448610e+00 2.470000000000000000e+04
0.000000000000000000e+00 1.065627292940296567e+00 2.480000000000000000e+04
0.000000000000000000e+00 1.077642593820622885e+00 2.490000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 2.500000000000000000e+04
0.000000000000000000e+00 1.062217545393176810e+00 2.510000000000000000e+04
0.000000000000000000e+00 1.057671215330350689e+00 2.520000000000000000e+04
0.000000000000000000e+00 1.062867021116437716e+00 2.530000000000000000e+04
0.000000000000000000e+00 1.065140186147850887e+00 2.540000000000000000e+04
0.000000000000000000e+00 1.072284419103720632e+00 2.550000000000000000e+04
0.000000000000000000e+00 1.075207059858394487e+00 2.560000000000000000e+04
0.000000000000000000e+00 1.070011254072307461e+00 2.570000000000000000e+04
0.000000000000000000e+00 1.065464924009481340e+00 2.580000000000000000e+04
0.000000000000000000e+00 1.068062826902524742e+00 2.590000000000000000e+04
0.000000000000000000e+00 1.071634943380459726e+00 2.600000000000000000e+04
0.000000000000000000e+00 1.064165972562959528e+00 2.610000000000000000e+04
0.000000000000000000e+00 1.066601506525187704e+00 2.620000000000000000e+04
0.000000000000000000e+00 1.067413351179263836e+00 2.630000000000000000e+04
0.000000000000000000e+00 1.065140186147850887e+00 2.640000000000000000e+04
0.000000000000000000e+00 1.069037040487416101e+00 2.650000000000000000e+04
0.000000000000000000e+00 1.063678865770513848e+00 2.660000000000000000e+04
0.000000000000000000e+00 1.064165972562959528e+00 2.670000000000000000e+04
0.000000000000000000e+00 1.069037040487416101e+00 2.680000000000000000e+04
0.000000000000000000e+00 1.066439137594372477e+00 2.690000000000000000e+04
0.000000000000000000e+00 1.071147836588014046e+00 2.700000000000000000e+04
0.000000000000000000e+00 1.065952030801926798e+00 2.710000000000000000e+04
0.000000000000000000e+00 1.069686516210677008e+00 2.720000000000000000e+04
0.000000000000000000e+00 1.070498360864753140e+00 2.730000000000000000e+04
0.000000000000000000e+00 1.062542283254807263e+00 2.740000000000000000e+04
0.000000000000000000e+00 1.066601506525187704e+00 2.750000000000000000e+04
0.000000000000000000e+00 1.063029390047252942e+00 2.760000000000000000e+04
0.000000000000000000e+00 1.071310205518829273e+00 2.770000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 2.780000000000000000e+04
0.000000000000000000e+00 1.071634943380459726e+00 2.790000000000000000e+04
0.000000000000000000e+00 1.059782011430948412e+00 2.800000000000000000e+04
0.000000000000000000e+00 1.070985467657198820e+00 2.810000000000000000e+04
0.000000000000000000e+00 1.071310205518829273e+00 2.820000000000000000e+04
0.000000000000000000e+00 1.066114399732742024e+00 2.830000000000000000e+04
0.000000000000000000e+00 1.067900457971709516e+00 2.840000000000000000e+04
0.000000000000000000e+00 1.066601506525187704e+00 2.850000000000000000e+04
0.000000000000000000e+00 1.069524147279861781e+00 2.860000000000000000e+04
0.000000000000000000e+00 1.064977817217035660e+00 2.870000000000000000e+04
0.000000000000000000e+00 1.068062826902524742e+00 2.880000000000000000e+04
0.000000000000000000e+00 1.073258632688611769e+00 2.890000000000000000e+04
0.000000000000000000e+00 1.071147836588014046e+00 2.900000000000000000e+04
0.000000000000000000e+00 1.061243331808285451e+00 2.910000000000000000e+04
0.000000000000000000e+00 1.072446788034535858e+00 2.920000000000000000e+04
0.000000000000000000e+00 1.075856535581655393e+00 2.930000000000000000e+04
0.000000000000000000e+00 1.072609156965351085e+00 2.940000000000000000e+04
0.000000000000000000e+00 1.071472574449644499e+00 2.950000000000000000e+04
0.000000000000000000e+00 1.063029390047252942e+00 2.960000000000000000e+04
0.000000000000000000e+00 1.070173623003122687e+00 2.970000000000000000e+04
0.000000000000000000e+00 1.064977817217035660e+00 2.980000000000000000e+04
0.000000000000000000e+00 1.063516496839698622e+00 2.990000000000000000e+04
0.000000000000000000e+00 1.071147836588014046e+00 3.000000000000000000e+04
0.000000000000000000e+00 1.067738089040894289e+00 3.010000000000000000e+04
0.000000000000000000e+00 1.078779176336329471e+00 3.020000000000000000e+04
0.000000000000000000e+00 1.064165972562959528e+00 3.030000000000000000e+04
0.000000000000000000e+00 1.070173623003122687e+00 3.040000000000000000e+04
0.000000000000000000e+00 1.073096263757796542e+00 3.050000000000000000e+04
0.000000000000000000e+00 1.073908108411872675e+00 3.060000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 3.070000000000000000e+04
0.000000000000000000e+00 1.065302555078666114e+00 3.080000000000000000e+04
0.000000000000000000e+00 1.070823098726383593e+00 3.090000000000000000e+04
0.000000000000000000e+00 1.072284419103720632e+00 3.100000000000000000e+04
0.000000000000000000e+00 1.073908108411872675e+00 3.110000000000000000e+04
0.000000000000000000e+00 1.063516496839698622e+00 3.120000000000000000e+04
0.000000000000000000e+00 1.067250982248448610e+00 3.130000000000000000e+04
0.000000000000000000e+00 1.068874671556600875e+00 3.140000000000000000e+04
0.000000000000000000e+00 1.070173623003122687e+00 3.150000000000000000e+04
0.000000000000000000e+00 1.063516496839698622e+00 3.160000000000000000e+04
0.000000000000000000e+00 1.067900457971709516e+00 3.170000000000000000e+04
0.000000000000000000e+00 1.070173623003122687e+00 3.180000000000000000e+04
0.000000000000000000e+00 1.065627292940296567e+00 3.190000000000000000e+04
0.000000000000000000e+00 1.064653079355405207e+00 3.200000000000000000e+04
0.000000000000000000e+00 1.075856535581655393e+00 3.210000000000000000e+04
0.000000000000000000e+00 1.069848885141492234e+00 3.220000000000000000e+04
0.000000000000000000e+00 1.067738089040894289e+00 3.230000000000000000e+04
0.000000000000000000e+00 1.069199409418231328e+00 3.240000000000000000e+04
0.000000000000000000e+00 1.072284419103720632e+00 3.250000000000000000e+04
0.000000000000000000e+00 1.074882321996764034e+00 3.260000000000000000e+04
0.000000000000000000e+00 1.069361778349046554e+00 3.270000000000000000e+04
0.000000000000000000e+00 1.064003603632144301e+00 3.280000000000000000e+04
0.000000000000000000e+00 1.072446788034535858e+00 3.290000000000000000e+04
0.000000000000000000e+00 1.070335991933937914e+00 3.300000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 3.310000000000000000e+04
0.000000000000000000e+00 1.058320691053611595e+00 3.320000000000000000e+04
0.000000000000000000e+00 1.072771525896166089e+00 3.330000000000000000e+04
0.000000000000000000e+00 1.074719953065948808e+00 3.340000000000000000e+04
0.000000000000000000e+00 1.073745739481057448e+00 3.350000000000000000e+04
0.000000000000000000e+00 1.066926244386818157e+00 3.360000000000000000e+04
0.000000000000000000e+00 1.080889972436927193e+00 3.370000000000000000e+04
0.000000000000000000e+00 1.077317855958992432e+00 3.380000000000000000e+04
0.000000000000000000e+00 1.066926244386818157e+00 3.390000000000000000e+04
0.000000000000000000e+00 1.069199409418231328e+00 3.400000000000000000e+04
0.000000000000000000e+00 1.086410516084644673e+00 3.410000000000000000e+04
0.000000000000000000e+00 1.077804962751438111e+00 3.420000000000000000e+04
0.000000000000000000e+00 1.071310205518829273e+00 3.430000000000000000e+04
0.000000000000000000e+00 1.076018904512470620e+00 3.440000000000000000e+04
0.000000000000000000e+00 1.075531797720024940e+00 3.450000000000000000e+04
0.000000000000000000e+00 1.074232846273503128e+00 3.460000000000000000e+04
0.000000000000000000e+00 1.066439137594372477e+00 3.470000000000000000e+04
0.000000000000000000e+00 1.078454438474699018e+00 3.480000000000000000e+04
0.000000000000000000e+00 1.079915758852035834e+00 3.490000000000000000e+04
0.000000000000000000e+00 1.066601506525187704e+00 3.500000000000000000e+04
0.000000000000000000e+00 1.069199409418231328e+00 3.510000000000000000e+04
0.000000000000000000e+00 1.070985467657198820e+00 3.520000000000000000e+04
0.000000000000000000e+00 1.076993118097361979e+00 3.530000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 3.540000000000000000e+04
0.000000000000000000e+00 1.071310205518829273e+00 3.550000000000000000e+04
0.000000000000000000e+00 1.076506011304916299e+00 3.560000000000000000e+04
0.000000000000000000e+00 1.080565234575296740e+00 3.570000000000000000e+04
0.000000000000000000e+00 1.071797312311274952e+00 3.580000000000000000e+04
0.000000000000000000e+00 1.081377079229372873e+00 3.590000000000000000e+04
0.000000000000000000e+00 1.066439137594372477e+00 3.600000000000000000e+04
0.000000000000000000e+00 1.071959681242090179e+00 3.610000000000000000e+04
0.000000000000000000e+00 1.079266283128775150e+00 3.620000000000000000e+04
0.000000000000000000e+00 1.075207059858394487e+00 3.630000000000000000e+04
0.000000000000000000e+00 1.080078127782851061e+00 3.640000000000000000e+04
0.000000000000000000e+00 1.067088613317633383e+00 3.650000000000000000e+04
0.000000000000000000e+00 1.069524147279861781e+00 3.660000000000000000e+04
0.000000000000000000e+00 1.073583370550242222e+00 3.670000000000000000e+04
0.000000000000000000e+00 1.077642593820622885e+00 3.680000000000000000e+04
0.000000000000000000e+00 1.076018904512470620e+00 3.690000000000000000e+04
0.000000000000000000e+00 1.069524147279861781e+00 3.700000000000000000e+04
0.000000000000000000e+00 1.069686516210677008e+00 3.710000000000000000e+04
0.000000000000000000e+00 1.080240496713666287e+00 3.720000000000000000e+04
0.000000000000000000e+00 1.084786826776492630e+00 3.730000000000000000e+04
0.000000000000000000e+00 1.080402865644481514e+00 3.740000000000000000e+04
0.000000000000000000e+00 1.076993118097361979e+00 3.750000000000000000e+04
0.000000000000000000e+00 1.082838399606709912e+00 3.760000000000000000e+04
0.000000000000000000e+00 1.084949195707307856e+00 3.770000000000000000e+04
0.000000000000000000e+00 1.076018904512470620e+00 3.780000000000000000e+04
0.000000000000000000e+00 1.078779176336329471e+00 3.790000000000000000e+04
0.000000000000000000e+00 1.081701817091003326e+00 3.800000000000000000e+04
0.000000000000000000e+00 1.076830749166546752e+00 3.810000000000000000e+04
0.000000000000000000e+00 1.075856535581655393e+00 3.820000000000000000e+04
0.000000000000000000e+00 1.076993118097361979e+00 3.830000000000000000e+04
0.000000000000000000e+00 1.069199409418231328e+00 3.840000000000000000e+04
0.000000000000000000e+00 1.070173623003122687e+00 3.850000000000000000e+04
0.000000000000000000e+00 1.066926244386818157e+00 3.860000000000000000e+04
0.000000000000000000e+00 1.085761040361383989e+00 3.870000000000000000e+04
