# gamma d2min std
1.320000000000000062e-01 4.705783148354640844e+00 6.978065312609845527e+00
1.340000000000000913e-01 4.885230935683003040e+00 7.177944213965276710e+00
1.360000000000000098e-01 5.121808041278014478e+00 7.547472876104109218e+00
1.379999999999999283e-01 5.283177891177398777e+00 7.761110039965848806e+00
1.400000000000000133e-01 5.532802654172584766e+00 8.056336927334179165e+00
1.419999999999999318e-01 5.641553510045770103e+00 8.218535065361548320e+00
1.440000000000000169e-01 5.889380197411617779e+00 8.514725791558749535e+00
1.459999999999999631e-01 6.095826650215041553e+00 8.863549797181748957e+00
1.480000000000000204e-01 6.289927481056659886e+00 9.204507280052949270e+00
1.499999999999999389e-01 6.568435246196338007e+00 9.520860246300458130e+00
1.520000000000000240e-01 6.760756101106771609e+00 9.810372071445039310e+00
1.539999999999999425e-01 6.952886697679925732e+00 1.010118798132896956e+01
1.560000000000000275e-01 7.163971805837674012e+00 1.043487385166903358e+01
1.579999999999999738e-01 7.369551768963067850e+00 1.080726019593759624e+01
1.600000000000000588e-01 7.604723403647805746e+00 1.105614333287139850e+01
1.619999999999999774e-01 7.764137800053267924e+00 1.130062855540559497e+01
1.640000000000000624e-01 7.926170066441760476e+00 1.146823486221826371e+01
1.659999999999999531e-01 8.090234696934185621e+00 1.167728355297733067e+01
1.680000000000000659e-01 8.228128702850773024e+00 1.186910192159336752e+01
1.699999999999999845e-01 8.430241962389521504e+00 1.209578233678096204e+01
1.720000000000000695e-01 8.644196073254024171e+00 1.238462756327813175e+01
1.739999999999999880e-01 8.814958491205018731e+00 1.262299890925847912e+01
1.760000000000000731e-01 8.970987400290008296e+00 1.281652547182545554e+01
1.780000000000000193e-01 9.067584356914851540e+00 1.295566224785760312e+01
1.800000000000000488e-01 9.352795918022016153e+00 1.334417498347844067e+01
1.819999999999999951e-01 9.489892267684659544e+00 1.346768974893838156e+01
1.840000000000000802e-01 9.725998596886835657e+00 1.373830144151149568e+01
1.859999999999999987e-01 9.969860767943101720e+00 1.404424358579512599e+01
1.880000000000000004e-01 1.015730591383364967e+01 1.424490646173690500e+01
1.900000000000000022e-01 1.037750588141572017e+01 1.453925972672158196e+01
1.920000000000000040e-01 1.048792524696969686e+01 1.462038586088649872e+01
1.940000000000000058e-01 1.067889005494988730e+01 1.486764876234049915e+01
1.960000000000000075e-01 1.080805670999447443e+01 1.499419486835772197e+01
1.980000000000000093e-01 1.104198570966698334e+01 1.528151631508145591e+01
2.000000000000000111e-01 1.120474538888494465e+01 1.550866226336544074e+01
