# gamma d2min std
1.779999999999999361e-01 9.825319627909959053e+00 2.410978013023650490e+01
1.799999999999999378e-01 9.969621967933239404e+00 2.447222549565302074e+01
1.819999999999999951e-01 1.012132299091106269e+01 2.483214424399415421e+01
1.840000000000000524e-01 1.031445551232244462e+01 2.534984875333577392e+01
1.859999999999999987e-01 1.059597235759153833e+01 2.605627259936420259e+01
1.879999999999999449e-01 1.084260613534761752e+01 2.665084444787553863e+01
1.899999999999999745e-01 1.106878529821259427e+01 2.726444411274269441e+01
1.920000000000000318e-01 1.125830266380997635e+01 2.771471357071805386e+01
1.940000000000000613e-01 1.158000168008601705e+01 2.856878965516385804e+01
1.960000000000000075e-01 1.180671598062657601e+01 2.925460445733608950e+01
1.979999999999999538e-01 1.193392057570233611e+01 2.948909261255942837e+01
2.000000000000000111e-01 1.204851370952296286e+01 2.974229097244202791e+01
