# gamma	percentage
0.000000000000000000e+00 1.036035501744405396e+00
2.000000486633965371e-03 1.034734562486211207e+00
3.999999830934678445e-03 1.035547649522582603e+00
6.000000317568644249e-03 1.038474762853519584e+00
7.999999661869356890e-03 1.030831744711628639e+00
1.000000129083657673e-02 1.025790605086126073e+00
1.200000063513728850e-02 1.035385032115308412e+00
1.399999997943800027e-02 1.025140135457029089e+00
1.599999932373871378e-02 1.038962615075342377e+00
1.800000095270593362e-02 1.029530805453434450e+00
1.999999915467339309e-02 1.034734562486211207e+00
2.199999964130735716e-02 1.027904631380691658e+00
2.400000012794132470e-02 1.033758858042565620e+00
2.600000061457528877e-02 1.038799997668068187e+00
2.799999881654275172e-02 1.032132683969822828e+00
2.999999930317670885e-02 1.021399935089720712e+00
3.199999978981068333e-02 1.035547649522582603e+00
3.400000027644465433e-02 1.034246710264388414e+00
3.600000076307861147e-02 1.027416779158868865e+00
3.799999782271281518e-02 1.036848588780776792e+00
3.999999945168004195e-02 1.031482214340725845e+00
4.199999993831400602e-02 1.025140135457029089e+00
4.399999928261471432e-02 1.018147586944235128e+00
4.599999976924867839e-02 1.020098995831526523e+00
4.800000025588264940e-02 1.022050404718817918e+00
5.000000074251662041e-02 1.015220473613298369e+00
5.200000237148383331e-02 1.015220473613298369e+00
5.399999714645153243e-02 1.016196178056943955e+00
5.599999763308550343e-02 1.017171882500589541e+00
5.799999811971947444e-02 1.012943829911458371e+00
5.999999860635343157e-02 1.014570003984201163e+00
6.199999909298740258e-02 1.003186785475001841e+00
6.399999957962136665e-02 1.005951281398664632e+00
6.600000006625532378e-02 1.017334499907863732e+00
6.800000055288929479e-02 1.012455977689635578e+00
7.000000103952326580e-02 1.017009265093315351e+00
7.200000152615722293e-02 1.002536315845904857e+00
7.400000201279120782e-02 1.017009265093315351e+00
7.599999678775888612e-02 9.966820891840308949e-01
7.799999727439285713e-02 1.006926985842310218e+00
7.999999776102682814e-02 1.010016716580521390e+00
8.199999824766078527e-02 1.001072759180436256e+00
8.399999873429477015e-02 1.001235376587710668e+00
8.599999922092871341e-02 1.002211081031356255e+00
8.799999970756268441e-02 9.968447065913051963e-01
9.000000019419665542e-02 1.003837255104099047e+00
9.200000068083062643e-02 9.987961154785964801e-01
9.400000116746458356e-02 9.896895406712371557e-01
9.600000165409854069e-02 9.944054454821911193e-01
9.800000214073252558e-02 9.987961154785964801e-01
1.000000026273664827e-01 9.895269232639628543e-01
1.020000031140004398e-01 9.789567917911349282e-01
1.040000036006344247e-01 9.887138362275914583e-01
1.060000040872683819e-01 9.931045062239968191e-01
1.079999931505698230e-01 9.872502795621229676e-01
1.099999936372037801e-01 9.836726966020888918e-01
1.119999941238377511e-01 9.887138362275914583e-01
1.139999946104717221e-01 9.843231662311859864e-01
1.159999950971056515e-01 9.610688769909647711e-01
1.179999955837396780e-01 9.576539114382049966e-01
1.199999960703736213e-01 9.561903547727365060e-01
1.219999965570075506e-01 9.690371299474042077e-01
1.239999981859747774e-01 9.648090773582730373e-01
1.259999975302755204e-01 9.630202858782560549e-01
1.279999980169094775e-01 9.628576684709817535e-01
1.299999985035434624e-01 9.675735732819357171e-01
1.319999989901774196e-01 9.620445814346103575e-01
1.339999994768113767e-01 9.667604862455643211e-01
1.360000011057785896e-01 9.506613629254111464e-01
1.380000004500793187e-01 9.487099540381198626e-01
1.400000009367132758e-01 9.513118325545082410e-01
1.420000014233472330e-01 9.535884762563480166e-01
1.440000019099812179e-01 9.448071362635371839e-01
1.460000023966151472e-01 9.469211625581027691e-01
1.480000040255823879e-01 9.431809621907945029e-01
1.499999919465505871e-01 9.522875369981538274e-01
1.519999935755177722e-01 9.483847192235712598e-01
1.539999940621517571e-01 9.477342495944741652e-01
1.559999945487857143e-01 9.493604236672169572e-01
1.579999950354196714e-01 9.413921707107774095e-01
1.599999943797204005e-01 9.444819014489886921e-01
1.619999948663543576e-01 9.504987455181368450e-01
1.639999953529883425e-01 9.330986829397894811e-01
1.659999969819555554e-01 9.389529096016633325e-01
1.679999974685895126e-01 9.452949884853600881e-01
1.699999968128902417e-01 9.335865351616122743e-01
1.719999972995241988e-01 9.353753266416292567e-01
1.739999977861581559e-01 9.371641181216463501e-01
1.759999982727921408e-01 9.456202232999085799e-01
1.779999999017593537e-01 9.402538488598575217e-01
1.800000003883933108e-01 9.378145877507434447e-01
1.819999997326940400e-01 9.322855959034180851e-01
1.840000002193279971e-01 9.366762658998234459e-01
1.859999904249626801e-01 9.311472740524980862e-01
1.880000023349291671e-01 9.439940492271658989e-01
1.899999913982306221e-01 9.381398225652919365e-01
1.920000033081970814e-01 9.345622396052578607e-01
1.939999935138317921e-01 9.366762658998234459e-01
1.960000031391317954e-01 9.316351262743209904e-01
1.979999933447664784e-01 9.387902921943890311e-01
2.000000041123997097e-01 9.368388833070977473e-01
