# gamma d2min
2.000000000000042976e-03 6.562290962200126865e-01
3.999999999999923755e-03 6.551762146543560483e-01
5.999999999999966298e-03 6.577335966066918393e-01
8.000000000000008840e-03 6.656356833116320315e-01
1.000000000000005225e-02 6.579995596571178718e-01
1.199999999999993260e-02 6.648052013474590183e-01
1.399999999999997601e-02 6.588952690479008556e-01
1.600000000000001768e-02 6.593952974214803975e-01
1.800000000000006109e-02 6.611593065932764857e-01
1.999999999999994144e-02 6.694604587140940977e-01
2.199999999999998485e-02 6.698589643899937052e-01
2.400000000000002826e-02 6.701533310606061500e-01
2.600000000000007166e-02 6.757078332662562747e-01
2.799999999999995201e-02 6.741848414220328323e-01
2.999999999999999195e-02 6.805043731751106995e-01
3.200000000000003536e-02 6.831150177103060273e-01
3.400000000000007877e-02 6.856583289318969321e-01
3.599999999999996259e-02 6.898482829525726112e-01
3.800000000000000600e-02 7.004914019136678771e-01
4.000000000000004247e-02 7.028736656979955866e-01
4.199999999999993322e-02 7.073299511994949329e-01
4.399999999999996969e-02 7.189460088324651776e-01
4.600000000000001310e-02 7.172463236702968370e-01
4.800000000000005651e-02 7.277934738794192837e-01
4.999999999999993339e-02 7.432205388967803028e-01
5.199999999999997680e-02 7.438856317885890190e-01
5.400000000000002021e-02 7.526980267913510048e-01
5.600000000000006362e-02 7.646210280283302074e-01
5.799999999999994743e-02 7.715463037661774992e-01
5.999999999999998390e-02 7.889656243903881983e-01
6.200000000000004119e-02 7.843268797723328412e-01
6.400000000000007072e-02 8.217222500256470274e-01
6.599999999999994760e-02 8.150163269314235626e-01
6.799999999999999101e-02 8.270547388494318142e-01
7.000000000000003442e-02 8.483230643643465685e-01
7.200000000000007783e-02 8.558072772766730507e-01
7.399999999999995470e-02 8.637130082997949154e-01
7.600000000000001199e-02 8.854111970071811832e-01
7.800000000000004152e-02 9.079656462476325407e-01
8.000000000000008493e-02 9.359197908143939149e-01
8.199999999999996181e-02 9.702062899009628039e-01
8.400000000000001910e-02 9.982371969835069914e-01
8.600000000000006251e-02 1.024627342905618743e+00
8.799999999999993938e-02 1.062555835718513197e+00
8.999999999999998279e-02 1.080860624266098524e+00
9.200000000000002620e-02 1.120051220174400397e+00
9.400000000000006961e-02 1.161346328075678835e+00
9.599999999999994649e-02 1.200373752144491712e+00
9.799999999999998990e-02 1.243548292163825675e+00
1.000000000000000333e-01 1.300706867238794029e+00
1.020000000000000767e-01 1.342453144679214283e+00
1.039999999999999536e-01 1.416008495363793918e+00
1.059999999999999970e-01 1.525717582492897462e+00
1.080000000000000404e-01 1.662839360535037780e+00
1.100000000000000838e-01 1.858339773680161011e+00
1.119999999999999607e-01 2.086116965907118370e+00
1.140000000000000041e-01 2.328342456032985730e+00
1.160000000000000475e-01 2.681441513742897964e+00
1.179999999999999244e-01 3.095984014575441368e+00
1.199999999999999678e-01 4.340197657473169102e+00
1.220000000000000112e-01 5.115261685807292125e+00
1.240000000000000824e-01 5.613922407508680656e+00
1.260000000000000842e-01 6.036037795184264532e+00
1.279999999999999749e-01 6.434757475430081364e+00
1.300000000000000322e-01 6.593567047456990515e+00
1.320000000000000617e-01 6.764003541692313881e+00
1.339999999999999525e-01 6.900977733810763404e+00
1.359999999999999820e-01 6.976372904612532011e+00
1.380000000000000393e-01 7.093614996259471006e+00
1.400000000000000688e-01 7.300299677913904439e+00
1.419999999999999596e-01 7.399641851824887873e+00
1.439999999999999891e-01 7.562469319472064910e+00
1.460000000000000464e-01 7.735913713433158811e+00
1.480000000000000759e-01 8.027895396141097706e+00
1.499999999999999667e-01 8.254378025481376113e+00
1.520000000000000240e-01 8.486302020482165531e+00
1.540000000000000535e-01 8.601342000621448491e+00
1.560000000000000830e-01 8.784531369758127539e+00
1.579999999999999738e-01 8.969454406338778440e+00
1.600000000000000311e-01 9.188611194114978176e+00
1.620000000000000606e-01 9.519431176603930567e+00
1.639999999999999514e-01 9.822670004127209253e+00
1.659999999999999531e-01 9.907991859355270492e+00
1.680000000000000382e-01 1.001739864773910860e+01
1.700000000000000677e-01 1.022301805321180623e+01
1.719999999999999307e-01 1.039216945204190345e+01
1.739999999999999880e-01 1.058435295826231126e+01
1.760000000000000453e-01 1.070482012963226026e+01
1.780000000000000748e-01 1.087115257119239153e+01
1.799999999999999656e-01 1.103522672067353128e+01
1.820000000000000229e-01 1.113622767624486976e+01
1.840000000000000524e-01 1.133006623207662322e+01
1.860000000000000819e-01 1.171611950781447220e+01
1.879999999999999727e-01 1.204799125475260446e+01
1.900000000000000022e-01 1.218954844033893714e+01
1.920000000000000595e-01 1.244214257812105551e+01
1.940000000000000058e-01 1.259070993283222606e+01
1.959999999999999798e-01 1.277834314898003498e+01
1.980000000000000093e-01 1.288617929934304129e+01
2.000000000000000666e-01 1.319003383480508340e+01
