# gamma d2min std
6.400000000000000133e-02 1.245160807275883963e+00 1.951866909297112374e+00
6.600000000000008638e-02 1.310668344750236747e+00 2.109838525432044865e+00
6.800000000000000488e-02 1.341248371012863094e+00 2.089082969415344770e+00
6.999999999999992339e-02 1.407527077452256803e+00 2.203257978613454071e+00
7.199999999999999456e-02 1.450879793418560437e+00 2.280421586724149741e+00
7.400000000000007960e-02 1.495882519694996526e+00 2.351526398432270959e+00
7.599999999999999811e-02 1.573203870134943338e+00 2.502661460466837795e+00
7.799999999999991662e-02 1.622112221405460630e+00 2.525008954792851146e+00
8.000000000000000167e-02 1.649841940281723707e+00 2.597158984038157481e+00
8.200000000000008671e-02 1.730004933092645469e+00 2.827502099411606018e+00
8.400000000000000522e-02 1.758768580074179466e+00 2.790668639476368451e+00
8.599999999999992373e-02 1.821727394860716664e+00 2.906732081593198735e+00
8.799999999999999489e-02 1.898156667033617628e+00 3.015360432142470959e+00
9.000000000000007994e-02 1.993590674591619427e+00 3.143571881883290509e+00
9.199999999999999845e-02 2.087037096024699778e+00 3.273300691801616757e+00
9.399999999999991696e-02 2.173754115187026326e+00 3.471961078930077438e+00
9.600000000000000200e-02 2.308097161961411015e+00 3.659496605127904090e+00
9.800000000000008704e-02 2.444029690686158940e+00 3.884866759526494739e+00
1.000000000000000056e-01 2.539779189172979734e+00 4.083544667828572727e+00
1.019999999999999241e-01 2.703761906822128136e+00 4.312736207623155238e+00
1.039999999999999952e-01 2.815878038255603233e+00 4.454730620456908596e+00
1.060000000000000803e-01 2.938325459958964547e+00 4.670645341885141022e+00
1.079999999999999988e-01 3.104975868815104345e+00 4.960098092386578728e+00
1.099999999999999173e-01 3.206181678705019689e+00 5.070974821367722818e+00
1.120000000000000023e-01 3.303461989883207384e+00 5.221682077228344987e+00
1.140000000000000874e-01 3.422790930468750048e+00 5.359529858584878070e+00
1.160000000000000059e-01 3.569992751619713189e+00 5.551669042240209961e+00
1.179999999999999244e-01 3.765125203945707266e+00 5.778830951239664060e+00
1.199999999999999956e-01 3.921786369505602554e+00 6.029940080368974442e+00
1.220000000000000806e-01 4.112643211951546363e+00 6.238734085401454799e+00
1.239999999999999991e-01 4.274165363523910521e+00 6.483305818609213844e+00
1.259999999999999176e-01 4.566216931545928226e+00 6.968033452931468474e+00
1.280000000000000027e-01 4.690893285901988286e+00 7.097335436570010536e+00
1.300000000000000877e-01 4.811205501426373488e+00 7.400911460927001251e+00
1.320000000000000062e-01 5.073446087172506225e+00 7.736402500382157044e+00
1.339999999999999247e-01 5.284062206167139841e+00 8.100429376189108410e+00
1.360000000000000098e-01 5.445888619134707120e+00 8.272414770609849199e+00
1.379999999999999283e-01 5.680026010748107090e+00 8.600697976764619668e+00
1.399999999999999856e-01 5.923855243905855161e+00 8.881954555988247790e+00
1.419999999999999318e-01 6.142523733037404732e+00 9.306866172548904359e+00
1.439999999999999891e-01 6.425067814760891061e+00 9.707922722499239043e+00
1.460000000000000742e-01 6.607197319375394784e+00 9.997256593081065290e+00
1.480000000000000204e-01 6.882400757747396014e+00 1.037129999924319179e+01
1.499999999999999112e-01 7.110239905013020945e+00 1.075264232851867519e+01
1.519999999999999962e-01 7.280639731952335936e+00 1.105407232653631056e+01
1.540000000000000813e-01 7.441018481147412267e+00 1.127307260615487472e+01
1.559999999999999998e-01 7.639506713535747728e+00 1.150688511758616173e+01
1.579999999999999183e-01 7.837344436113082402e+00 1.176770298228257694e+01
1.600000000000000033e-01 8.016439948729480847e+00 1.197982779673377607e+01
1.620000000000000884e-01 8.138331666842251622e+00 1.216391929242689507e+01
1.640000000000000069e-01 8.287774124410116627e+00 1.241022669549218804e+01
1.659999999999999254e-01 8.364340320413116814e+00 1.246747744042066408e+01
1.680000000000000104e-01 8.472196826420455906e+00 1.257119456390700485e+01
1.700000000000000677e-01 8.645655085694837538e+00 1.276333947144748038e+01
1.719999999999999862e-01 8.820586573865609736e+00 1.304140994466545855e+01
1.739999999999999047e-01 8.947320932670454141e+00 1.317549980667424059e+01
1.759999999999999898e-01 9.118451135300267296e+00 1.342077901638659299e+01
1.780000000000001026e-01 9.260758711912089325e+00 1.360832233285775850e+01
1.799999999999999933e-01 9.440996766224747816e+00 1.386306031658232563e+01
1.819999999999999118e-01 9.619592791479245619e+00 1.403103149169079700e+01
1.839999999999999969e-01 9.807182375293955090e+00 1.427573760214158760e+01
1.859999999999999987e-01 9.922049167159881833e+00 1.445987241173794047e+01
1.880000000000000004e-01 1.013796447718197591e+01 1.474323601160451247e+01
1.900000000000000022e-01 1.026569054207110021e+01 1.485184158056973658e+01
1.920000000000000040e-01 1.044231106966343248e+01 1.502462250624300211e+01
1.940000000000000058e-01 1.061663728107638782e+01 1.523316273706972623e+01
1.960000000000000075e-01 1.078711584800149836e+01 1.543949409629357383e+01
1.980000000000000093e-01 1.089031437378669587e+01 1.555345134734597146e+01
2.000000000000000111e-01 1.108121823550347074e+01 1.592523631906378334e+01
