# gamma	percentage	time
0.000000000000000000e+00 1.004996398904913768e+00 6.300000000000000000e+03
0.000000000000000000e+00 9.996377171851106302e-01 6.400000000000000000e+03
0.000000000000000000e+00 1.001911097308663567e+00 6.500000000000000000e+03
0.000000000000000000e+00 1.003210171664979500e+00 6.600000000000000000e+03
0.000000000000000000e+00 1.004022093137676874e+00 6.700000000000000000e+03
0.000000000000000000e+00 1.004022093137676874e+00 6.800000000000000000e+03
0.000000000000000000e+00 1.003859708843137355e+00 6.900000000000000000e+03
0.000000000000000000e+00 1.013927535104585997e+00 7.000000000000000000e+03
0.000000000000000000e+00 1.003210171664979500e+00 7.100000000000000000e+03
0.000000000000000000e+00 1.005970704672150884e+00 7.200000000000000000e+03
0.000000000000000000e+00 1.013602766515506959e+00 7.300000000000000000e+03
0.000000000000000000e+00 1.003534940254058316e+00 7.400000000000000000e+03
0.000000000000000000e+00 1.000449638657808116e+00 7.500000000000000000e+03
0.000000000000000000e+00 1.014577072282743853e+00 7.600000000000000000e+03
0.000000000000000000e+00 1.002235865897742384e+00 7.700000000000000000e+03
0.000000000000000000e+00 1.008081700501164191e+00 7.800000000000000000e+03
0.000000000000000000e+00 1.014089919399125295e+00 7.900000000000000000e+03
0.000000000000000000e+00 1.007107394733927297e+00 8.000000000000000000e+03
0.000000000000000000e+00 1.009380774857480123e+00 8.100000000000000000e+03
0.000000000000000000e+00 1.006620241850308739e+00 8.200000000000000000e+03
0.000000000000000000e+00 1.012303692159191026e+00 8.300000000000000000e+03
0.000000000000000000e+00 1.008406469090243229e+00 8.400000000000000000e+03
0.000000000000000000e+00 1.014414687988204333e+00 8.500000000000000000e+03
0.000000000000000000e+00 1.002885403075900461e+00 8.600000000000000000e+03
0.000000000000000000e+00 1.019610985413468063e+00 8.700000000000000000e+03
0.000000000000000000e+00 1.012628460748270065e+00 8.800000000000000000e+03
0.000000000000000000e+00 1.017824758173533795e+00 8.900000000000000000e+03
0.000000000000000000e+00 1.012628460748270065e+00 9.000000000000000000e+03
0.000000000000000000e+00 1.012790845042809362e+00 9.100000000000000000e+03
0.000000000000000000e+00 1.013115613631888401e+00 9.200000000000000000e+03
0.000000000000000000e+00 1.011654154981032949e+00 9.300000000000000000e+03
0.000000000000000000e+00 1.023021055598797524e+00 9.400000000000000000e+03
0.000000000000000000e+00 1.022371518420639447e+00 9.500000000000000000e+03
0.000000000000000000e+00 1.012303692159191026e+00 9.600000000000000000e+03
0.000000000000000000e+00 1.022696287009718485e+00 9.700000000000000000e+03
0.000000000000000000e+00 1.012141307864651507e+00 9.800000000000000000e+03
0.000000000000000000e+00 1.020747675475244476e+00 9.900000000000000000e+03
0.000000000000000000e+00 1.016038530933599304e+00 1.000000000000000000e+04
0.000000000000000000e+00 1.024807282838731792e+00 1.010000000000000000e+04
0.000000000000000000e+00 1.012466076453730546e+00 1.020000000000000000e+04
0.000000000000000000e+00 1.022533902715178966e+00 1.030000000000000000e+04
0.000000000000000000e+00 1.016200915228138824e+00 1.040000000000000000e+04
0.000000000000000000e+00 1.017337605289915237e+00 1.050000000000000000e+04
0.000000000000000000e+00 1.021559596947942072e+00 1.060000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 1.070000000000000000e+04
0.000000000000000000e+00 1.021884365537020889e+00 1.080000000000000000e+04
0.000000000000000000e+00 1.023508208482415860e+00 1.090000000000000000e+04
0.000000000000000000e+00 1.020260522591626140e+00 1.100000000000000000e+04
0.000000000000000000e+00 1.016038530933599304e+00 1.110000000000000000e+04
0.000000000000000000e+00 1.009705543446559162e+00 1.120000000000000000e+04
0.000000000000000000e+00 1.025132051427810831e+00 1.130000000000000000e+04
0.000000000000000000e+00 1.027567815845903176e+00 1.140000000000000000e+04
0.000000000000000000e+00 1.017824758173533795e+00 1.150000000000000000e+04
0.000000000000000000e+00 1.027080662962284618e+00 1.160000000000000000e+04
0.000000000000000000e+00 1.027892584434982215e+00 1.170000000000000000e+04
0.000000000000000000e+00 1.019773369708007582e+00 1.180000000000000000e+04
0.000000000000000000e+00 1.018311911057152130e+00 1.190000000000000000e+04
0.000000000000000000e+00 1.016850452406296679e+00 1.200000000000000000e+04
0.000000000000000000e+00 1.017987142468073092e+00 1.210000000000000000e+04
0.000000000000000000e+00 1.016850452406296679e+00 1.220000000000000000e+04
0.000000000000000000e+00 1.019448601118928543e+00 1.230000000000000000e+04
0.000000000000000000e+00 1.014414687988204333e+00 1.240000000000000000e+04
0.000000000000000000e+00 1.019935754002547101e+00 1.250000000000000000e+04
0.000000000000000000e+00 1.015226609460901930e+00 1.260000000000000000e+04
0.000000000000000000e+00 1.016038530933599304e+00 1.270000000000000000e+04
0.000000000000000000e+00 1.021721981242481592e+00 1.280000000000000000e+04
0.000000000000000000e+00 1.026106357195047725e+00 1.290000000000000000e+04
0.000000000000000000e+00 1.020747675475244476e+00 1.300000000000000000e+04
0.000000000000000000e+00 1.010517464919256536e+00 1.310000000000000000e+04
0.000000000000000000e+00 1.023508208482415860e+00 1.320000000000000000e+04
0.000000000000000000e+00 1.025456820016889870e+00 1.330000000000000000e+04
0.000000000000000000e+00 1.025943972900508205e+00 1.340000000000000000e+04
0.000000000000000000e+00 1.024807282838731792e+00 1.350000000000000000e+04
0.000000000000000000e+00 1.027080662962284618e+00 1.360000000000000000e+04
0.000000000000000000e+00 1.018149526762612611e+00 1.370000000000000000e+04
0.000000000000000000e+00 1.023021055598797524e+00 1.380000000000000000e+04
0.000000000000000000e+00 1.021072444064323514e+00 1.390000000000000000e+04
0.000000000000000000e+00 1.020747675475244476e+00 1.400000000000000000e+04
0.000000000000000000e+00 1.030328348853074560e+00 1.410000000000000000e+04
0.000000000000000000e+00 1.017824758173533795e+00 1.420000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 1.430000000000000000e+04
0.000000000000000000e+00 1.026918278667745321e+00 1.440000000000000000e+04
0.000000000000000000e+00 1.017337605289915237e+00 1.450000000000000000e+04
0.000000000000000000e+00 1.027892584434982215e+00 1.460000000000000000e+04
0.000000000000000000e+00 1.024969667133271312e+00 1.470000000000000000e+04
0.000000000000000000e+00 1.025943972900508205e+00 1.480000000000000000e+04
0.000000000000000000e+00 1.022371518420639447e+00 1.490000000000000000e+04
0.000000000000000000e+00 1.015388993755441227e+00 1.500000000000000000e+04
0.000000000000000000e+00 1.021721981242481592e+00 1.510000000000000000e+04
0.000000000000000000e+00 1.025619204311429389e+00 1.520000000000000000e+04
0.000000000000000000e+00 1.025294435722350350e+00 1.530000000000000000e+04
0.000000000000000000e+00 1.023021055598797524e+00 1.540000000000000000e+04
0.000000000000000000e+00 1.030653117442153599e+00 1.550000000000000000e+04
0.000000000000000000e+00 1.023508208482415860e+00 1.560000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 1.570000000000000000e+04
0.000000000000000000e+00 1.025619204311429389e+00 1.580000000000000000e+04
0.000000000000000000e+00 1.023183439893336821e+00 1.590000000000000000e+04
0.000000000000000000e+00 1.020910059769783995e+00 1.600000000000000000e+04
0.000000000000000000e+00 1.031302654620311454e+00 1.610000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 1.620000000000000000e+04
0.000000000000000000e+00 1.018636679646231169e+00 1.630000000000000000e+04
0.000000000000000000e+00 1.028542121613140070e+00 1.640000000000000000e+04
0.000000000000000000e+00 1.028217353024061254e+00 1.650000000000000000e+04
0.000000000000000000e+00 1.025619204311429389e+00 1.660000000000000000e+04
0.000000000000000000e+00 1.023345824187876341e+00 1.670000000000000000e+04
0.000000000000000000e+00 1.027892584434982215e+00 1.680000000000000000e+04
0.000000000000000000e+00 1.029354043085837667e+00 1.690000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 1.700000000000000000e+04
0.000000000000000000e+00 1.028704505907679589e+00 1.710000000000000000e+04
0.000000000000000000e+00 1.029354043085837667e+00 1.720000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 1.730000000000000000e+04
0.000000000000000000e+00 1.026755894373205802e+00 1.740000000000000000e+04
0.000000000000000000e+00 1.031789807503930012e+00 1.750000000000000000e+04
0.000000000000000000e+00 1.032276960387548348e+00 1.760000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 1.770000000000000000e+04
0.000000000000000000e+00 1.021884365537020889e+00 1.780000000000000000e+04
0.000000000000000000e+00 1.025943972900508205e+00 1.790000000000000000e+04
0.000000000000000000e+00 1.026268741489587244e+00 1.800000000000000000e+04
0.000000000000000000e+00 1.025619204311429389e+00 1.810000000000000000e+04
0.000000000000000000e+00 1.018961448235310208e+00 1.820000000000000000e+04
0.000000000000000000e+00 1.029029274496758628e+00 1.830000000000000000e+04
0.000000000000000000e+00 1.023345824187876341e+00 1.840000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 1.850000000000000000e+04
0.000000000000000000e+00 1.018636679646231169e+00 1.860000000000000000e+04
0.000000000000000000e+00 1.024807282838731792e+00 1.870000000000000000e+04
0.000000000000000000e+00 1.026593510078666283e+00 1.880000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 1.890000000000000000e+04
0.000000000000000000e+00 1.026918278667745321e+00 1.900000000000000000e+04
0.000000000000000000e+00 1.028866890202219109e+00 1.910000000000000000e+04
0.000000000000000000e+00 1.029841195969456003e+00 1.920000000000000000e+04
0.000000000000000000e+00 1.032926497565706425e+00 1.930000000000000000e+04
0.000000000000000000e+00 1.033088881860245944e+00 1.940000000000000000e+04
0.000000000000000000e+00 1.020585291180704957e+00 1.950000000000000000e+04
0.000000000000000000e+00 1.029354043085837667e+00 1.960000000000000000e+04
0.000000000000000000e+00 1.031140270325771935e+00 1.970000000000000000e+04
0.000000000000000000e+00 1.026918278667745321e+00 1.980000000000000000e+04
0.000000000000000000e+00 1.036011799161956848e+00 1.990000000000000000e+04
0.000000000000000000e+00 1.026106357195047725e+00 2.000000000000000000e+04
0.000000000000000000e+00 1.027730200140442696e+00 2.010000000000000000e+04
0.000000000000000000e+00 1.027892584434982215e+00 2.020000000000000000e+04
0.000000000000000000e+00 1.028217353024061254e+00 2.030000000000000000e+04
0.000000000000000000e+00 1.029191658791298147e+00 2.040000000000000000e+04
0.000000000000000000e+00 1.023021055598797524e+00 2.050000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 2.060000000000000000e+04
0.000000000000000000e+00 1.032926497565706425e+00 2.070000000000000000e+04
0.000000000000000000e+00 1.037960410696430635e+00 2.080000000000000000e+04
0.000000000000000000e+00 1.034875109100180213e+00 2.090000000000000000e+04
0.000000000000000000e+00 1.035687030572877809e+00 2.100000000000000000e+04
0.000000000000000000e+00 1.029516427380377186e+00 2.110000000000000000e+04
0.000000000000000000e+00 1.021397212653402553e+00 2.120000000000000000e+04
0.000000000000000000e+00 1.029191658791298147e+00 2.130000000000000000e+04
0.000000000000000000e+00 1.031952191798469531e+00 2.140000000000000000e+04
0.000000000000000000e+00 1.028217353024061254e+00 2.150000000000000000e+04
0.000000000000000000e+00 1.030815501736693118e+00 2.160000000000000000e+04
0.000000000000000000e+00 1.020098138297086621e+00 2.170000000000000000e+04
0.000000000000000000e+00 1.031140270325771935e+00 2.180000000000000000e+04
0.000000000000000000e+00 1.024969667133271312e+00 2.190000000000000000e+04
0.000000000000000000e+00 1.032764113271166906e+00 2.200000000000000000e+04
0.000000000000000000e+00 1.025943972900508205e+00 2.210000000000000000e+04
0.000000000000000000e+00 1.031302654620311454e+00 2.220000000000000000e+04
0.000000000000000000e+00 1.026106357195047725e+00 2.230000000000000000e+04
0.000000000000000000e+00 1.019610985413468063e+00 2.240000000000000000e+04
0.000000000000000000e+00 1.034225571922022358e+00 2.250000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 2.260000000000000000e+04
0.000000000000000000e+00 1.030490733147614080e+00 2.270000000000000000e+04
0.000000000000000000e+00 1.032926497565706425e+00 2.280000000000000000e+04
0.000000000000000000e+00 1.028379737318600551e+00 2.290000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 2.300000000000000000e+04
0.000000000000000000e+00 1.030165964558535041e+00 2.310000000000000000e+04
0.000000000000000000e+00 1.027080662962284618e+00 2.320000000000000000e+04
0.000000000000000000e+00 1.034387956216561877e+00 2.330000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 2.340000000000000000e+04
0.000000000000000000e+00 1.025456820016889870e+00 2.350000000000000000e+04
0.000000000000000000e+00 1.028542121613140070e+00 2.360000000000000000e+04
0.000000000000000000e+00 1.031465038914850973e+00 2.370000000000000000e+04
0.000000000000000000e+00 1.025294435722350350e+00 2.380000000000000000e+04
0.000000000000000000e+00 1.028054968729521734e+00 2.390000000000000000e+04
0.000000000000000000e+00 1.027730200140442696e+00 2.400000000000000000e+04
0.000000000000000000e+00 1.034387956216561877e+00 2.410000000000000000e+04
0.000000000000000000e+00 1.030653117442153599e+00 2.420000000000000000e+04
0.000000000000000000e+00 1.033576034743864280e+00 2.430000000000000000e+04
0.000000000000000000e+00 1.045267703950707672e+00 2.440000000000000000e+04
0.000000000000000000e+00 1.045105319656168374e+00 2.450000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 2.460000000000000000e+04
0.000000000000000000e+00 1.022371518420639447e+00 2.470000000000000000e+04
0.000000000000000000e+00 1.037148489223733261e+00 2.480000000000000000e+04
0.000000000000000000e+00 1.039421869347286087e+00 2.490000000000000000e+04
0.000000000000000000e+00 1.031952191798469531e+00 2.500000000000000000e+04
0.000000000000000000e+00 1.036336567751035664e+00 2.510000000000000000e+04
0.000000000000000000e+00 1.036823720634654222e+00 2.520000000000000000e+04
0.000000000000000000e+00 1.035199877689259251e+00 2.530000000000000000e+04
0.000000000000000000e+00 1.045105319656168374e+00 2.540000000000000000e+04
0.000000000000000000e+00 1.029516427380377186e+00 2.550000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 2.560000000000000000e+04
0.000000000000000000e+00 1.041370480881759875e+00 2.570000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 2.580000000000000000e+04
0.000000000000000000e+00 1.038122794990970155e+00 2.590000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 2.600000000000000000e+04
0.000000000000000000e+00 1.030003580263995522e+00 2.610000000000000000e+04
0.000000000000000000e+00 1.026593510078666283e+00 2.620000000000000000e+04
0.000000000000000000e+00 1.039097100758207048e+00 2.630000000000000000e+04
0.000000000000000000e+00 1.023832977071494899e+00 2.640000000000000000e+04
0.000000000000000000e+00 1.026106357195047725e+00 2.650000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 2.660000000000000000e+04
0.000000000000000000e+00 1.035849414867417329e+00 2.670000000000000000e+04
0.000000000000000000e+00 1.030653117442153599e+00 2.680000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 2.690000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 2.700000000000000000e+04
0.000000000000000000e+00 1.027243047256824138e+00 2.710000000000000000e+04
0.000000000000000000e+00 1.039746637936365126e+00 2.720000000000000000e+04
0.000000000000000000e+00 1.035849414867417329e+00 2.730000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 2.740000000000000000e+04
0.000000000000000000e+00 1.024320129955113456e+00 2.750000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 2.760000000000000000e+04
0.000000000000000000e+00 1.031627423209390493e+00 2.770000000000000000e+04
0.000000000000000000e+00 1.033738419038403800e+00 2.780000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 2.790000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 2.800000000000000000e+04
0.000000000000000000e+00 1.034875109100180213e+00 2.810000000000000000e+04
0.000000000000000000e+00 1.031140270325771935e+00 2.820000000000000000e+04
0.000000000000000000e+00 1.046891546896102643e+00 2.830000000000000000e+04
0.000000000000000000e+00 1.039097100758207048e+00 2.840000000000000000e+04
0.000000000000000000e+00 1.023508208482415860e+00 2.850000000000000000e+04
0.000000000000000000e+00 1.028054968729521734e+00 2.860000000000000000e+04
0.000000000000000000e+00 1.035687030572877809e+00 2.870000000000000000e+04
0.000000000000000000e+00 1.029516427380377186e+00 2.880000000000000000e+04
0.000000000000000000e+00 1.035849414867417329e+00 2.890000000000000000e+04
0.000000000000000000e+00 1.038285179285509674e+00 2.900000000000000000e+04
0.000000000000000000e+00 1.028379737318600551e+00 2.910000000000000000e+04
0.000000000000000000e+00 1.031465038914850973e+00 2.920000000000000000e+04
0.000000000000000000e+00 1.031140270325771935e+00 2.930000000000000000e+04
0.000000000000000000e+00 1.042020018059917952e+00 2.940000000000000000e+04
0.000000000000000000e+00 1.037310873518272780e+00 2.950000000000000000e+04
0.000000000000000000e+00 1.038285179285509674e+00 2.960000000000000000e+04
0.000000000000000000e+00 1.041208096587220577e+00 2.970000000000000000e+04
0.000000000000000000e+00 1.039421869347286087e+00 2.980000000000000000e+04
0.000000000000000000e+00 1.040720943703602019e+00 2.990000000000000000e+04
0.000000000000000000e+00 1.033413650449324983e+00 3.000000000000000000e+04
0.000000000000000000e+00 1.031302654620311454e+00 3.010000000000000000e+04
0.000000000000000000e+00 1.028704505907679589e+00 3.020000000000000000e+04
0.000000000000000000e+00 1.036011799161956848e+00 3.030000000000000000e+04
0.000000000000000000e+00 1.042994323827154846e+00 3.040000000000000000e+04
0.000000000000000000e+00 1.038934716463667529e+00 3.050000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 3.060000000000000000e+04
0.000000000000000000e+00 1.040396175114522981e+00 3.070000000000000000e+04
0.000000000000000000e+00 1.037148489223733261e+00 3.080000000000000000e+04
0.000000000000000000e+00 1.039746637936365126e+00 3.090000000000000000e+04
0.000000000000000000e+00 1.042669555238075807e+00 3.100000000000000000e+04
0.000000000000000000e+00 1.041532865176299394e+00 3.110000000000000000e+04
0.000000000000000000e+00 1.029516427380377186e+00 3.120000000000000000e+04
0.000000000000000000e+00 1.046566778307023604e+00 3.130000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 3.140000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 3.150000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 3.160000000000000000e+04
0.000000000000000000e+00 1.031140270325771935e+00 3.170000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 3.180000000000000000e+04
0.000000000000000000e+00 1.034387956216561877e+00 3.190000000000000000e+04
0.000000000000000000e+00 1.034550340511101396e+00 3.200000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 3.210000000000000000e+04
0.000000000000000000e+00 1.031627423209390493e+00 3.220000000000000000e+04
0.000000000000000000e+00 1.036823720634654222e+00 3.230000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 3.240000000000000000e+04
0.000000000000000000e+00 1.031952191798469531e+00 3.250000000000000000e+04
0.000000000000000000e+00 1.035849414867417329e+00 3.260000000000000000e+04
0.000000000000000000e+00 1.034387956216561877e+00 3.270000000000000000e+04
0.000000000000000000e+00 1.038122794990970155e+00 3.280000000000000000e+04
0.000000000000000000e+00 1.045105319656168374e+00 3.290000000000000000e+04
0.000000000000000000e+00 1.034063187627482838e+00 3.300000000000000000e+04
0.000000000000000000e+00 1.034063187627482838e+00 3.310000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 3.320000000000000000e+04
0.000000000000000000e+00 1.046566778307023604e+00 3.330000000000000000e+04
0.000000000000000000e+00 1.029354043085837667e+00 3.340000000000000000e+04
0.000000000000000000e+00 1.032926497565706425e+00 3.350000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 3.360000000000000000e+04
0.000000000000000000e+00 1.038447563580049193e+00 3.370000000000000000e+04
0.000000000000000000e+00 1.046729162601563123e+00 3.380000000000000000e+04
0.000000000000000000e+00 1.037798026401891116e+00 3.390000000000000000e+04
0.000000000000000000e+00 1.041532865176299394e+00 3.400000000000000000e+04
0.000000000000000000e+00 1.042669555238075807e+00 3.410000000000000000e+04
0.000000000000000000e+00 1.029354043085837667e+00 3.420000000000000000e+04
0.000000000000000000e+00 1.040720943703602019e+00 3.430000000000000000e+04
0.000000000000000000e+00 1.034063187627482838e+00 3.440000000000000000e+04
0.000000000000000000e+00 1.042669555238075807e+00 3.450000000000000000e+04
0.000000000000000000e+00 1.038609947874588713e+00 3.460000000000000000e+04
0.000000000000000000e+00 1.039097100758207048e+00 3.470000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 3.480000000000000000e+04
0.000000000000000000e+00 1.035199877689259251e+00 3.490000000000000000e+04
0.000000000000000000e+00 1.042020018059917952e+00 3.500000000000000000e+04
0.000000000000000000e+00 1.039097100758207048e+00 3.510000000000000000e+04
0.000000000000000000e+00 1.041045712292681058e+00 3.520000000000000000e+04
0.000000000000000000e+00 1.041208096587220577e+00 3.530000000000000000e+04
0.000000000000000000e+00 1.031952191798469531e+00 3.540000000000000000e+04
0.000000000000000000e+00 1.042994323827154846e+00 3.550000000000000000e+04
0.000000000000000000e+00 1.042994323827154846e+00 3.560000000000000000e+04
0.000000000000000000e+00 1.038447563580049193e+00 3.570000000000000000e+04
0.000000000000000000e+00 1.030977886031232416e+00 3.580000000000000000e+04
0.000000000000000000e+00 1.026431125784126763e+00 3.590000000000000000e+04
0.000000000000000000e+00 1.038609947874588713e+00 3.600000000000000000e+04
0.000000000000000000e+00 1.037473257812812077e+00 3.610000000000000000e+04
0.000000000000000000e+00 1.046729162601563123e+00 3.620000000000000000e+04
0.000000000000000000e+00 1.038122794990970155e+00 3.630000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 3.640000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 3.650000000000000000e+04
0.000000000000000000e+00 1.037960410696430635e+00 3.660000000000000000e+04
0.000000000000000000e+00 1.033900803332943319e+00 3.670000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 3.680000000000000000e+04
0.000000000000000000e+00 1.041532865176299394e+00 3.690000000000000000e+04
0.000000000000000000e+00 1.040396175114522981e+00 3.700000000000000000e+04
0.000000000000000000e+00 1.045592472539786710e+00 3.710000000000000000e+04
0.000000000000000000e+00 1.035687030572877809e+00 3.720000000000000000e+04
0.000000000000000000e+00 1.036174183456496145e+00 3.730000000000000000e+04
0.000000000000000000e+00 1.041857633765378432e+00 3.740000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 3.750000000000000000e+04
0.000000000000000000e+00 1.035687030572877809e+00 3.760000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 3.770000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 3.780000000000000000e+04
0.000000000000000000e+00 1.037635642107351597e+00 3.790000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 3.800000000000000000e+04
0.000000000000000000e+00 1.043643861005312923e+00 3.810000000000000000e+04
0.000000000000000000e+00 1.042507170943536510e+00 3.820000000000000000e+04
0.000000000000000000e+00 1.042182402354457471e+00 3.830000000000000000e+04
0.000000000000000000e+00 1.045917241128865749e+00 3.840000000000000000e+04
0.000000000000000000e+00 1.035362261983798771e+00 3.850000000000000000e+04
0.000000000000000000e+00 1.039909022230904645e+00 3.860000000000000000e+04
0.000000000000000000e+00 1.038934716463667529e+00 3.870000000000000000e+04
