# gamma d2min std
4.000000000000036512e-03 6.748767749999999843e-01 4.789806310214531626e-01
5.999999999999973237e-03 6.649727019452335020e-01 4.556816534398977492e-01
8.000000000000073025e-03 6.728037196575126222e-01 4.572280958774044834e-01
1.000000000000000888e-02 6.734005377880364351e-01 4.502908789218714181e-01
1.199999999999994647e-02 6.778776311138731137e-01 4.892792231118249235e-01
1.400000000000004539e-02 6.790566538036615363e-01 5.067184662698668296e-01
1.599999999999998299e-02 6.789110553819445171e-01 4.937031434773023753e-01
1.799999999999991884e-02 6.832258560961174121e-01 5.048605208449994386e-01
2.000000000000001776e-02 6.849254871113479304e-01 5.148429454775573788e-01
2.199999999999995709e-02 6.903481071515940037e-01 5.274379927872052676e-01
2.400000000000005601e-02 6.925321851483584590e-01 5.122914442194751450e-01
2.599999999999999187e-02 6.972839037602588386e-01 5.320394435452752147e-01
2.799999999999993119e-02 6.966614084023832199e-01 5.369344703226096582e-01
3.000000000000003011e-02 7.015382950284091423e-01 5.487220840984721182e-01
3.199999999999996597e-02 7.138242226976798666e-01 5.669594747889207254e-01
3.400000000000006489e-02 7.205954782690183746e-01 5.706480940315374895e-01
3.600000000000000422e-02 7.252452050189392985e-01 5.818597592526748574e-01
3.799999999999993661e-02 7.259360866043245153e-01 5.851220776307459737e-01
4.000000000000003553e-02 7.308569279691445875e-01 5.995029482917777486e-01
4.199999999999997485e-02 7.345539709083016566e-01 5.848244190017585220e-01
4.400000000000007377e-02 7.515645432488953226e-01 6.450038030574772874e-01
4.600000000000001310e-02 7.499025703657670183e-01 6.259483567381460833e-01
4.799999999999995243e-02 7.666124939650410530e-01 6.753962592113001984e-01
5.000000000000005135e-02 7.719654595111268280e-01 6.865150689427867992e-01
5.199999999999998374e-02 7.793850244771937108e-01 7.252392725351557434e-01
5.399999999999992306e-02 7.864046025785195182e-01 7.409273145285060203e-01
5.600000000000002198e-02 8.038816280046559015e-01 7.851156821265847796e-01
5.799999999999996131e-02 8.197807608842331284e-01 8.093892189196859599e-01
6.000000000000006023e-02 8.232341896602745068e-01 8.217149320136877266e-01
6.199999999999999262e-02 8.365849361801611650e-01 8.340986548274277324e-01
6.399999999999993194e-02 8.607642272766728997e-01 8.961127543977358556e-01
6.600000000000003086e-02 8.568830584438130726e-01 8.739807622459111469e-01
6.799999999999996325e-02 8.983786984098800499e-01 1.023327542075879615e+00
7.000000000000006217e-02 9.062180829150884298e-01 1.063681723722510686e+00
7.200000000000000844e-02 9.275944732599431530e-01 1.071951475379198104e+00
7.399999999999994083e-02 9.540510587989267099e-01 1.156737763930335783e+00
7.600000000000003975e-02 9.835642329308711407e-01 1.212018520235325303e+00
7.799999999999997213e-02 1.013588766512784067e+00 1.320139882240199958e+00
8.000000000000007105e-02 1.054151800716146115e+00 1.367009896011361691e+00
8.200000000000001732e-02 1.082849150834516827e+00 1.438414381689090193e+00
8.399999999999996358e-02 1.113396765139677891e+00 1.482483690649498032e+00
8.600000000000004863e-02 1.153840240536221584e+00 1.614060122247455542e+00
8.799999999999999489e-02 1.188167157258127826e+00 1.658561029711000057e+00
8.999999999999992728e-02 1.223646696314709681e+00 1.754769895629503917e+00
9.200000000000002620e-02 1.288888310963147266e+00 1.930189398893127573e+00
9.399999999999995859e-02 1.347763844235321695e+00 2.084220918023707458e+00
9.600000000000005751e-02 1.422906570004734750e+00 2.310445748026231705e+00
9.800000000000000377e-02 1.499547358727904234e+00 2.456207874780103495e+00
9.999999999999993616e-02 1.613980563425268189e+00 2.742205613083986027e+00
1.020000000000000351e-01 1.763847948918876085e+00 3.082544606560012390e+00
1.039999999999999675e-01 1.933225693335700379e+00 3.579683009267315974e+00
1.060000000000000664e-01 2.108532284822837610e+00 3.944215949338070626e+00
