# gamma d2min std
1.059999999999999970e-01 1.972040074003708732e+00 3.167470949141450109e+00
1.079999999999999710e-01 2.093191997427399365e+00 3.373749859378420979e+00
1.099999999999999450e-01 2.238644295079703195e+00 3.547967121297111337e+00
1.120000000000000717e-01 2.369443490865688062e+00 3.806905704444611516e+00
1.140000000000000457e-01 2.505346213877051920e+00 4.075503766487857504e+00
1.160000000000000198e-01 2.729610437594697014e+00 4.549007387470046737e+00
1.179999999999999799e-01 2.908577316416114389e+00 4.923251753831830335e+00
1.199999999999999678e-01 3.125968417939157362e+00 5.305876835081258847e+00
1.219999999999999141e-01 3.327519506226325419e+00 5.666840554483669301e+00
1.240000000000000685e-01 3.534753776734138597e+00 6.052373995230275305e+00
1.260000000000000564e-01 3.908553019260969652e+00 6.774752566208112725e+00
1.280000000000000304e-01 4.256344248173137501e+00 7.406837104229099467e+00
1.300000000000000044e-01 4.468115407623105995e+00 7.913042538550963734e+00
1.319999999999999507e-01 4.707388374988162205e+00 8.391473245039158257e+00
1.340000000000000913e-01 4.963939834081044999e+00 8.859258995111060742e+00
1.360000000000000375e-01 5.296494710278565776e+00 9.617633368548464290e+00
1.380000000000000393e-01 5.520323581802398571e+00 1.006283398069283308e+01
1.400000000000000133e-01 5.770364233763416451e+00 1.050866150480046102e+01
1.419999999999999873e-01 5.949300880758759291e+00 1.092034229931646117e+01
1.439999999999999614e-01 6.106431998727511079e+00 1.114538119740007716e+01
1.459999999999999354e-01 6.326715870618292215e+00 1.157271295263001321e+01
1.480000000000000759e-01 6.596115875301847176e+00 1.211649910529818541e+01
1.500000000000000500e-01 6.873124624798768068e+00 1.272951882352059094e+01
1.520000000000000240e-01 7.122465545628156924e+00 1.320049819978127204e+01
1.539999999999999980e-01 7.343607456405856659e+00 1.356690107069507967e+01
1.559999999999999720e-01 7.552237505129419048e+00 1.384756912037536480e+01
1.580000000000000848e-01 7.694908333285984448e+00 1.420348301110298550e+01
1.600000000000000588e-01 7.857922856088226382e+00 1.455870048812036011e+01
1.620000000000000329e-01 8.015207978399224942e+00 1.477038362726184673e+01
1.640000000000000069e-01 8.156231495231613948e+00 1.502446554619926111e+01
1.659999999999999809e-01 8.369415176233033549e+00 1.544239097160627594e+01
1.679999999999999549e-01 8.507923969629894501e+00 1.560782880418489071e+01
1.699999999999999289e-01 8.526492693978848791e+00 1.562040066737776023e+01
1.720000000000000695e-01 8.717563055125472360e+00 1.601114477177537410e+01
1.740000000000000435e-01 8.839536827367425076e+00 1.621333983181942173e+01
1.760000000000000175e-01 8.970812044556897291e+00 1.635370970747641195e+01
1.779999999999999916e-01 9.111979155149148468e+00 1.654289597920706356e+01
1.799999999999999378e-01 9.248118624877683658e+00 1.676195921654765186e+01
1.820000000000000784e-01 9.407895203405146844e+00 1.704718267628157236e+01
1.840000000000000524e-01 9.612794512932056890e+00 1.749471605384766093e+01
1.860000000000000264e-01 9.773844433579940372e+00 1.772004977668719761e+01
1.880000000000000004e-01 9.917095683130130013e+00 1.792781860180789266e+01
1.899999999999999745e-01 1.010737956606494414e+01 1.833163933362670051e+01
1.919999999999999485e-01 1.037867991723090277e+01 1.875123122783281104e+01
1.940000000000000058e-01 1.060119922579308849e+01 1.912395403408224936e+01
1.960000000000000631e-01 1.071562727953953420e+01 1.924160743769164483e+01
1.980000000000000371e-01 1.098805158941563853e+01 1.969739090783416202e+01
2.000000000000000111e-01 1.125368380159209458e+01 2.005734786263994351e+01
