# gamma	percentage	time
8.600000066274152144e-02 8.929711612650301777e-01 8.600000000000000000e+05
8.800000209141961571e-02 8.896821330467427069e-01 8.800000000000000000e+05
9.000000352009772386e-02 8.867220076502840831e-01 9.000000000000000000e+05
9.199999692249435923e-02 8.944512239632594897e-01 9.200000000000000000e+05
9.399999835117245350e-02 8.849130421302260352e-01 9.400000000000000000e+05
9.599999863323893656e-02 8.784994371045655726e-01 9.600000000000000000e+05
9.800000006191703084e-02 8.775127286390793646e-01 9.800000000000000000e+05
1.000000003439834861e-01 8.658366784641591263e-01 1.000000000000000000e+06
1.020000006260499414e-01 8.692901580933608541e-01 1.020000000000000000e+06
1.040000009081164245e-01 8.781705342827368366e-01 1.040000000000000000e+06
1.060000023367945188e-01 8.724147349007338459e-01 1.060000000000000000e+06
1.080000026188609741e-01 8.658366784641591263e-01 1.080000000000000000e+06
1.100000029009274571e-01 8.737303461880487898e-01 1.100000000000000000e+06
1.120000043296055375e-01 8.712635750243332700e-01 1.120000000000000000e+06
1.140000046116720067e-01 8.544895311110674019e-01 1.140000000000000000e+06
1.160000048937384343e-01 8.625476502458716555e-01 1.160000000000000000e+06
1.180000063224165702e-01 8.586008163839268237e-01 1.180000000000000000e+06
1.200000066044830255e-01 8.518583085364376251e-01 1.200000000000000000e+06
1.220000068865494947e-01 8.516938571255233681e-01 1.220000000000000000e+06
1.239999968491112409e-01 8.418267724706610666e-01 1.240000000000000000e+06
1.259999971311776823e-01 8.472536690308350993e-01 1.260000000000000000e+06
1.279999985598557488e-01 8.505426972491226811e-01 1.280000000000000000e+06
1.299999988419222041e-01 8.475825718526639463e-01 1.300000000000000000e+06
1.320000002706003539e-01 8.574496565075262478e-01 1.320000000000000000e+06
1.340000005526668092e-01 8.574496565075262478e-01 1.340000000000000000e+06
1.360000008347332368e-01 8.622187474240429195e-01 1.360000000000000000e+06
1.380000011167997476e-01 8.602453304930706146e-01 1.380000000000000000e+06
1.400000025454778418e-01 8.518583085364376251e-01 1.400000000000000000e+06
1.420000028275442971e-01 8.556406909874680888e-01 1.420000000000000000e+06
1.440000031096107802e-01 8.661655812859878623e-01 1.440000000000000000e+06
1.460000045382888745e-01 8.579430107402693517e-01 1.460000000000000000e+06
1.480000048203553298e-01 8.500493430163795772e-01 1.480000000000000000e+06
1.500000051024217851e-01 8.562984966311255608e-01 1.500000000000000000e+06
1.520000065310998794e-01 8.615609417803854475e-01 1.520000000000000000e+06
1.540000068131663624e-01 8.566273994529542968e-01 1.540000000000000000e+06
1.560000070952328177e-01 8.622187474240429195e-01 1.560000000000000000e+06
1.580000085239109120e-01 8.574496565075262478e-01 1.580000000000000000e+06
1.599999973398610054e-01 8.622187474240429195e-01 1.600000000000000000e+06
1.619999987685390996e-01 8.482403774963214182e-01 1.620000000000000000e+06
1.639999990506055549e-01 8.551473367547249849e-01 1.640000000000000000e+06
1.660000004792836770e-01 8.584363649730124557e-01 1.660000000000000000e+06
1.680000007613501323e-01 8.556406909874680888e-01 1.680000000000000000e+06
1.700000010434166153e-01 8.531739198237525690e-01 1.700000000000000000e+06
1.720000013254830429e-01 8.485692803181501542e-01 1.720000000000000000e+06
1.740000027541611649e-01 8.482403774963214182e-01 1.740000000000000000e+06
1.760000030362276202e-01 8.375510357868873879e-01 1.760000000000000000e+06
1.780000033182941033e-01 8.512005028927802641e-01 1.780000000000000000e+06
1.800000047469721698e-01 8.446224464562053225e-01 1.800000000000000000e+06
1.820000050290386528e-01 8.653433242314159113e-01 1.820000000000000000e+06
1.839999949916003852e-01 8.587652677948410807e-01 1.840000000000000000e+06
1.859999952736668127e-01 8.645210671768440713e-01 1.860000000000000000e+06
1.879999955557332958e-01 8.558051423983824568e-01 1.880000000000000000e+06
1.899999969844113901e-01 8.569563022747831438e-01 1.900000000000000000e+06
1.919999972664778731e-01 8.615609417803854475e-01 1.920000000000000000e+06
1.939999975485443007e-01 8.648499699986728073e-01 1.940000000000000000e+06
1.959999989772223949e-01 8.625476502458716555e-01 1.960000000000000000e+06
1.979999992592888780e-01 8.641921643550153354e-01 1.980000000000000000e+06
