# gamma d2min std
6.599999999999996148e-02 1.054542862401357306e+00 1.382647950576406437e+00
6.799999999999994937e-02 1.092022975451783617e+00 1.431433767049294481e+00
6.999999999999995115e-02 1.135814232473169039e+00 1.613742058464897822e+00
7.199999999999995293e-02 1.168295805849510538e+00 1.652639028199764715e+00
7.399999999999995470e-02 1.229680040974195254e+00 1.806577709318333502e+00
7.599999999999995648e-02 1.242873941739662369e+00 1.808796262537715416e+00
7.799999999999994438e-02 1.287769563855350352e+00 1.943191204076827550e+00
7.999999999999994615e-02 1.317384645482165384e+00 1.969729405906573305e+00
8.199999999999994793e-02 1.370259264244002795e+00 2.097121447563822016e+00
8.399999999999994971e-02 1.432187226408617509e+00 2.235865971555371257e+00
8.599999999999993761e-02 1.527107639178898468e+00 2.416276306035762822e+00
8.799999999999993938e-02 1.632931731429529520e+00 2.633611096087931980e+00
8.999999999999994116e-02 1.722970245701152203e+00 2.865483030923132723e+00
9.199999999999994293e-02 1.802519260359453979e+00 3.078238559219727666e+00
9.399999999999994471e-02 1.897140048407907065e+00 3.276680137623200650e+00
9.599999999999993261e-02 1.997079171975615797e+00 3.426520462884824259e+00
9.799999999999993439e-02 2.144610119860716591e+00 3.753367767975969382e+00
9.999999999999993616e-02 2.231045760284485535e+00 3.936400874966579977e+00
1.019999999999999379e-01 2.347868413419349931e+00 4.123828106883638434e+00
1.039999999999999258e-01 2.496822117347300640e+00 4.414335382362166271e+00
1.059999999999999276e-01 2.608704445424952389e+00 4.723855088108353861e+00
1.080000000000000959e-01 2.777978766792929211e+00 5.098883322394426543e+00
1.099999999999999312e-01 3.062848593736189784e+00 5.631757757842817291e+00
1.120000000000000856e-01 3.377082789638573335e+00 6.220753571430240214e+00
1.139999999999999208e-01 3.568765404945942965e+00 6.595405779181660932e+00
1.159999999999999226e-01 3.855493741938920582e+00 7.211233162001816410e+00
1.179999999999999244e-01 4.226885709088936238e+00 7.876862032533714419e+00
1.199999999999999262e-01 4.643508907988083578e+00 8.664385657804388075e+00
1.219999999999999141e-01 5.004256132966382609e+00 9.431747839194786209e+00
1.240000000000000824e-01 5.251983932575757130e+00 9.933187884518520860e+00
1.259999999999998899e-01 5.566871801848564338e+00 1.068141985794976634e+01
1.280000000000000859e-01 5.842392440407985887e+00 1.118372394790194413e+01
1.299999999999998934e-01 5.978079569773911750e+00 1.142436235472380979e+01
1.320000000000000895e-01 6.257436232623106775e+00 1.193523951263584593e+01
1.339999999999998970e-01 6.429361690934737972e+00 1.225873489608691003e+01
1.360000000000000653e-01 6.748583145687341300e+00 1.301006968239665618e+01
1.379999999999999005e-01 6.998417684702492814e+00 1.358614214591912805e+01
1.400000000000000688e-01 7.199878808333334490e+00 1.394636644000565262e+01
1.419999999999999318e-01 7.401814386726641715e+00 1.426622029361871213e+01
1.440000000000000446e-01 7.454565967286141515e+00 1.441214666016479029e+01
1.459999999999999354e-01 7.644503891321416944e+00 1.477384616687040975e+01
1.480000000000000482e-01 7.757513194345801111e+00 1.502401212660214291e+01
1.499999999999999112e-01 7.888459534461805589e+00 1.523972371307857365e+01
1.520000000000000517e-01 8.242679926858430761e+00 1.594331741682201908e+01
1.540000000000000535e-01 8.495897823901120915e+00 1.634653019000915108e+01
1.560000000000000275e-01 8.729086872013100518e+00 1.666711197767990171e+01
1.580000000000000571e-01 9.117001998599274515e+00 1.746297452469145028e+01
1.600000000000000866e-01 9.657207455831754217e+00 1.859782070689174205e+01
1.620000000000000606e-01 1.008373255415482994e+01 1.947418842242081638e+01
1.640000000000000624e-01 1.036732568286971201e+01 2.002672926876877213e+01
1.660000000000000642e-01 1.060080359598721778e+01 2.050720843217007427e+01
1.680000000000000659e-01 1.081008204861900168e+01 2.095857459885932883e+01
1.700000000000000400e-01 1.096674024456873475e+01 2.138457464626641880e+01
1.720000000000000417e-01 1.116085588466500944e+01 2.179401806292821675e+01
1.740000000000000435e-01 1.124574838339054672e+01 2.181410805265528907e+01
1.760000000000000453e-01 1.139971187814867548e+01 2.209222264558847115e+01
1.780000000000000471e-01 1.146761510836095432e+01 2.228571635916092930e+01
1.800000000000000488e-01 1.159105725691485134e+01 2.246100177974199141e+01
1.820000000000000506e-01 1.190021044210464218e+01 2.324305996701324872e+01
1.840000000000000524e-01 1.204153956111111157e+01 2.346076217657705953e+01
1.860000000000000542e-01 1.218957161799439604e+01 2.364476297335924215e+01
1.880000000000000282e-01 1.236205659701112758e+01 2.405952626436255670e+01
1.900000000000000300e-01 1.261666149940419857e+01 2.450756126065781970e+01
1.920000000000000318e-01 1.290848785645517793e+01 2.510319892705324918e+01
1.940000000000000335e-01 1.310593089824810598e+01 2.545870423117050763e+01
1.960000000000000353e-01 1.337684250577651213e+01 2.593432482002613781e+01
1.980000000000000371e-01 1.365677630942629328e+01 2.648244626255119982e+01
2.000000000000000389e-01 1.382027628176097167e+01 2.675720628664412715e+01
