# gamma d2min
1.999999999999971419e-03 6.468059652442392782e-01
3.999999999999942837e-03 6.422640760515309077e-01
6.000000000000076453e-03 6.469309332110163568e-01
8.000000000000048739e-03 6.440935164713541550e-01
1.000000000000001929e-02 6.516526851187658398e-01
1.199999999999999158e-02 6.467742461430713297e-01
1.399999999999996213e-02 6.376742171302872686e-01
1.599999999999993441e-02 6.553498370087594838e-01
1.800000000000006803e-02 6.471574888770517120e-01
2.000000000000003858e-02 6.597873168166035196e-01
2.200000000000000913e-02 6.666784577848799964e-01
2.399999999999998315e-02 6.660974915995895307e-01
2.599999999999995370e-02 6.655037310665246064e-01
2.799999999999992426e-02 6.608299272529988277e-01
3.000000000000005787e-02 6.675231857185132123e-01
3.200000000000002842e-02 6.702475302517360012e-01
3.400000000000000244e-02 6.777272010002366454e-01
3.599999999999996952e-02 6.813086225418244490e-01
3.799999999999995048e-02 6.819684621863163487e-01
4.000000000000007716e-02 6.957166042514993931e-01
4.200000000000005118e-02 6.929900940853850333e-01
4.400000000000001826e-02 6.993603874881627602e-01
4.599999999999999228e-02 7.024023267380840041e-01
4.799999999999996630e-02 7.120412870383523440e-01
4.999999999999993339e-02 7.125654987531564455e-01
5.200000000000006700e-02 7.139956216678503553e-01
5.400000000000004102e-02 7.338511160748105722e-01
5.600000000000001504e-02 7.366863901140310311e-01
5.799999999999998213e-02 7.305775112669665727e-01
5.999999999999995615e-02 7.623376561829229292e-01
6.200000000000008976e-02 7.606796462732797748e-01
6.400000000000005684e-02 7.822511239780619574e-01
6.600000000000003086e-02 7.861185514105902827e-01
6.800000000000000488e-02 7.958807351680872166e-01
6.999999999999997891e-02 8.111449955097854714e-01
7.199999999999993905e-02 8.158122988024778532e-01
7.400000000000006573e-02 8.439884471413352518e-01
7.600000000000005362e-02 8.530507311770044732e-01
7.800000000000002764e-02 8.733852323863636746e-01
7.999999999999998779e-02 8.824060968118687676e-01
8.199999999999996181e-02 8.925337027343750451e-01
8.399999999999993583e-02 9.217958058416193534e-01
8.600000000000007638e-02 9.311331014835858566e-01
8.800000000000003653e-02 9.659533862590753417e-01
9.000000000000001055e-02 9.897419816840278273e-01
9.199999999999998457e-02 1.002148289480744969e+00
9.399999999999995859e-02 1.045870630269491786e+00
9.599999999999993261e-02 1.076664359311868768e+00
9.800000000000005929e-02 1.104496041291824548e+00
1.000000000000000333e-01 1.135055711424795000e+00
1.020000000000000073e-01 1.156934969618055531e+00
1.039999999999999813e-01 1.230823861590514268e+00
1.060000000000001080e-01 1.314986301528961787e+00
1.080000000000000820e-01 1.568957843278488307e+00
1.100000000000000561e-01 3.064883467499210479e+00
1.120000000000000301e-01 4.830282935872395100e+00
1.139999999999999902e-01 5.152861509507181914e+00
1.159999999999999643e-01 5.303283482335069188e+00
1.179999999999999383e-01 5.517942560258839002e+00
1.200000000000000649e-01 5.753079530001184771e+00
1.220000000000000251e-01 5.957668963046480748e+00
1.240000000000000130e-01 6.149782481275646084e+00
1.259999999999999731e-01 6.257301495462434637e+00
1.279999999999999472e-01 6.357966986862767733e+00
1.300000000000000877e-01 6.390579352515388223e+00
1.320000000000000617e-01 6.541082548232322935e+00
1.340000000000000635e-01 6.785536088819837275e+00
1.360000000000000098e-01 7.026126978809578816e+00
1.379999999999999560e-01 7.361499713778409060e+00
1.399999999999999578e-01 7.614681268416587656e+00
1.419999999999999318e-01 7.724417491948784686e+00
1.440000000000000446e-01 7.983848066952731415e+00
1.460000000000000464e-01 8.161166547090040524e+00
1.479999999999999927e-01 8.252694058136048838e+00
1.499999999999999389e-01 8.307451532443577591e+00
1.520000000000001072e-01 8.457006289273596877e+00
1.540000000000000813e-01 8.601923316445708068e+00
1.560000000000000553e-01 8.832679638320707127e+00
1.580000000000000293e-01 9.266785246137152043e+00
1.599999999999999756e-01 9.489847054606613597e+00
1.619999999999999774e-01 9.729597251189630924e+00
1.639999999999999236e-01 1.001067965753630062e+01
1.660000000000000642e-01 1.016010273351089133e+01
1.680000000000000382e-01 1.038304524906881099e+01
1.700000000000000122e-01 1.058274918073705884e+01
1.719999999999999862e-01 1.063713581533301777e+01
1.739999999999999603e-01 1.080034609977114890e+01
1.760000000000000731e-01 1.097150774882615032e+01
1.780000000000000471e-01 1.103239824160748128e+01
1.800000000000000211e-01 1.119126950791114261e+01
1.819999999999999951e-01 1.140719875394373339e+01
1.839999999999999691e-01 1.160116606790167282e+01
1.860000000000000264e-01 1.202512023509509120e+01
1.880000000000000004e-01 1.224706407562342214e+01
1.900000000000000577e-01 1.248082408866990178e+01
1.920000000000000040e-01 1.266579350188012931e+01
1.939999999999999780e-01 1.296668362788628492e+01
1.959999999999999520e-01 1.314562578300781404e+01
1.980000000000000093e-01 1.342755553123224566e+01
2.000000000000000666e-01 1.376209627448508499e+01
