# gamma	percentage
0.000000000000000000e+00 1.059526067676711314e+00
1.999999721417339196e-03 1.051727071932426316e+00
3.999999442834679259e-03 1.062288212002812093e+00
6.000000305984232868e-03 1.065212835406919023e+00
8.000000027401572497e-03 1.054164258102515461e+00
1.000000089055112784e-02 1.067812500655014096e+00
1.200000061196846574e-02 1.062775649236829878e+00
1.400000033338580537e-02 1.063263086470847885e+00
1.600000005480314499e-02 1.062450691080818022e+00
1.799999977622048636e-02 1.061313337534776524e+00
2.000000063937003997e-02 1.055139132570551030e+00
2.200000150251959358e-02 1.067487542499002240e+00
2.400000008220471923e-02 1.058226235052663666e+00
2.599999980362206059e-02 1.057901276896651810e+00
2.800000180850382644e-02 1.061963253846800237e+00
3.000000038818895209e-02 1.057901276896651810e+00
3.199999896787407427e-02 1.051402113776414460e+00
3.400000211448805931e-02 1.054651695336533246e+00
3.599999955244097272e-02 1.054814174414539174e+00
3.799999813212609490e-02 1.049452364840343099e+00
4.000000013700786422e-02 1.048477490372307530e+00
4.199999871669298640e-02 1.057413839662634025e+00
4.400000072157475572e-02 1.054976653492545102e+00
4.600000272645651811e-02 1.046852699592248248e+00
4.800000130614165417e-02 1.044740471578170959e+00
4.999999988582677635e-02 1.046040304202218607e+00
5.199999960724412118e-02 1.048802448528319387e+00
5.399999818692924336e-02 1.052052030088438173e+00
5.600000361700765289e-02 1.037591392145909897e+00
5.800000105496056629e-02 1.035641643209838536e+00
5.999999963464568847e-02 1.039378662003975107e+00
6.199999935606303331e-02 1.036941475833886184e+00
6.399999793574814855e-02 1.033854373351773326e+00
6.600000222409434236e-02 1.028980001011595258e+00
6.800000194551167332e-02 1.030929749947666396e+00
7.000000052519682325e-02 1.033691894273767398e+00
7.199999910488194543e-02 1.029629917323618971e+00
7.399999768456706761e-02 1.019393735409245050e+00
7.599999740598441245e-02 1.020368609877280619e+00
7.800000169433059238e-02 1.017606465551179618e+00
8.000000027401574232e-02 1.017606465551179618e+00
8.199999885370085062e-02 1.011919697820971908e+00
8.399999743338597280e-02 1.009644990728888692e+00
8.599999715480331763e-02 9.981089761904673452e-01
8.800000144314951145e-02 9.987588925024910580e-01
9.000000116456685628e-02 1.008832595338859051e+00
9.200000431118082744e-02 9.878727942760933134e-01
9.399999832393710064e-02 9.985964134244851298e-01
9.600000261228330833e-02 9.888476687441288826e-01
9.799999548330735888e-02 9.862480034960339204e-01
9.999999977165355269e-02 9.781240495957370662e-01
1.020000040599997604e-01 9.674004304473453608e-01
1.039999980727560058e-01 9.818610683898736369e-01
1.060000023611022135e-01 9.691877003054105710e-01
1.079999963738584867e-01 9.753619052696361758e-01
1.100000006622046805e-01 9.659381187452918960e-01
1.120000049505508605e-01 9.587890393130307221e-01
1.139999978215749249e-01 9.810486729998439959e-01
1.160000021099211326e-01 9.859230453400220640e-01
1.179999961226774058e-01 9.677253886033572172e-01
1.200000004110235996e-01 1.006882846402787912e+00
1.220000046993697934e-01 9.917722921482358123e-01
1.239999987121260666e-01 9.883602315101110980e-01
1.260000018587400239e-01 9.920972503042476687e-01
1.279999958714962971e-01 9.922597293822535969e-01
1.300000001598424770e-01 9.907974176802001320e-01
1.320000044481886847e-01 9.958342690983842393e-01
1.339999984609449579e-01 9.893351059781467782e-01
1.360000016075589846e-01 9.896600641341586346e-01
1.379999956203152023e-01 9.916098130702298841e-01
1.399999999086614377e-01 9.990838506585029144e-01
1.420000041970076177e-01 9.797488403757964592e-01
1.439999982097638631e-01 9.875478361200814570e-01
1.460000024981100986e-01 9.794238822197846028e-01
1.479999953691341075e-01 9.854356081060042793e-01
1.499999996574803429e-01 9.839732964039508145e-01
1.519999936702365884e-01 9.912848549142179166e-01
1.539999979585827961e-01 9.906349386021942038e-01
1.560000022469289760e-01 9.831609010139211735e-01
1.579999962596852492e-01 9.831609010139211735e-01
1.599999994062992204e-01 9.846232127159745273e-01
1.619999934190554935e-01 9.862480034960339204e-01
1.639999977074017012e-01 9.881977524321051698e-01
1.660000019957479089e-01 9.859230453400220640e-01
1.679999960085041544e-01 9.859230453400220640e-01
1.700000014385825708e-01 9.855980871840102076e-01
1.719999931678743987e-01 9.768242169716896406e-01
1.739999974562206064e-01 9.821860265458854933e-01
1.760000017445668141e-01 9.760118215816599996e-01
1.779999957573230873e-01 9.877103151980873852e-01
1.800000000456692950e-01 9.777990914397252098e-01
1.819999929166933317e-01 9.682128258373750018e-01
1.840000086223616549e-01 9.810486729998439959e-01
1.859999912177958126e-01 9.706500120074640359e-01
1.879999955061419925e-01 9.688627421493987146e-01
1.899999997944882002e-01 9.633384534971969337e-01
1.920000040828343801e-01 9.800737985318083156e-01
1.940000095129127966e-01 9.755243843476421040e-01
1.959999909666147178e-01 9.768242169716896406e-01
1.979999952549608977e-01 9.800737985318083156e-01
2.000000006850392864e-01 9.808861939218380677e-01
