# gamma	percentage	time
5.999999938081593265e-02 9.084903341713170821e-01 6.000000000000000000e+05
6.199999603492866579e-02 9.028986123462221514e-01 6.200000000000000000e+05
6.399999727559009532e-02 9.086547965779375735e-01 6.400000000000000000e+05
6.599999851625149017e-02 9.043787740058061297e-01 6.600000000000000000e+05
6.800000090355008686e-02 9.027341499396016600e-01 6.800000000000000000e+05
6.999999641102566672e-02 8.923730183225139223e-01 7.000000000000000000e+05
7.199999765168707544e-02 8.963201160814044943e-01 7.200000000000000000e+05
7.399999889234849804e-02 9.012539882800176816e-01 7.400000000000000000e+05
7.599999554646123812e-02 8.973068905211271096e-01 7.600000000000000000e+05
7.799999678712264684e-02 8.816829618921852019e-01 7.800000000000000000e+05
7.999999917442122965e-02 8.887548453768642220e-01 8.000000000000000000e+05
8.199999926844549203e-02 8.999382890270541946e-01 8.200000000000000000e+05
8.399999477592105801e-02 8.866168340907985002e-01 8.400000000000000000e+05
8.599999716321964083e-02 8.897416198165868373e-01 8.600000000000000000e+05
8.799999840388106342e-02 8.704995182419952293e-01 8.800000000000000000e+05
9.000000079117964624e-02 8.859589844643166456e-01 9.000000000000000000e+05
9.200000088520389474e-02 8.760912400670901601e-01 9.200000000000000000e+05
9.399999180613079208e-02 8.772424769134332667e-01 9.400000000000000000e+05
9.599999304679220080e-02 8.769135521001923950e-01 9.600000000000000000e+05
9.799999428745362340e-02 8.747755408141266731e-01 9.800000000000000000e+05
9.999999552811504600e-02 8.774069393200537581e-01 1.000000000000000000e+06
1.019999967687764686e-01 8.726375295280609512e-01 1.020000000000000000e+06
1.039999991560750375e-01 8.691838189890316313e-01 1.040000000000000000e+06
1.060000003967364463e-01 8.677036573294476529e-01 1.060000000000000000e+06
1.080000016373978827e-01 8.522441911071262366e-01 1.080000000000000000e+06
1.099999925583247801e-01 8.575069881189804066e-01 1.100000000000000000e+06
1.119999937989861888e-01 8.487904805680969167e-01 1.120000000000000000e+06
1.139999950396475975e-01 8.473103189085129383e-01 1.140000000000000000e+06
1.159999962803090201e-01 8.596449994050461285e-01 1.160000000000000000e+06
1.179999975209704011e-01 8.644144091970389354e-01 1.180000000000000000e+06
1.199999999082690255e-01 8.458301572489290709e-01 1.200000000000000000e+06
1.220000011489304342e-01 8.436921459628633491e-01 1.220000000000000000e+06
1.239999909232201714e-01 8.349756384119799701e-01 1.240000000000000000e+06
1.259999933105187542e-01 8.392516609841115249e-01 1.260000000000000000e+06
1.279999945511801906e-01 8.336599391590163721e-01 1.280000000000000000e+06
1.299999957918415994e-01 8.277392925206805696e-01 1.300000000000000000e+06
1.319999970325029803e-01 8.249434316081331042e-01 1.320000000000000000e+06
1.339999982731643891e-01 8.387582737642501618e-01 1.340000000000000000e+06
1.359999995138258533e-01 8.288905293670235652e-01 1.360000000000000000e+06
1.379999904347527506e-01 8.349756384119799701e-01 1.380000000000000000e+06
1.399999916754141593e-01 8.354690256318413333e-01 1.400000000000000000e+06
1.419999929160755681e-01 8.390871985774909225e-01 1.420000000000000000e+06
1.439999953033741509e-01 8.379359617311478159e-01 1.440000000000000000e+06
1.459999965440355874e-01 8.469813940952720666e-01 1.460000000000000000e+06
1.479999977846969961e-01 8.338244015656368635e-01 1.480000000000000000e+06
1.499999990253584048e-01 8.501061798210605147e-01 1.500000000000000000e+06
1.519999899462853021e-01 8.446789204025859643e-01 1.520000000000000000e+06
1.539999911869467109e-01 8.519152662938853648e-01 1.540000000000000000e+06
1.559999924276080918e-01 8.482970933482355536e-01 1.560000000000000000e+06
1.579999936682695560e-01 8.474747813151334297e-01 1.580000000000000000e+06
1.599999960555681389e-01 8.487904805680969167e-01 1.600000000000000000e+06
1.619999972962295476e-01 8.275748301140600782e-01 1.620000000000000000e+06
1.639999985368909841e-01 8.459946196555495623e-01 1.640000000000000000e+06
1.659999997775523928e-01 8.264235932677169716e-01 1.660000000000000000e+06
1.679999906984792901e-01 8.377714993245273245e-01 1.680000000000000000e+06
1.699999919391406988e-01 8.397450482039727770e-01 1.700000000000000000e+06
1.719999931798021076e-01 8.290549917736440566e-01 1.720000000000000000e+06
1.739999944204635163e-01 8.433632211496223663e-01 1.740000000000000000e+06
1.759999956611249528e-01 8.459946196555495623e-01 1.760000000000000000e+06
1.779999980484235356e-01 8.552045144262941934e-01 1.780000000000000000e+06
1.799999992890849443e-01 8.318508526861915220e-01 1.800000000000000000e+06
1.819999890633746953e-01 8.381004241377683073e-01 1.820000000000000000e+06
1.840000017704077895e-01 8.306996158398484154e-01 1.840000000000000000e+06
1.860000030110691982e-01 8.330020895325345176e-01 1.860000000000000000e+06
1.879999824656244101e-01 8.344822511921187180e-01 1.880000000000000000e+06
1.899999848529229929e-01 8.267525180809577323e-01 1.900000000000000000e+06
1.919999860935844016e-01 8.372781121046659614e-01 1.920000000000000000e+06
1.939999873342458103e-01 8.379359617311478159e-01 1.940000000000000000e+06
