# gamma	percentage
0.000000000000000000e+00 1.048882497512185319e+00
1.999999675644366544e-03 1.053270447222880879e+00
4.000000493386033501e-03 1.054245547158590979e+00
6.000000169030400045e-03 1.047907397576475219e+00
8.000000986772067002e-03 1.045144614425296492e+00
1.000000066241643268e-02 1.051320247351460457e+00
1.200000033806080009e-02 1.054083030502639184e+00
1.400000115580246444e-02 1.059608596804996639e+00
1.600000083144683186e-02 1.059446080149044844e+00
1.800000050709120100e-02 1.053270447222880879e+00
2.000000018273556668e-02 1.047419847608620058e+00
2.200000100047723103e-02 1.049695080791943624e+00
2.400000181821889886e-02 1.054895613782397712e+00
2.600000035176596586e-02 1.046119714361006592e+00
2.800000116950763368e-02 1.047744880920523425e+00
2.999999970305470415e-02 1.047744880920523425e+00
3.200000166289366371e-02 1.047094814296716692e+00
3.400000133853803286e-02 1.043681964521731231e+00
3.600000101418240200e-02 1.044006997833634598e+00
3.800000183192406289e-02 1.050832697383605518e+00
4.000000150756843204e-02 1.047094814296716692e+00
4.200000232531010680e-02 1.038968981499132305e+00
4.400000200095446207e-02 1.046932297640764897e+00
4.600000167659883121e-02 1.036856264971760533e+00
4.800000363643779772e-02 1.050020114103846991e+00
4.999999874369296521e-02 1.037831364907470633e+00
5.200000070353193171e-02 1.034418515132485172e+00
5.400000152127359954e-02 1.032793348572968339e+00
5.600000233901526736e-02 1.035718648380098639e+00
5.800000429885422693e-02 1.032305798605113178e+00
5.999999940610940136e-02 1.038481431531277366e+00
6.200000136594836092e-02 1.024992549087287319e+00
6.400000218369002181e-02 1.034255998476533378e+00
6.600000414352899525e-02 1.023529899183722058e+00
6.800000039288146836e-02 1.026455198990852580e+00
7.000000121062312231e-02 1.024830032431335525e+00
7.200000202836480401e-02 1.009878500083780439e+00
7.400000398820376357e-02 1.022554799248011959e+00
7.600000480594543140e-02 1.007278233588553507e+00
7.800000105529790451e-02 1.017679299569461460e+00
8.000000187303955845e-02 1.016541682977799566e+00
8.200000269078124016e-02 1.020604599376591759e+00
8.400000465062019972e-02 1.007115716932601712e+00
8.599999975787536721e-02 1.008415850180215179e+00
8.800000171771434065e-02 1.013453866514717472e+00
9.000000367755330022e-02 9.942769011124185097e-01
9.200000335319766243e-02 1.005003000405229940e+00
9.400000531303663587e-02 9.967146509516938702e-01
9.600000613077830369e-02 9.934643178326600932e-01
9.800000809061724938e-02 9.942769011124185097e-01
9.999999862948322216e-02 1.002240217254051213e+00
1.019999994472249039e-01 9.790003354529600577e-01
1.040000002649665717e-01 9.881012681862544333e-01
1.060000022248055174e-01 9.876137182183993835e-01
1.080000030425471991e-01 9.783502688291532134e-01
1.100000038602888669e-01 9.759125189898779640e-01
1.120000058201278265e-01 9.685992694720521046e-01
1.140000066378694804e-01 9.786753021410565800e-01
1.160000074556111621e-01 9.731497358386992369e-01
1.179999979944771488e-01 9.664865529446801107e-01
1.199999999543160945e-01 9.695743694077622044e-01
1.220000007720577484e-01 9.837133184755588733e-01
1.240000027318967218e-01 9.783502688291532134e-01
1.260000035496383897e-01 9.746123857422644976e-01
1.280000043673800436e-01 9.744498690863128143e-01
1.300000063272190309e-01 9.773751688934431137e-01
1.320000071449606849e-01 9.851759683791241340e-01
1.340000091047996722e-01 9.850134517231724507e-01
1.359999985015683255e-01 9.739623191184577644e-01
1.380000004614072850e-01 9.755874856779745974e-01
1.400000012791489667e-01 9.801379520446218407e-01
1.420000032389879541e-01 9.803004687005735240e-01
1.440000040567296080e-01 9.772126522374914304e-01
1.460000048744712620e-01 9.780252355172498469e-01
1.480000079764074994e-01 9.694118527518105211e-01
1.500000076520519032e-01 9.858260350029308672e-01
1.520000084697935572e-01 9.825757018838970902e-01
1.539999990086595438e-01 9.746123857422644976e-01
1.560000009684984756e-01 9.842008684434139232e-01
1.580000017862401573e-01 9.765625856136846972e-01
1.600000026039818390e-01 9.755874856779745974e-01
1.620000045638207986e-01 9.747749023982161809e-01
1.640000053815624526e-01 9.798129187327184741e-01
1.660000073414014121e-01 9.707119859994239874e-01
1.680000081591430938e-01 9.729872191827475536e-01
1.700000089768847478e-01 9.653489363530183276e-01
1.719999995157507622e-01 9.690868194399071545e-01
1.740000014755896940e-01 9.723371525589408204e-01
1.760000022933313479e-01 9.764000689577330139e-01
1.780000042531703353e-01 9.632362198256464447e-01
1.800000050709119892e-01 9.570605868994823684e-01
1.820000070307509488e-01 9.715245692791824039e-01
1.840000078484926305e-01 9.635612531375498113e-01
1.859999972452613115e-01 9.716870859351340872e-01
1.880000106260732717e-01 9.674616528803902105e-01
1.900000000228419528e-01 9.650239030411149610e-01
1.920000122615566074e-01 9.664865529446801107e-01
1.940000028004225385e-01 9.594983367387576179e-01
1.960000150391372209e-01 9.594983367387576179e-01
1.980000055780031798e-01 9.653489363530183276e-01
1.999999961168691665e-01 9.516975372530767086e-01
