# gamma d2min std
3.999999999999991410e-03 6.433869305437183161e-01 4.043127055399137748e-01
5.999999999999987114e-03 6.492675663253629770e-01 4.044575913012591895e-01
7.999999999999982819e-03 6.506647305772568224e-01 4.091261182228603799e-01
9.999999999999979391e-03 6.471280837318497126e-01 4.093214736587597047e-01
1.199999999999997423e-02 6.537951851996527397e-01 4.117395292674234653e-01
1.399999999999997080e-02 6.567369787503946066e-01 4.221124992081352612e-01
1.599999999999996564e-02 6.558626752564710172e-01 4.190193368293125276e-01
1.799999999999996048e-02 6.578360178602431496e-01 4.143168636791677018e-01
1.999999999999995878e-02 6.626319618035826364e-01 4.336464251407628478e-01
2.199999999999995362e-02 6.641438922802240796e-01 4.365744699448209643e-01
2.399999999999994846e-02 6.692072401889994637e-01 4.549896217105572349e-01
2.599999999999994676e-02 6.713568909820865072e-01 4.347474186200285251e-01
2.799999999999994160e-02 6.691362018327809968e-01 4.398958563061547977e-01
2.999999999999993644e-02 6.697666954979480947e-01 4.359120191278514911e-01
3.199999999999993128e-02 6.782160230054451455e-01 4.508419222099090407e-01
3.399999999999992611e-02 6.847608302241160461e-01 4.777416884957077503e-01
3.600000000000008055e-02 6.906635102055713737e-01 4.740632569617498349e-01
3.800000000000008232e-02 6.921762913115530047e-01 4.847514908730078398e-01
4.000000000000007716e-02 6.981201698824180957e-01 5.182236983924547458e-01
4.200000000000007200e-02 7.061199650508995784e-01 5.238622891202072696e-01
4.400000000000006684e-02 7.103152066662722364e-01 5.334149211431662430e-01
4.600000000000006861e-02 7.166295190419824657e-01 5.422573649101686266e-01
4.800000000000006345e-02 7.244774991615372528e-01 5.499480444005624413e-01
5.000000000000005829e-02 7.282147825027620591e-01 5.651491224529003876e-01
5.200000000000005312e-02 7.423518023634785301e-01 5.913600148622633057e-01
5.400000000000004796e-02 7.411081751321811906e-01 5.943353640911287483e-01
5.600000000000004280e-02 7.531085819562813866e-01 6.138717163867487558e-01
5.800000000000003764e-02 7.605723998263890229e-01 6.713598578390220784e-01
6.000000000000003247e-02 7.812532705906723995e-01 7.153904580470895613e-01
6.200000000000003425e-02 8.032336767657038967e-01 7.843405611430072089e-01
6.400000000000002909e-02 7.985717360045769819e-01 7.405405571814418497e-01
6.600000000000001699e-02 8.223256206163193083e-01 8.233264735415025681e-01
6.800000000000001876e-02 8.264271783913351710e-01 8.263393701432810712e-01
7.000000000000002054e-02 8.622559907492898246e-01 9.747782622676192110e-01
7.200000000000000844e-02 8.721160148141571256e-01 9.915190600722901815e-01
7.400000000000001021e-02 9.016410405520045579e-01 1.081697635935012558e+00
7.600000000000001199e-02 9.101282393722379682e-01 1.071070767563110593e+00
7.799999999999999989e-02 9.410282605784405785e-01 1.162680286286353670e+00
