# gamma d2min std
1.360000000000000653e-01 6.382969952002445879e+00 1.506750083012108377e+01
1.380000000000000115e-01 6.608850296133207181e+00 1.568038634525234798e+01
1.399999999999999578e-01 6.780329861412957015e+00 1.599378742397085773e+01
1.419999999999999318e-01 6.937093923236269610e+00 1.655205134026845570e+01
1.440000000000000446e-01 7.001832976144254594e+00 1.666852078510555302e+01
1.459999999999999909e-01 7.154599132066762124e+00 1.708121426450415115e+01
1.479999999999999649e-01 7.373838296064157305e+00 1.767475968181158308e+01
1.500000000000001055e-01 7.567675393242977222e+00 1.812278392181342923e+01
1.520000000000000517e-01 7.825027685915798337e+00 1.878549917109184975e+01
1.539999999999999980e-01 7.979774918008207152e+00 1.918284753465379211e+01
1.559999999999999443e-01 8.131923135014206494e+00 1.955511600828404895e+01
1.580000000000000848e-01 8.307983123135652903e+00 2.001190612259053836e+01
1.600000000000000311e-01 8.484882057666510491e+00 2.045053276661539954e+01
1.619999999999999774e-01 8.668020701724275412e+00 2.081600171493414564e+01
1.639999999999999514e-01 8.767608019036064348e+00 2.098605122758982588e+01
1.660000000000000642e-01 8.904386759313840827e+00 2.128514060704373279e+01
1.680000000000000382e-01 9.060935330898830742e+00 2.164805898524225114e+01
1.699999999999999845e-01 9.252146438527857342e+00 2.201269766665403083e+01
1.719999999999999307e-01 9.472017361959437665e+00 2.277577028535823445e+01
1.740000000000000713e-01 9.615572247332702105e+00 2.321192582522128589e+01
1.760000000000000175e-01 9.750122934325679225e+00 2.355321025566290061e+01
1.779999999999999638e-01 9.934237814891099916e+00 2.403581276238739406e+01
1.799999999999999378e-01 1.021003273527462163e+01 2.467581556059086978e+01
1.820000000000000506e-01 1.056444895415877738e+01 2.553057857591202762e+01
1.840000000000000246e-01 1.075825968248894959e+01 2.601965058324212166e+01
1.859999999999999709e-01 1.087399817129300850e+01 2.630397836674888268e+01
1.879999999999999172e-01 1.100693274926609888e+01 2.663240658131085326e+01
1.900000000000000577e-01 1.111791555189591207e+01 2.673770648757078661e+01
1.920000000000000040e-01 1.125983175214251730e+01 2.721047418038792998e+01
1.939999999999999780e-01 1.148115042517755846e+01 2.773403394261353938e+01
1.960000000000000075e-01 1.164118633805239789e+01 2.814603909346071475e+01
1.980000000000000371e-01 1.183042123765782527e+01 2.857270261290575064e+01
2.000000000000000111e-01 1.196352179073745425e+01 2.882830766728928751e+01
