# gamma d2min std
4.000000000000065135e-03 7.112237828716856392e-01 5.527322337623604698e-01
5.999999999999935073e-03 7.152038270123105557e-01 6.770996876413943877e-01
7.999999999999967207e-03 7.164410062184344286e-01 7.035482648704243225e-01
1.000000000000000021e-02 7.206201039180870627e-01 6.759597665600217686e-01
1.200000000000003321e-02 7.126030466264203778e-01 6.775275765754563695e-01
1.400000000000006448e-02 7.284709209457860268e-01 7.290310727179585282e-01
1.599999999999993441e-02 7.247986732244316999e-01 7.150711449836358868e-01
1.799999999999996741e-02 7.300131471985480403e-01 7.442270218024363837e-01
2.000000000000000042e-02 7.314977516650883471e-01 7.399486003119236655e-01
2.200000000000003342e-02 7.358128058021622397e-01 7.323721347819226457e-01
2.400000000000006642e-02 7.382446414970013082e-01 7.342801475379236997e-01
2.599999999999993636e-02 7.585129558593750598e-01 7.929536631351412623e-01
2.799999999999996589e-02 7.467585053267046247e-01 7.251400358061858009e-01
2.999999999999999889e-02 7.583904627071497151e-01 7.774742645408130315e-01
3.200000000000003536e-02 7.701270571239741125e-01 7.531498626005277419e-01
3.400000000000006489e-02 7.847282678858901184e-01 8.304762853810477852e-01
3.599999999999993483e-02 7.924189652146464979e-01 8.732279061806396125e-01
3.799999999999996436e-02 8.051638531486742245e-01 8.860506356529449512e-01
4.000000000000000083e-02 8.169582515486900620e-01 8.989541088319509266e-01
4.200000000000003036e-02 8.165417426136363233e-01 8.991930807088032163e-01
4.400000000000006684e-02 8.248239862531564492e-01 9.291054746422590105e-01
4.599999999999993677e-02 8.414814174479168241e-01 9.604681311635300256e-01
4.799999999999996630e-02 8.574211711805554970e-01 1.062949026003895403e+00
5.000000000000000278e-02 8.651732446397568665e-01 1.073457368309464366e+00
5.200000000000003231e-02 8.854367084004103328e-01 1.089442221892622298e+00
5.400000000000006184e-02 9.013802434442077516e-01 1.157994370829529496e+00
5.599999999999993178e-02 9.219496989307134349e-01 1.177862042912824148e+00
5.799999999999996825e-02 9.402120660077335490e-01 1.246345710079299840e+00
5.999999999999999778e-02 9.653574914378155736e-01 1.288388739989729581e+00
6.200000000000003425e-02 9.863383779415246799e-01 1.333143579817201996e+00
6.400000000000007072e-02 1.011314501094933815e+00 1.363829720457808037e+00
6.599999999999994760e-02 1.037708307074652891e+00 1.395344523717766849e+00
6.799999999999997713e-02 1.059998072997553775e+00 1.428314134065891139e+00
7.000000000000000666e-02 1.104334056804371800e+00 1.524149962635327871e+00
7.200000000000003619e-02 1.109142625787168601e+00 1.536314660201385074e+00
7.400000000000007960e-02 1.193275752698863545e+00 1.786515790524738856e+00
7.599999999999992872e-02 1.208867064344617992e+00 1.914648879031341622e+00
7.799999999999997213e-02 1.285097687357954710e+00 2.051737325460575079e+00
8.000000000000000167e-02 1.325547130963936393e+00 2.154553676437558796e+00
8.200000000000003120e-02 1.374288204452730255e+00 2.218901530420634760e+00
8.400000000000006073e-02 1.418184557601404716e+00 2.299163881114703045e+00
8.599999999999993761e-02 1.478109047638494600e+00 2.446575963498780037e+00
8.799999999999996714e-02 1.555924908112373606e+00 2.642663518543026946e+00
8.999999999999999667e-02 1.649553373579545346e+00 2.820963644922813263e+00
9.200000000000002620e-02 1.739409389289378050e+00 2.996016104540606850e+00
9.400000000000006961e-02 1.809340093688841522e+00 3.159332945991044195e+00
9.599999999999993261e-02 1.912494110848721895e+00 3.335177796331944222e+00
9.799999999999996214e-02 2.041867091998105899e+00 3.583027404306373676e+00
1.000000000000000056e-01 2.146078174051057275e+00 3.789586548354470619e+00
1.020000000000000351e-01 2.278886800824652781e+00 3.993471629060154182e+00
1.040000000000000646e-01 2.405123746819760377e+00 4.177420581311030112e+00
1.059999999999999415e-01 2.567734201126499194e+00 4.499844973911521606e+00
1.079999999999999710e-01 2.741422454790088725e+00 4.774329156579251610e+00
1.100000000000000006e-01 2.852323700173611254e+00 4.990274022844492841e+00
1.120000000000000301e-01 3.074365376633522828e+00 5.372481848766805790e+00
1.140000000000000596e-01 3.219301416899463142e+00 5.665790702058334460e+00
1.159999999999999365e-01 3.344135192690577796e+00 5.895619823789512992e+00
1.179999999999999660e-01 3.514791220584754239e+00 6.193316590769506469e+00
1.199999999999999956e-01 3.746032268692786715e+00 6.495335588780015712e+00
1.220000000000000390e-01 4.038494179517835292e+00 6.940118258719043531e+00
1.240000000000000685e-01 4.259843660343671345e+00 7.355756779312025095e+00
1.259999999999999454e-01 4.556931280776514548e+00 7.726935327055187486e+00
1.279999999999999749e-01 4.896067304953835020e+00 8.355470754135829736e+00
1.300000000000000044e-01 5.318486148628866594e+00 9.141700159988385366e+00
1.320000000000000340e-01 5.640187681433475930e+00 9.704554233900358540e+00
1.340000000000000635e-01 5.993678415968277662e+00 1.036025622773279586e+01
1.360000000000000930e-01 6.230707824013572704e+00 1.078152697135278437e+01
1.379999999999999838e-01 6.476802702310212823e+00 1.135426050315373558e+01
1.400000000000000133e-01 6.663713794815340208e+00 1.167021369258695884e+01
1.420000000000000429e-01 6.904328693548768214e+00 1.207430871365290592e+01
1.440000000000000724e-01 7.159005704736821407e+00 1.259806253060624215e+01
1.459999999999999354e-01 7.341811576846590803e+00 1.290110989216779736e+01
1.479999999999999649e-01 7.491751387995186029e+00 1.320226140142208848e+01
1.499999999999999944e-01 7.756589074402226558e+00 1.363706526332490654e+01
1.520000000000000240e-01 7.965553638139204473e+00 1.398876994103806481e+01
1.540000000000000535e-01 8.199780973157354325e+00 1.446637671220162069e+01
1.559999999999999443e-01 8.561723596612610621e+00 1.523743980970589007e+01
1.579999999999999738e-01 8.832457285795454638e+00 1.568500542590561331e+01
1.600000000000000033e-01 9.030710882867738931e+00 1.608923823179696910e+01
1.620000000000000329e-01 9.240892048705807937e+00 1.648912381320247889e+01
1.639999999999998959e-01 9.405710812430950085e+00 1.677744340478157170e+01
1.659999999999999254e-01 9.676337874457464849e+00 1.727205553111018688e+01
1.679999999999999549e-01 9.800761621164774340e+00 1.752473480386667504e+01
1.700000000000000122e-01 9.940172678856930233e+00 1.775431740232423650e+01
1.720000000000000417e-01 1.008487218893820980e+01 1.798131571730159806e+01
1.740000000000000713e-01 1.023855377937579014e+01 1.829065485108025868e+01
1.759999999999999343e-01 1.044840259278132777e+01 1.854983165592398819e+01
1.779999999999999638e-01 1.065871225003748535e+01 1.887902467453393740e+01
1.799999999999999933e-01 1.083040606560527230e+01 1.916999303803552124e+01
1.820000000000000229e-01 1.100593366553227526e+01 1.954129845223050665e+01
1.840000000000000524e-01 1.120420761003787824e+01 1.991203173268083049e+01
1.860000000000000264e-01 1.137218171402304279e+01 2.007954322610985187e+01
1.879999999999999727e-01 1.163626840946969665e+01 2.058601164560032259e+01
1.900000000000000022e-01 1.179086466237965602e+01 2.089156764456426174e+01
1.920000000000000318e-01 1.196563238314591260e+01 2.116418843525504911e+01
1.939999999999999780e-01 1.206783794494752371e+01 2.127899051354305016e+01
1.960000000000000075e-01 1.224933402411616257e+01 2.158211352739222733e+01
1.979999999999999538e-01 1.238094599968434650e+01 2.181038529589314479e+01
2.000000000000000111e-01 1.267169344001144182e+01 2.229208386081244697e+01
