# gamma d2min
1.999999999999952770e-03 6.568890324199020414e-01
4.000000000000067737e-03 6.675185767163827055e-01
6.000000000000020074e-03 6.677045418738163374e-01
7.999999999999972411e-03 6.688088563742896620e-01
9.999999999999927350e-03 6.755709580275409687e-01
1.200000000000004015e-02 6.721546706735322951e-01
1.399999999999999335e-02 6.664810142913509816e-01
1.599999999999994482e-02 6.804213454131152750e-01
1.800000000000006109e-02 6.758875799558081710e-01
2.000000000000001429e-02 6.836115963817867014e-01
2.199999999999996403e-02 6.753775279711172752e-01
2.400000000000008030e-02 6.834532162760416085e-01
2.600000000000003350e-02 6.883518852746213224e-01
2.799999999999998671e-02 6.852486839685921760e-01
2.999999999999993991e-02 6.950944277619950373e-01
3.200000000000005618e-02 7.000254745186236249e-01
3.400000000000000244e-02 7.031803637863005552e-01
3.599999999999995565e-02 7.023385332820391014e-01
3.800000000000007538e-02 7.209284898062657820e-01
4.000000000000002859e-02 7.236369549124053169e-01
4.199999999999998179e-02 7.289536167791192955e-01
4.399999999999992806e-02 7.353233150844381560e-01
4.600000000000004780e-02 7.433237929036459191e-01
4.800000000000000100e-02 7.583514985262783670e-01
4.999999999999995420e-02 7.592471752742265823e-01
5.200000000000006700e-02 7.668487514658300919e-01
5.400000000000002021e-02 7.746327145399306557e-01
5.599999999999997341e-02 7.973528325757576196e-01
5.799999999999992661e-02 7.959715543225222012e-01
6.000000000000003941e-02 8.221470576921560136e-01
6.199999999999997874e-02 8.451651787602588728e-01
6.399999999999994582e-02 8.494355073153407876e-01
6.600000000000005862e-02 8.985953464863479789e-01
6.800000000000001876e-02 9.163249461706912680e-01
6.999999999999996503e-02 9.324986235203597262e-01
7.199999999999991129e-02 9.498916096807922260e-01
7.400000000000003797e-02 9.744687442017834211e-01
7.599999999999998423e-02 9.933903089962120569e-01
7.799999999999993050e-02 1.015298633475378853e+00
8.000000000000005718e-02 1.053092669397095893e+00
8.200000000000000344e-02 1.086553773812342083e+00
8.399999999999996358e-02 1.130529464251893712e+00
8.600000000000007638e-02 1.174555793720407193e+00
8.800000000000002265e-02 1.217742634919507738e+00
8.999999999999998279e-02 1.273172296644175860e+00
9.200000000000009559e-02 1.337042293955176486e+00
9.400000000000004186e-02 1.408684857755287512e+00
9.600000000000000200e-02 1.488390721423216378e+00
9.799999999999994826e-02 1.574475194513494491e+00
1.000000000000000611e-01 1.625961492534721886e+00
1.020000000000000212e-01 1.711362549120107657e+00
1.039999999999999675e-01 1.900866069219539156e+00
1.060000000000000803e-01 2.018637682457386617e+00
1.080000000000000404e-01 2.205704564898989695e+00
1.099999999999999867e-01 2.432172704381707629e+00
1.119999999999999468e-01 2.623315320367739734e+00
1.140000000000000596e-01 2.835711509217172299e+00
1.160000000000000059e-01 3.074604856196732960e+00
1.179999999999999660e-01 3.337499633228772300e+00
1.200000000000000788e-01 3.874838497263652037e+00
1.220000000000000251e-01 4.573247181559737307e+00
1.239999999999999991e-01 5.283714904438920001e+00
1.259999999999999454e-01 5.740540585771778836e+00
1.280000000000000582e-01 5.964630572851563173e+00
1.299999999999999767e-01 6.187579714717486468e+00
1.319999999999999507e-01 6.396036353012547693e+00
1.340000000000000635e-01 6.678399728391335444e+00
1.360000000000000375e-01 6.833891120653802886e+00
1.379999999999999838e-01 6.953931050108505652e+00
1.399999999999999301e-01 7.304662226564472505e+00
1.420000000000000706e-01 7.669729985400883798e+00
1.439999999999999891e-01 7.968546802249051986e+00
1.459999999999999354e-01 8.128863453924006777e+00
1.480000000000000759e-01 8.223429675822680807e+00
1.500000000000000222e-01 8.397114407386363055e+00
1.519999999999999685e-01 8.545285016382575094e+00
1.539999999999999147e-01 8.822688023267835078e+00
1.560000000000000275e-01 9.050909133558239006e+00
1.580000000000000016e-01 9.184514844732481365e+00
1.600000000000001144e-01 9.362067483595723161e+00
1.620000000000000606e-01 9.534362298226403354e+00
1.640000000000000069e-01 9.642074883287957476e+00
1.659999999999999531e-01 9.778861203466304275e+00
1.679999999999999272e-01 9.915767807780936138e+00
1.700000000000000400e-01 1.003400785639599135e+01
1.719999999999999862e-01 1.016503708564157371e+01
1.740000000000000990e-01 1.026265398111979188e+01
1.760000000000000453e-01 1.044689621377643540e+01
1.779999999999999916e-01 1.070955541922940490e+01
1.799999999999999656e-01 1.088663506269728565e+01
1.820000000000000784e-01 1.108397920436197914e+01
1.840000000000000246e-01 1.122225865051294313e+01
1.859999999999999709e-01 1.148173446044823010e+01
1.880000000000000004e-01 1.172569251996725193e+01
1.900000000000000300e-01 1.181987059419784103e+01
1.920000000000000040e-01 1.208056418889086281e+01
1.939999999999999503e-01 1.233198191272884969e+01
1.960000000000000631e-01 1.248387397797703713e+01
1.980000000000000093e-01 1.270646135288825640e+01
1.999999999999999556e-01 1.281413520884430390e+01
