# gamma d2min
2.000000000000001776e-03 6.534056480744949713e-01
4.000000000000003553e-03 6.485233055733113927e-01
6.000000000000004462e-03 6.524544574159564236e-01
8.000000000000007105e-03 6.526372800268307461e-01
1.000000000000000888e-02 6.522230868686869076e-01
1.200000000000000892e-02 6.556993125848327164e-01
1.400000000000001070e-02 6.562334223386204757e-01
1.600000000000001421e-02 6.552211660669191584e-01
1.800000000000001599e-02 6.559635516946812350e-01
2.000000000000001776e-02 6.660231601246844324e-01
2.200000000000001954e-02 6.625174456912877874e-01
2.400000000000001785e-02 6.701311424636995362e-01
2.600000000000001962e-02 6.753096841639045778e-01
2.800000000000002140e-02 6.682754446081913269e-01
3.000000000000001971e-02 6.707771853831282494e-01
3.200000000000002842e-02 6.851729418323863063e-01
3.400000000000003020e-02 6.857495565459281739e-01
3.600000000000003197e-02 6.905502269531250681e-01
3.800000000000003375e-02 6.932972024108269293e-01
4.000000000000003553e-02 6.945792642538668460e-01
4.200000000000003730e-02 7.024265201053504493e-01
4.400000000000003908e-02 7.152125795651830265e-01
4.600000000000003392e-02 7.135839719144569937e-01
4.800000000000003569e-02 7.193038601799243148e-01
5.000000000000003747e-02 7.290353855409564821e-01
5.200000000000003925e-02 7.372826852608113102e-01
5.400000000000004102e-02 7.486006024108270429e-01
5.600000000000004280e-02 7.519511566208963993e-01
5.800000000000004458e-02 7.639470284386837839e-01
6.000000000000006023e-02 7.818447788786300201e-01
6.200000000000004813e-02 7.935258791646936372e-01
6.400000000000005684e-02 7.857447946002998895e-01
6.600000000000005862e-02 8.214608516078756306e-01
6.800000000000006040e-02 8.329491267282196354e-01
7.000000000000004829e-02 8.526927627525250353e-01
7.200000000000006395e-02 8.563783391197128392e-01
7.400000000000006573e-02 8.933982427458175835e-01
7.600000000000006750e-02 9.015419640151516312e-01
7.800000000000006928e-02 9.343221193951229964e-01
8.000000000000005718e-02 9.351982720269097493e-01
8.200000000000007283e-02 9.837875592191445140e-01
8.400000000000007461e-02 1.028952948883365082e+00
8.600000000000007638e-02 1.037482707129892656e+00
8.800000000000007816e-02 1.088380045878708957e+00
9.000000000000007994e-02 1.143435909288194274e+00
9.200000000000006783e-02 1.185773340407986209e+00
9.399999999999991696e-02 1.201474118909801048e+00
9.600000000000007139e-02 1.259388216530539673e+00
9.799999999999992051e-02 1.306585417789220660e+00
1.000000000000000749e-01 1.407044904995265355e+00
1.019999999999999241e-01 1.483313735550821022e+00
1.040000000000000785e-01 1.559238329415246316e+00
1.059999999999999276e-01 1.654130325376815147e+00
1.080000000000000820e-01 1.824083814897017097e+00
1.099999999999999312e-01 2.012842386389283256e+00
1.120000000000000856e-01 2.458882383956754847e+00
1.139999999999999347e-01 3.904040344434580589e+00
1.159999999999999365e-01 5.168464397618765638e+00
1.179999999999999521e-01 5.675256471725062646e+00
1.199999999999999400e-01 6.029850781826073813e+00
1.219999999999999418e-01 6.206252714942392501e+00
1.239999999999999436e-01 6.524851643736188755e+00
1.259999999999999454e-01 6.741107824664615222e+00
1.279999999999999194e-01 6.942097297111743615e+00
1.299999999999999489e-01 7.129203375627367834e+00
1.319999999999999507e-01 7.363272655669981681e+00
1.339999999999999525e-01 7.489313375917376447e+00
1.359999999999999543e-01 7.630509308339252783e+00
1.379999999999999838e-01 7.752866625925268984e+00
1.399999999999999578e-01 7.894117032589567096e+00
1.419999999999999596e-01 8.039397631964172675e+00
1.439999999999999614e-01 8.169910997999526359e+00
1.459999999999999631e-01 8.299011157664535787e+00
1.479999999999999649e-01 8.462736610838856421e+00
1.499999999999999667e-01 8.624744031640625863e+00
1.519999999999999685e-01 8.846993547577337580e+00
1.539999999999999702e-01 8.979852990123895040e+00
1.559999999999999720e-01 9.180800339338697214e+00
1.579999999999999460e-01 9.334359066753471268e+00
1.599999999999999756e-01 9.516166410144412779e+00
1.619999999999999774e-01 9.839958265609215715e+00
1.639999999999999791e-01 9.971686560846746872e+00
1.659999999999999809e-01 1.033209654197245975e+01
1.679999999999999827e-01 1.062658803144334030e+01
1.699999999999999845e-01 1.087514323399226690e+01
1.719999999999999862e-01 1.102609980816366964e+01
1.739999999999999880e-01 1.129528155438959836e+01
1.759999999999999898e-01 1.146213226911892491e+01
1.779999999999999916e-01 1.167505521008917313e+01
1.799999999999999933e-01 1.187510129289575644e+01
1.819999999999999951e-01 1.204165037921796078e+01
1.839999999999999969e-01 1.238230287335463942e+01
1.859999999999999987e-01 1.264205209630681814e+01
1.880000000000000004e-01 1.293350827538075976e+01
1.900000000000000022e-01 1.313047710773161292e+01
1.920000000000000040e-01 1.326514200782433583e+01
1.940000000000000058e-01 1.355872880296914929e+01
1.960000000000000075e-01 1.385941517517755450e+01
1.980000000000000093e-01 1.406006924564985638e+01
2.000000000000000111e-01 1.439316406635298407e+01
