# gamma	percentage
0.000000000000000000e+00 1.029919961397840922e+00
1.999999958885970326e-03 1.024882486042313579e+00
3.999999917771940652e-03 1.032682447883130239e+00
5.999999876657910979e-03 1.031382454242994129e+00
7.999999835543881305e-03 1.029757462192824047e+00
1.000000093648622385e-02 1.029919961397840922e+00
1.199999975331582196e-02 1.024069990017228537e+00
1.399999971220179142e-02 1.028132470142653743e+00
1.599999967108776261e-02 1.023744991607194343e+00
1.799999962997373207e-02 1.021307503531939220e+00
1.999999958885970500e-02 1.019357513071734944e+00
2.199999840568929790e-02 1.026507478092483661e+00
2.399999950663164391e-02 1.028782466962721909e+00
2.599999946551761684e-02 1.026019980477432592e+00
2.800000056645995591e-02 1.026344978887466564e+00
2.999999824123317574e-02 1.021795001146990289e+00
3.199999820011915214e-02 1.023907490812211440e+00
3.399999815900511813e-02 1.023094994787126399e+00
3.599999925994746414e-02 1.020170009096819985e+00
3.799999921883343706e-02 1.021307503531939220e+00
4.000000031977578308e-02 1.024069990017228537e+00
4.199999799454900290e-02 1.015457532151326614e+00
4.399999909549134891e-02 1.022282498762041358e+00
4.599999791232093488e-02 1.008632565540612092e+00
4.799999901326328783e-02 1.020657506711871054e+00
4.999999897214926076e-02 1.015457532151326614e+00
5.200000007309159983e-02 1.008795064745628967e+00
5.400000003197757276e-02 1.008795064745628967e+00
5.600000113291991183e-02 1.025857481272415717e+00
5.799999538152401241e-02 9.938451378840637007e-01
5.999999534040998533e-02 1.017570021816547765e+00
6.199999644135232441e-02 1.005382581440271705e+00
6.399999640023830427e-02 1.009607560770714008e+00
6.599999635912427720e-02 1.003107592570033457e+00
6.799999860212299629e-02 1.003432590980067429e+00
6.999999741895257532e-02 1.002782594159999485e+00
7.199999737783856213e-02 1.000020107674710168e+00
7.399999847878090120e-02 1.013507541691122560e+00
7.599999843766687413e-02 9.938451378840637007e-01
7.799999953860921320e-02 1.002457595749965513e+00
7.999999949749518613e-02 1.003595090185084526e+00
8.199999488815565285e-02 1.000670104494778334e+00
8.399999484704162578e-02 9.902701553736893425e-01
8.599999480592759871e-02 9.935201394740296177e-01
8.799999590686993778e-02 9.910826513987743835e-01
8.999999700781229073e-02 9.871826704783660533e-01
9.199999582464186976e-02 9.996951092646761960e-01
9.399999121530236423e-02 9.868576720683319703e-01
9.599999688447020951e-02 9.902701553736893425e-01
9.799999227513067623e-02 9.849076816081278052e-01
9.999999794429852151e-02 9.701202539515794143e-01
1.019999921929025943e-01 9.806827022776853919e-01
1.039999990041268335e-01 9.658952746211371121e-01
1.059999932527309341e-01 9.628077897258138229e-01
1.080000000639551455e-01 9.662202730311710841e-01
1.099999943125592461e-01 9.494828549144185281e-01
1.119999999817270914e-01 9.537078342448609414e-01
1.139999965144439242e-01 9.520828421946907483e-01
1.159999896209916587e-01 9.600453032405245057e-01
1.179999964322158978e-01 9.662202730311710841e-01
1.199999906808199707e-01 9.567953191401842306e-01
1.219999974920441821e-01 9.558203239100820925e-01
1.239999928827046766e-01 9.658952746211371121e-01
1.259999974098161279e-01 9.644327817759839050e-01
1.279999928004766085e-01 9.680077642863582632e-01
1.299999984696444399e-01 9.603703016505585888e-01
1.319999938603049205e-01 9.624827913157797399e-01
1.339999995294727242e-01 9.616702952906946988e-01
1.359999949201332325e-01 9.584203111903544237e-01
1.379999891687373192e-01 9.577703143702863686e-01
1.399999948379051784e-01 9.564703207301502585e-01
1.419999902285656312e-01 9.639452841609329470e-01
1.439999958977334904e-01 9.680077642863582632e-01
1.459999912883939432e-01 9.606953000605925608e-01
1.479999969575618024e-01 9.577703143702863686e-01
1.499999912061659169e-01 9.592328072154394647e-01
1.519999968753337483e-01 9.571203175502183136e-01
1.539999922659942011e-01 9.550078278849970514e-01
1.559999979351620603e-01 9.606953000605925608e-01
1.579999933258225131e-01 9.501328517344865832e-01
1.599999989949903445e-01 9.559828231150991895e-01
1.619999932435944590e-01 9.597203048304905337e-01
1.639999886342549396e-01 9.460703716090612669e-01
1.659999943034227710e-01 9.580953127803203406e-01
1.679999896940832516e-01 9.525703398097418173e-01
1.699999953632510830e-01 9.483453604792994041e-01
1.719999896118551974e-01 9.493203557094015421e-01
1.739999964230793950e-01 9.463953700190952389e-01
1.759999906716835094e-01 9.468828676341463080e-01
1.779999974829077070e-01 9.598828040355075197e-01
1.799999917315118214e-01 9.525703398097418173e-01
1.819999974006796528e-01 9.436328835338060328e-01
1.839999927913401334e-01 9.408703970485167156e-01
1.859999984605079926e-01 9.413578946635677847e-01
1.879999824306047285e-01 9.413578946635677847e-01
1.899999880997725599e-01 9.527328390147589143e-01
1.919999937689404190e-01 9.488328580943504731e-01
1.939999994381082227e-01 9.397329026133977026e-01
1.959999845502613525e-01 9.501328517344865832e-01
1.979999902194291839e-01 9.421703906886529367e-01
1.999999958885970430e-01 9.312829439525128761e-01
