# gamma d2min
2.000000000000079839e-03 6.505221920336173858e-01
3.999999999999995746e-03 6.466378047190656231e-01
6.000000000000076453e-03 6.491405358388572244e-01
7.999999999999991493e-03 6.504411319069600683e-01
1.000000000000007480e-02 6.459800133207069806e-01
1.199999999999998984e-02 6.497115785905934748e-01
1.400000000000006968e-02 6.432232668363320194e-01
1.599999999999998299e-02 6.531226115352745110e-01
1.800000000000006803e-02 6.501557791291825428e-01
1.999999999999998654e-02 6.516140267025726240e-01
2.200000000000006464e-02 6.545397775390624506e-01
2.399999999999997968e-02 6.620860681403881731e-01
2.600000000000006126e-02 6.592863642657039724e-01
2.799999999999997630e-02 6.625505605567393319e-01
3.000000000000005787e-02 6.691164135357481335e-01
3.199999999999996597e-02 6.679716646030618987e-01
3.400000000000005101e-02 6.750883357086489012e-01
3.599999999999996259e-02 6.768684745067866659e-01
3.800000000000004763e-02 6.812218880563446488e-01
3.999999999999997308e-02 6.913822891315497543e-01
4.200000000000004424e-02 7.005037557331122988e-01
4.399999999999996275e-02 7.017789581794507958e-01
4.600000000000004086e-02 7.066404919191917600e-01
4.799999999999995937e-02 7.202625803188130726e-01
5.000000000000003747e-02 7.181831438131314194e-01
5.199999999999995598e-02 7.266082664338699981e-01
5.400000000000003408e-02 7.353896445845170549e-01
5.599999999999995259e-02 7.349442380109689754e-01
5.800000000000004458e-02 7.528893457603377248e-01
5.999999999999994921e-02 7.546000013040563559e-01
6.200000000000003425e-02 7.717442375670771071e-01
6.399999999999995970e-02 7.734497861347854331e-01
6.600000000000003086e-02 7.979664452434501731e-01
6.799999999999994937e-02 8.037446038963858008e-01
7.000000000000002054e-02 8.128546323962279052e-01
7.199999999999992517e-02 8.293606434363161029e-01
7.400000000000002409e-02 8.565515614425505131e-01
7.599999999999994260e-02 8.700420626637467292e-01
7.800000000000001377e-02 8.797603334004103770e-01
7.999999999999991840e-02 9.020338659741951037e-01
8.200000000000001732e-02 9.166760225733902034e-01
8.399999999999993583e-02 9.396968108013731280e-01
8.600000000000000699e-02 9.635071307410038033e-01
8.799999999999992550e-02 9.687965000295927220e-01
9.000000000000001055e-02 1.006377726789378091e+00
9.200000000000008171e-02 1.021187675303819598e+00
9.400000000000000022e-02 1.076543766167534777e+00
9.599999999999991873e-02 1.121448204166666685e+00
9.800000000000000377e-02 1.162783069545060055e+00
1.000000000000000749e-01 1.210375681831991956e+00
1.019999999999999934e-01 1.247694222812105513e+00
1.039999999999999120e-01 1.291261120389441519e+00
1.059999999999999970e-01 1.351991429056186966e+00
1.080000000000000682e-01 1.446507508785116691e+00
1.099999999999999867e-01 1.546561742248658167e+00
1.120000000000000717e-01 1.755118849131944270e+00
1.139999999999999902e-01 1.928191158720012677e+00
1.160000000000000614e-01 2.078091987002840924e+00
1.179999999999999660e-01 2.419889863592960655e+00
1.200000000000000649e-01 3.235314511357718192e+00
1.219999999999999835e-01 4.831557853385416657e+00
1.240000000000000685e-01 5.518437381486742233e+00
1.259999999999999731e-01 6.036872819369476950e+00
1.280000000000000582e-01 6.261828630654197703e+00
1.300000000000000044e-01 6.588909213770517859e+00
1.320000000000000617e-01 6.761477093578361242e+00
1.339999999999999802e-01 6.828460171221986563e+00
1.360000000000000653e-01 6.977731300854244978e+00
1.379999999999999560e-01 7.103342813987531201e+00
1.400000000000000411e-01 7.339001324530461723e+00
1.419999999999999596e-01 7.531781021598800585e+00
1.440000000000000446e-01 7.670438146119398226e+00
1.459999999999999909e-01 7.773556863492345315e+00
1.480000000000000482e-01 7.910901392791191533e+00
1.499999999999999667e-01 8.059989704150885004e+00
1.520000000000000240e-01 8.347680419012389663e+00
1.539999999999999425e-01 8.660852193381076702e+00
1.560000000000000275e-01 8.877020256853693780e+00
1.579999999999999460e-01 9.018218447224196410e+00
1.600000000000000311e-01 9.202679205920533789e+00
1.619999999999999496e-01 9.415879397845644760e+00
1.640000000000000624e-01 9.650835029857166347e+00
1.659999999999999531e-01 9.780288407019412489e+00
1.680000000000000104e-01 1.011272799398279787e+01
1.699999999999999567e-01 1.029922797425031611e+01
1.720000000000000140e-01 1.062279956492266386e+01
1.739999999999999325e-01 1.076783339338502188e+01
1.760000000000000175e-01 1.093415818681936535e+01
1.779999999999999361e-01 1.110403972890230229e+01
1.800000000000000488e-01 1.126333410203598540e+01
1.819999999999999396e-01 1.145913298879419173e+01
1.840000000000000246e-01 1.173186803941169565e+01
1.859999999999999987e-01 1.198434657272332693e+01
1.880000000000000004e-01 1.213501600003748493e+01
1.900000000000000022e-01 1.229326933507536346e+01
1.920000000000000040e-01 1.260654241560921918e+01
1.940000000000000058e-01 1.280410081850141957e+01
1.960000000000000075e-01 1.291045252496054374e+01
1.980000000000000093e-01 1.312971694387231736e+01
2.000000000000000111e-01 1.330330095442510796e+01
