# gamma d2min std
1.100000000000000144e-01 1.355408973871527589e+00 2.133939184886381124e+00
1.120000000000000301e-01 1.410640061306423831e+00 2.214488594586159209e+00
1.140000000000000457e-01 1.452918563926373308e+00 2.233267243974257354e+00
1.160000000000000614e-01 1.621039290409959088e+00 2.713355160843237801e+00
1.179999999999999105e-01 1.892549263498263912e+00 3.547884797598925388e+00
1.199999999999999400e-01 3.768488386375473453e+00 9.235617275274446314e+00
1.219999999999999557e-01 4.820197282250236803e+00 1.240262068036776100e+01
1.239999999999999852e-01 5.179733200797033810e+00 1.357770458963665483e+01
1.260000000000000009e-01 5.512017345730744644e+00 1.447669272728702694e+01
1.280000000000000027e-01 5.808614146178582516e+00 1.541538468785132743e+01
1.300000000000000322e-01 5.942584027821181891e+00 1.581551294557823439e+01
1.320000000000000340e-01 6.043257428521543240e+00 1.605933466392770370e+01
1.340000000000000635e-01 6.277861386367582064e+00 1.674937476307356121e+01
1.360000000000000930e-01 6.346273616001814055e+00 1.691906582749142274e+01
1.379999999999999283e-01 6.435982804066051166e+00 1.715274244922172997e+01
1.399999999999999301e-01 6.500987811000630501e+00 1.724767884167358645e+01
1.419999999999999596e-01 6.577198407670454827e+00 1.746158355922789340e+01
1.439999999999999891e-01 6.672970430464804537e+00 1.769190812708871618e+01
1.460000000000000187e-01 6.849651276647334086e+00 1.806289309746283323e+01
1.480000000000000204e-01 7.092792443104877442e+00 1.872679346372994402e+01
1.500000000000000500e-01 7.270570641128077938e+00 1.927949939507908184e+01
1.520000000000000795e-01 7.521231747597065365e+00 1.996854398248895990e+01
1.539999999999999147e-01 7.776695922711489573e+00 2.064002207695404323e+01
1.559999999999999165e-01 8.054525910446258763e+00 2.142960049527195565e+01
1.579999999999999460e-01 8.285546916422031671e+00 2.203735960762070434e+01
1.599999999999999756e-01 8.408030645527542646e+00 2.231955336249734856e+01
1.619999999999999774e-01 8.588643113679767183e+00 2.275337824930583608e+01
1.640000000000000069e-01 8.865527793527068212e+00 2.353787156936515856e+01
1.660000000000000087e-01 9.009275474719855126e+00 2.396990252237552355e+01
1.680000000000000104e-01 9.067868945079702314e+00 2.408532016053528579e+01
1.700000000000000677e-01 9.221703774680397814e+00 2.444509779699647467e+01
1.720000000000000695e-01 9.336981545535431692e+00 2.477578335830439826e+01
1.739999999999999603e-01 9.449131009491399169e+00 2.512319762365940079e+01
1.759999999999999343e-01 9.572146436845013540e+00 2.546067560995274803e+01
1.779999999999999638e-01 9.690234458193261347e+00 2.579636463313173067e+01
1.799999999999999933e-01 9.773584700282118121e+00 2.604542009740738351e+01
1.819999999999999951e-01 9.983037611695076308e+00 2.654279802103878438e+01
1.840000000000000246e-01 1.006959665118173852e+01 2.674785686319632561e+01
1.860000000000000264e-01 1.025064064066445546e+01 2.723941110910702079e+01
1.879999999999999727e-01 1.036762810447048722e+01 2.756802072665565007e+01
1.900000000000000022e-01 1.049518890455729192e+01 2.786361297214038757e+01
1.920000000000000040e-01 1.068133234080058180e+01 2.835892416909255687e+01
1.939999999999999503e-01 1.093760316937342125e+01 2.901332626219716815e+01
1.959999999999999520e-01 1.123516741057054524e+01 2.975126785482890313e+01
1.979999999999999816e-01 1.145874429840198871e+01 3.034674771515464187e+01
2.000000000000000111e-01 1.161334358126972965e+01 3.080938544084976272e+01
