# gamma	percentage	time
6.399999697378327967e-02 8.151661578081246251e-01 6.400000000000000000e+05
6.599999609113672838e-02 8.062931538731036296e-01 6.600000000000000000e+05
6.799999979366704028e-02 7.947911117351136312e-01 6.800000000000000000e+05
6.999999891102048899e-02 7.970915201627115643e-01 7.000000000000000000e+05
7.199999802837395158e-02 7.859181078000927467e-01 7.200000000000000000e+05
7.399999714572740028e-02 7.967628903873404944e-01 7.400000000000000000e+05
7.599999626308086287e-02 7.939695372966856235e-01 7.600000000000000000e+05
7.799999538043432545e-02 7.933122777459434838e-01 7.800000000000000000e+05
7.999999449778777416e-02 7.847679035862936692e-01 8.000000000000000000e+05
8.199999934661229839e-02 7.865753673508349975e-01 8.200000000000000000e+05
8.399999846396574710e-02 7.857537929124071008e-01 8.400000000000000000e+05
8.599999758131920968e-02 7.888757757784330416e-01 8.600000000000000000e+05
8.799999669867267227e-02 7.795098271803553303e-01 8.800000000000000000e+05
8.999999466973190865e-02 7.849322184739793151e-01 9.000000000000000000e+05
9.199999951855641900e-02 7.763878443143295005e-01 9.200000000000000000e+05
9.399999290443883382e-02 7.854251631370360309e-01 9.400000000000000000e+05
9.599999775326335805e-02 7.821388653833245552e-01 9.600000000000000000e+05
9.799999113914574511e-02 7.778666783034996479e-01 9.800000000000000000e+05
9.999999598797026934e-02 7.749090103251594641e-01 1.000000000000000000e+06
1.020000008367947797e-01 7.729372316729326009e-01 1.020000000000000000e+06
1.039999942226771806e-01 7.676791552669942620e-01 1.040000000000000000e+06
1.059999979252074648e-01 7.739231209990460325e-01 1.060000000000000000e+06
1.079999924573840919e-01 7.614351895349422694e-01 1.080000000000000000e+06
1.099999961599144038e-01 7.612708746472568455e-01 1.100000000000000000e+06
1.120000010087389003e-01 7.642285426255971403e-01 1.120000000000000000e+06
1.139999955409155136e-01 7.512476664984368835e-01 1.140000000000000000e+06
1.159999992434458255e-01 7.601206704334578790e-01 1.160000000000000000e+06
1.179999926293282403e-01 7.569986875674319382e-01 1.180000000000000000e+06
1.199999974781527368e-01 7.425389774511015339e-01 1.200000000000000000e+06
1.219999908640351238e-01 7.325157693022816829e-01 1.220000000000000000e+06
1.239999957128596481e-01 7.579845768935453698e-01 1.240000000000000000e+06
1.259999994153899461e-01 7.344875479545085462e-01 1.260000000000000000e+06
1.279999928012723609e-01 7.257788589071731966e-01 1.280000000000000000e+06
1.299999976500968712e-01 7.326800841899671068e-01 1.300000000000000000e+06
1.319999910359792583e-01 7.313655650884827164e-01 1.320000000000000000e+06
1.339999958848037687e-01 7.267647482332866282e-01 1.340000000000000000e+06
1.359999995873340806e-01 7.213423569396627544e-01 1.360000000000000000e+06
1.379999941195106938e-01 7.196992080628070720e-01 1.380000000000000000e+06
1.399999978220409780e-01 7.167415400844667772e-01 1.400000000000000000e+06
1.419999923542175913e-01 7.170701698598378471e-01 1.420000000000000000e+06
1.439999960567479032e-01 7.241357100303176253e-01 1.440000000000000000e+06
1.459999905889245164e-01 7.088544254755593244e-01 1.460000000000000000e+06
1.479999942914548283e-01 7.172344847475234930e-01 1.480000000000000000e+06
1.499999991402793664e-01 7.269290631209721631e-01 1.500000000000000000e+06
1.519999925261617257e-01 7.144411316568687331e-01 1.520000000000000000e+06
1.539999973749862638e-01 7.081971659248169626e-01 1.540000000000000000e+06
1.559999907608686509e-01 7.147697614322398030e-01 1.560000000000000000e+06
1.579999956096931890e-01 7.078685361494458927e-01 1.580000000000000000e+06
1.599999889955755483e-01 7.093473701386160402e-01 1.600000000000000000e+06
1.619999926981058602e-01 7.070469617110179961e-01 1.620000000000000000e+06
1.639999975469303983e-01 7.159199656460387695e-01 1.640000000000000000e+06
1.659999909328128131e-01 7.019532001927651921e-01 1.660000000000000000e+06
1.679999957816372957e-01 7.008029959789662255e-01 1.680000000000000000e+06
1.699999891675196828e-01 6.939017706961722043e-01 1.700000000000000000e+06
1.719999940163442209e-01 6.909441027178319095e-01 1.720000000000000000e+06
1.739999988651687313e-01 7.021175150804507270e-01 1.740000000000000000e+06
1.759999922510511183e-01 6.940660855838578502e-01 1.760000000000000000e+06
1.779999970998756287e-01 6.874934900764347878e-01 1.780000000000000000e+06
1.799999904857580157e-01 6.942304004715432741e-01 1.800000000000000000e+06
1.819999953345825539e-01 6.950519749099711708e-01 1.820000000000000000e+06
1.839999990371128380e-01 6.953806046853422407e-01 1.840000000000000000e+06
1.859999924229952528e-01 7.027747746311930888e-01 1.860000000000000000e+06
1.879999858088776676e-01 6.930801962577444186e-01 1.880000000000000000e+06
1.900000021206443013e-01 6.925872515946877028e-01 1.900000000000000000e+06
1.919999955065267161e-01 6.853573965365222787e-01 1.920000000000000000e+06
1.939999900387033016e-01 6.935731409208011344e-01 1.940000000000000000e+06
1.959999822782914902e-01 6.787848010290995493e-01 1.960000000000000000e+06
1.979999974437638977e-01 6.901225282794039018e-01 1.980000000000000000e+06
1.999999919759405387e-01 6.930801962577444186e-01 2.000000000000000000e+06
