# gamma d2min std
4.000000000000003553e-03 6.485233055733113927e-01 4.065348814751820195e-01
6.000000000000004462e-03 6.524544574159564236e-01 4.171158222310495933e-01
8.000000000000007105e-03 6.526372800268307461e-01 4.215789682378270897e-01
1.000000000000000888e-02 6.522230868686869076e-01 4.154532275816703035e-01
1.200000000000000892e-02 6.556993125848327164e-01 4.235691045530277088e-01
1.400000000000001070e-02 6.562334223386204757e-01 4.138266396173638229e-01
1.600000000000001421e-02 6.552211660669191584e-01 4.156758541620952929e-01
1.800000000000001599e-02 6.559635516946812350e-01 4.179659261638029033e-01
2.000000000000001776e-02 6.660231601246844324e-01 4.311119211906695448e-01
2.200000000000001954e-02 6.625174456912877874e-01 4.303725938407180762e-01
2.400000000000001785e-02 6.701311424636995362e-01 4.527376263730595318e-01
2.600000000000001962e-02 6.753096841639045778e-01 4.672700858828092718e-01
2.800000000000002140e-02 6.682754446081913269e-01 4.554031328017342228e-01
3.000000000000001971e-02 6.707771853831282494e-01 4.406968963247078763e-01
3.200000000000002842e-02 6.851729418323863063e-01 4.845543475511763787e-01
3.400000000000003020e-02 6.857495565459281739e-01 4.658516663966542626e-01
3.600000000000003197e-02 6.905502269531250681e-01 4.816355474646238921e-01
3.800000000000003375e-02 6.932972024108269293e-01 5.208688253936766266e-01
4.000000000000003553e-02 6.945792642538668460e-01 4.935588956818302009e-01
4.200000000000003730e-02 7.024265201053504493e-01 5.193808625928213463e-01
4.400000000000003908e-02 7.152125795651830265e-01 5.431358757843168794e-01
4.600000000000003392e-02 7.135839719144569937e-01 5.309522517293208121e-01
4.800000000000003569e-02 7.193038601799243148e-01 5.428794087036180604e-01
5.000000000000003747e-02 7.290353855409564821e-01 5.616676427149063233e-01
5.200000000000003925e-02 7.372826852608113102e-01 5.671383214124410266e-01
5.400000000000004102e-02 7.486006024108270429e-01 7.059471085814033042e-01
5.600000000000004280e-02 7.519511566208963993e-01 6.811697360074167040e-01
5.800000000000004458e-02 7.639470284386837839e-01 7.254293679012470131e-01
6.000000000000006023e-02 7.818447788786300201e-01 7.568662833620655173e-01
6.200000000000004813e-02 7.935258791646936372e-01 7.969827670114526530e-01
6.400000000000005684e-02 7.857447946002998895e-01 7.392544216471577112e-01
6.600000000000005862e-02 8.214608516078756306e-01 8.527750846504322801e-01
6.800000000000006040e-02 8.329491267282196354e-01 8.686281231911358036e-01
7.000000000000004829e-02 8.526927627525250353e-01 9.246766964003263478e-01
7.200000000000006395e-02 8.563783391197128392e-01 8.846626970586843886e-01
7.400000000000006573e-02 8.933982427458175835e-01 9.950941998384479348e-01
7.600000000000006750e-02 9.015419640151516312e-01 1.033053689212935389e+00
7.800000000000006928e-02 9.343221193951229964e-01 1.068213640845015799e+00
8.000000000000005718e-02 9.351982720269097493e-01 1.071633170399042267e+00
8.200000000000007283e-02 9.837875592191445140e-01 1.289593214428161216e+00
8.400000000000007461e-02 1.028952948883365082e+00 1.420119373070955815e+00
8.600000000000007638e-02 1.037482707129892656e+00 1.387265747724685916e+00
8.800000000000007816e-02 1.088380045878708957e+00 1.531003684818078359e+00
9.000000000000007994e-02 1.143435909288194274e+00 1.674663572735236583e+00
9.200000000000006783e-02 1.185773340407986209e+00 1.732073934936146253e+00
9.399999999999991696e-02 1.201474118909801048e+00 1.706578908557586205e+00
9.600000000000007139e-02 1.259388216530539673e+00 1.949565606109334048e+00
9.799999999999992051e-02 1.306585417789220660e+00 2.014890611324780867e+00
1.000000000000000749e-01 1.407044904995265355e+00 2.226008293487585554e+00
1.019999999999999241e-01 1.483313735550821022e+00 2.425550431487409231e+00
1.040000000000000785e-01 1.559238329415246316e+00 2.541612163383590417e+00
1.059999999999999276e-01 1.654130325376815147e+00 2.738288779074288914e+00
1.080000000000000820e-01 1.824083814897017097e+00 3.157211487352961754e+00
1.099999999999999312e-01 2.012842386389283256e+00 3.752879817555136110e+00
1.120000000000000856e-01 2.458882383956754847e+00 4.972605767358993845e+00
1.139999999999999347e-01 3.904040344434580589e+00 8.913779965804728533e+00
1.159999999999999365e-01 5.168464397618765638e+00 1.270411405426343698e+01
1.179999999999999521e-01 5.675256471725062646e+00 1.426009841490947139e+01
1.199999999999999400e-01 6.029850781826073813e+00 1.524011685905535529e+01
1.219999999999999418e-01 6.206252714942392501e+00 1.581134691788285451e+01
1.239999999999999436e-01 6.524851643736188755e+00 1.662804878185706770e+01
1.259999999999999454e-01 6.741107824664615222e+00 1.712967297221837271e+01
1.279999999999999194e-01 6.942097297111743615e+00 1.766165679474266881e+01
1.299999999999999489e-01 7.129203375627367834e+00 1.817827548818144834e+01
1.319999999999999507e-01 7.363272655669981681e+00 1.884417250185779835e+01
1.339999999999999525e-01 7.489313375917376447e+00 1.915860479484622658e+01
1.359999999999999543e-01 7.630509308339252783e+00 1.950958990100104273e+01
1.379999999999999838e-01 7.752866625925268984e+00 1.985827548306101420e+01
1.399999999999999578e-01 7.894117032589567096e+00 2.018023377902484228e+01
1.419999999999999596e-01 8.039397631964172675e+00 2.052436016824600173e+01
1.439999999999999614e-01 8.169910997999526359e+00 2.089617696572268812e+01
1.459999999999999631e-01 8.299011157664535787e+00 2.122706544510920779e+01
1.479999999999999649e-01 8.462736610838856421e+00 2.154376179480877695e+01
1.499999999999999667e-01 8.624744031640625863e+00 2.198675706031161070e+01
1.519999999999999685e-01 8.846993547577337580e+00 2.268428285927481625e+01
1.539999999999999702e-01 8.979852990123895040e+00 2.303061837621618579e+01
1.559999999999999720e-01 9.180800339338697214e+00 2.348686054876202078e+01
1.579999999999999460e-01 9.334359066753471268e+00 2.388349929334681576e+01
1.599999999999999756e-01 9.516166410144412779e+00 2.446211888459717443e+01
1.619999999999999774e-01 9.839958265609215715e+00 2.533937143084034105e+01
1.639999999999999791e-01 9.971686560846746872e+00 2.572624428739597491e+01
1.659999999999999809e-01 1.033209654197245975e+01 2.672090637064419383e+01
1.679999999999999827e-01 1.062658803144334030e+01 2.745835431523452286e+01
1.699999999999999845e-01 1.087514323399226690e+01 2.798847402624127412e+01
1.719999999999999862e-01 1.102609980816366964e+01 2.849203647887016189e+01
1.739999999999999880e-01 1.129528155438959836e+01 2.909250720813123436e+01
1.759999999999999898e-01 1.146213226911892491e+01 2.954840744664967289e+01
1.779999999999999916e-01 1.167505521008917313e+01 3.013925353052639977e+01
1.799999999999999933e-01 1.187510129289575644e+01 3.068094091982374749e+01
1.819999999999999951e-01 1.204165037921796078e+01 3.107576694250775162e+01
1.839999999999999969e-01 1.238230287335463942e+01 3.196196597530772010e+01
1.859999999999999987e-01 1.264205209630681814e+01 3.257038251600627632e+01
1.880000000000000004e-01 1.293350827538075976e+01 3.331444562946955301e+01
1.900000000000000022e-01 1.313047710773161292e+01 3.376417494129670871e+01
1.920000000000000040e-01 1.326514200782433583e+01 3.412075197447608588e+01
1.940000000000000058e-01 1.355872880296914929e+01 3.488330307120239127e+01
1.960000000000000075e-01 1.385941517517755450e+01 3.561504601760201183e+01
1.980000000000000093e-01 1.406006924564985638e+01 3.612055544674070262e+01
2.000000000000000111e-01 1.439316406635298407e+01 3.702352669956906084e+01
