# gamma d2min std
1.379999999999999005e-01 6.953483754865056099e+00 1.558200063562163962e+01
1.399999999999999023e-01 7.193568940453361371e+00 1.622400411702721357e+01
1.419999999999998763e-01 7.392923492623500792e+00 1.668481777909988040e+01
1.439999999999999059e-01 7.471519656532117359e+00 1.689936545056043116e+01
1.459999999999999076e-01 7.620094599268071534e+00 1.725355840465184798e+01
1.479999999999999094e-01 7.880034347541823969e+00 1.786988020927301690e+01
1.499999999999999112e-01 8.147330927152385271e+00 1.855343289517880478e+01
1.519999999999999407e-01 8.246806277521306683e+00 1.871245250745610633e+01
1.539999999999999147e-01 8.383186819862688210e+00 1.896718153992505407e+01
1.559999999999999165e-01 8.581828923650569152e+00 1.935347426520617731e+01
1.579999999999999183e-01 8.733315900138098442e+00 1.973267448572762817e+01
1.599999999999999478e-01 8.896530213340437143e+00 2.007845674152104820e+01
1.619999999999999496e-01 9.093856038746844561e+00 2.054998942842127363e+01
1.639999999999999514e-01 9.295373581861584356e+00 2.100983698676342826e+01
1.659999999999999531e-01 9.557269863210226646e+00 2.152172166170857182e+01
1.679999999999999549e-01 9.814116831151356024e+00 2.205777575135690682e+01
1.699999999999999567e-01 9.984810924498892959e+00 2.250251768870437274e+01
1.719999999999999862e-01 1.019794953319918029e+01 2.286994300840525440e+01
1.739999999999999603e-01 1.046301643947088245e+01 2.353487833608430435e+01
1.759999999999999620e-01 1.069861479655144976e+01 2.408182414601348853e+01
1.779999999999999361e-01 1.085574045528922227e+01 2.437207570995687789e+01
1.799999999999999656e-01 1.095294445064906697e+01 2.459931287269327171e+01
1.819999999999999674e-01 1.114567967422269668e+01 2.505789089317793028e+01
1.839999999999999691e-01 1.118257583095406993e+01 2.512897438380948500e+01
1.859999999999999709e-01 1.137357439235321976e+01 2.552713929803864090e+01
1.879999999999999727e-01 1.152005582453835153e+01 2.581943506416423872e+01
1.899999999999999745e-01 1.177442267430555489e+01 2.651667558646270351e+01
1.919999999999999762e-01 1.199265517349668642e+01 2.695885149283591176e+01
1.939999999999999780e-01 1.220232623664970184e+01 2.747070812136245621e+01
1.959999999999999798e-01 1.246601713025962610e+01 2.805888405004227693e+01
1.980000000000000093e-01 1.265306633504774325e+01 2.858267822235567834e+01
2.000000000000000111e-01 1.282114713470643785e+01 2.881818639191434883e+01
