# gamma d2min std
1.539999999999999425e-01 8.660852193381076702e+00 2.070002670167593450e+01
1.560000000000000275e-01 8.877020256853693780e+00 2.132819581543504484e+01
1.579999999999999460e-01 9.018218447224196410e+00 2.167970686074115605e+01
1.600000000000000311e-01 9.202679205920533789e+00 2.214189837470106426e+01
1.619999999999999496e-01 9.415879397845644760e+00 2.275875136022541412e+01
1.640000000000000624e-01 9.650835029857166347e+00 2.333507775758223701e+01
1.659999999999999531e-01 9.780288407019412489e+00 2.370930005207193503e+01
1.680000000000000104e-01 1.011272799398279787e+01 2.454779196217770121e+01
1.699999999999999567e-01 1.029922797425031611e+01 2.502879010042498464e+01
1.720000000000000140e-01 1.062279956492266386e+01 2.584913990394152705e+01
1.739999999999999325e-01 1.076783339338502188e+01 2.622760847261726624e+01
1.760000000000000175e-01 1.093415818681936535e+01 2.664191226343582386e+01
1.779999999999999361e-01 1.110403972890230229e+01 2.710687374770377644e+01
1.800000000000000488e-01 1.126333410203598540e+01 2.738757618426055984e+01
1.819999999999999396e-01 1.145913298879419173e+01 2.789600161011543378e+01
1.840000000000000246e-01 1.173186803941169565e+01 2.851795759180872736e+01
1.859999999999999987e-01 1.198434657272332693e+01 2.910205108303282628e+01
1.880000000000000004e-01 1.213501600003748493e+01 2.940486472871782198e+01
1.900000000000000022e-01 1.229326933507536346e+01 2.977694501386030623e+01
1.920000000000000040e-01 1.260654241560921918e+01 3.058961252609834958e+01
1.940000000000000058e-01 1.280410081850141957e+01 3.103204227285786843e+01
1.960000000000000075e-01 1.291045252496054374e+01 3.129041450139052927e+01
1.980000000000000093e-01 1.312971694387231736e+01 3.183712022886436088e+01
2.000000000000000111e-01 1.330330095442510796e+01 3.222897616731525261e+01
