# gamma d2min std
4.000000000000067737e-03 6.675185767163827055e-01 4.493624893000792153e-01
6.000000000000020074e-03 6.677045418738163374e-01 4.601106652550986387e-01
7.999999999999972411e-03 6.688088563742896620e-01 4.438513963575366761e-01
9.999999999999927350e-03 6.755709580275409687e-01 4.626865770629055574e-01
1.200000000000004015e-02 6.721546706735322951e-01 4.698027962486118758e-01
1.399999999999999335e-02 6.664810142913509816e-01 4.687849091468070939e-01
1.599999999999994482e-02 6.804213454131152750e-01 4.762106269997492536e-01
1.800000000000006109e-02 6.758875799558081710e-01 4.860141651904263393e-01
2.000000000000001429e-02 6.836115963817867014e-01 4.855780002475119095e-01
2.199999999999996403e-02 6.753775279711172752e-01 4.775959951248706092e-01
2.400000000000008030e-02 6.834532162760416085e-01 4.985427580372155942e-01
2.600000000000003350e-02 6.883518852746213224e-01 4.940000700016994317e-01
2.799999999999998671e-02 6.852486839685921760e-01 4.932579126386422153e-01
2.999999999999993991e-02 6.950944277619950373e-01 5.057740774454666521e-01
3.200000000000005618e-02 7.000254745186236249e-01 5.347095202712837114e-01
3.400000000000000244e-02 7.031803637863005552e-01 5.071307822928606823e-01
3.599999999999995565e-02 7.023385332820391014e-01 5.024611482356340364e-01
3.800000000000007538e-02 7.209284898062657820e-01 6.004810917853363739e-01
4.000000000000002859e-02 7.236369549124053169e-01 5.959300870434105502e-01
4.199999999999998179e-02 7.289536167791192955e-01 5.759075436705438644e-01
4.399999999999992806e-02 7.353233150844381560e-01 5.892396905816588148e-01
4.600000000000004780e-02 7.433237929036459191e-01 6.336903821618317112e-01
4.800000000000000100e-02 7.583514985262783670e-01 8.183560974083580186e-01
4.999999999999995420e-02 7.592471752742265823e-01 7.402665457244127500e-01
5.200000000000006700e-02 7.668487514658300919e-01 7.698458691700749146e-01
5.400000000000002021e-02 7.746327145399306557e-01 8.004643937825858258e-01
5.599999999999997341e-02 7.973528325757576196e-01 8.724100853755273333e-01
5.799999999999992661e-02 7.959715543225222012e-01 8.585997614704291570e-01
6.000000000000003941e-02 8.221470576921560136e-01 9.354548039061756359e-01
6.199999999999997874e-02 8.451651787602588728e-01 9.733260709144051503e-01
6.399999999999994582e-02 8.494355073153407876e-01 9.960652998052186291e-01
6.600000000000005862e-02 8.985953464863479789e-01 1.163712851216032851e+00
6.800000000000001876e-02 9.163249461706912680e-01 1.212191500483201123e+00
6.999999999999996503e-02 9.324986235203597262e-01 1.234898386706559936e+00
7.199999999999991129e-02 9.498916096807922260e-01 1.257432359184334159e+00
7.400000000000003797e-02 9.744687442017834211e-01 1.343816302470934865e+00
7.599999999999998423e-02 9.933903089962120569e-01 1.325674372086396158e+00
7.799999999999993050e-02 1.015298633475378853e+00 1.333012312327094939e+00
8.000000000000005718e-02 1.053092669397095893e+00 1.396055044215406937e+00
8.200000000000000344e-02 1.086553773812342083e+00 1.541996836413184413e+00
8.399999999999996358e-02 1.130529464251893712e+00 1.670488357614815511e+00
8.600000000000007638e-02 1.174555793720407193e+00 1.768686171015163566e+00
8.800000000000002265e-02 1.217742634919507738e+00 1.886866449009180879e+00
8.999999999999998279e-02 1.273172296644175860e+00 2.034965203737049588e+00
9.200000000000009559e-02 1.337042293955176486e+00 2.206078217600653257e+00
9.400000000000004186e-02 1.408684857755287512e+00 2.426786321659557100e+00
9.600000000000000200e-02 1.488390721423216378e+00 2.640347331133509279e+00
9.799999999999994826e-02 1.574475194513494491e+00 2.857525602571048040e+00
1.000000000000000611e-01 1.625961492534721886e+00 2.927929562241069927e+00
1.020000000000000212e-01 1.711362549120107657e+00 3.128976885560679211e+00
1.039999999999999675e-01 1.900866069219539156e+00 3.681336626313957083e+00
1.060000000000000803e-01 2.018637682457386617e+00 4.053695260560225222e+00
1.080000000000000404e-01 2.205704564898989695e+00 4.542543684253317338e+00
1.099999999999999867e-01 2.432172704381707629e+00 5.124198497843965860e+00
1.119999999999999468e-01 2.623315320367739734e+00 5.584296379582236902e+00
1.140000000000000596e-01 2.835711509217172299e+00 5.863921000443836462e+00
1.160000000000000059e-01 3.074604856196732960e+00 6.338754004708198053e+00
1.179999999999999660e-01 3.337499633228772300e+00 6.995420444194196286e+00
1.200000000000000788e-01 3.874838497263652037e+00 8.202594951196818585e+00
1.220000000000000251e-01 4.573247181559737307e+00 9.447220077333291499e+00
1.239999999999999991e-01 5.283714904438920001e+00 1.111430130609341838e+01
1.259999999999999454e-01 5.740540585771778836e+00 1.216370045015217549e+01
1.280000000000000582e-01 5.964630572851563173e+00 1.276464226676075420e+01
1.299999999999999767e-01 6.187579714717486468e+00 1.320073930609214941e+01
1.319999999999999507e-01 6.396036353012547693e+00 1.371396370468076142e+01
1.340000000000000635e-01 6.678399728391335444e+00 1.439241236080397357e+01
1.360000000000000375e-01 6.833891120653802886e+00 1.472080738168425285e+01
1.379999999999999838e-01 6.953931050108505652e+00 1.495385146406616350e+01
1.399999999999999301e-01 7.304662226564472505e+00 1.579659058011409023e+01
1.420000000000000706e-01 7.669729985400883798e+00 1.652446181312739881e+01
1.439999999999999891e-01 7.968546802249051986e+00 1.710987085293804100e+01
1.459999999999999354e-01 8.128863453924006777e+00 1.743807352309153202e+01
1.480000000000000759e-01 8.223429675822680807e+00 1.756659816535979601e+01
1.500000000000000222e-01 8.397114407386363055e+00 1.787027375954432173e+01
1.519999999999999685e-01 8.545285016382575094e+00 1.813620594778094741e+01
1.539999999999999147e-01 8.822688023267835078e+00 1.884054632046913724e+01
1.560000000000000275e-01 9.050909133558239006e+00 1.936618875199252798e+01
1.580000000000000016e-01 9.184514844732481365e+00 1.961499588805510896e+01
1.600000000000001144e-01 9.362067483595723161e+00 1.996171306318886352e+01
1.620000000000000606e-01 9.534362298226403354e+00 2.029865284322540120e+01
1.640000000000000069e-01 9.642074883287957476e+00 2.058607398856777237e+01
1.659999999999999531e-01 9.778861203466304275e+00 2.087572877790617198e+01
1.679999999999999272e-01 9.915767807780936138e+00 2.115397489388289287e+01
1.700000000000000400e-01 1.003400785639599135e+01 2.142236240850470352e+01
1.719999999999999862e-01 1.016503708564157371e+01 2.164577100713771785e+01
1.740000000000000990e-01 1.026265398111979188e+01 2.193032972771748845e+01
1.760000000000000453e-01 1.044689621377643540e+01 2.227337371626638429e+01
1.779999999999999916e-01 1.070955541922940490e+01 2.283631800003237444e+01
1.799999999999999656e-01 1.088663506269728565e+01 2.320605383573798264e+01
1.820000000000000784e-01 1.108397920436197914e+01 2.358881939880823353e+01
1.840000000000000246e-01 1.122225865051294313e+01 2.382882238440950928e+01
1.859999999999999709e-01 1.148173446044823010e+01 2.438938213319966408e+01
1.880000000000000004e-01 1.172569251996725193e+01 2.485338141623999419e+01
1.900000000000000300e-01 1.181987059419784103e+01 2.501835739710596229e+01
1.920000000000000040e-01 1.208056418889086281e+01 2.545569929980167245e+01
1.939999999999999503e-01 1.233198191272884969e+01 2.597670650456302610e+01
1.960000000000000631e-01 1.248387397797703713e+01 2.631259518366141492e+01
1.980000000000000093e-01 1.270646135288825640e+01 2.670824512945305784e+01
1.999999999999999556e-01 1.281413520884430390e+01 2.702132346115025641e+01
