# gamma	percentage
0.000000000000000000e+00 1.050590299951297935e+00
1.999999888065759953e-03 1.057580147220043898e+00
3.999999776131519906e-03 1.055304382993010437e+00
6.000000806383404620e-03 1.055466937580655573e+00
7.999999552263039812e-03 1.049614972425426451e+00
9.999999440328798464e-03 1.067983640829340386e+00
1.200000047058068578e-02 1.046201326084875927e+00
1.400000035864644443e-02 1.045551107734294938e+00
1.599999910452607962e-02 1.053678837116557743e+00
1.800000013477796521e-02 1.054654164642429448e+00
2.000000002284372386e-02 1.054491610054784090e+00
2.200000105309560944e-02 1.049127308662490599e+00
2.399999979897524116e-02 1.054979273817719942e+00
2.599999854485487635e-02 1.054003946291848237e+00
2.800000071729288886e-02 1.054329055467138954e+00
2.999999946317252406e-02 1.043763007270197107e+00
3.199999820905215925e-02 1.059855911447077581e+00
3.400000038149016829e-02 1.050752854538943293e+00
3.599999912736980001e-02 1.045225998559004443e+00
3.800000015762169253e-02 1.050427745363652576e+00
3.999999890350132425e-02 1.047664317373683263e+00
4.199999879156707944e-02 1.045713662321940296e+00
4.399999982181896502e-02 1.043437898094906613e+00
4.600000085207085060e-02 1.047014099023102274e+00
4.799999959795048232e-02 1.040999579280227794e+00
4.999999948601624444e-02 1.041649797630808783e+00
5.199999823189588311e-02 1.039374033403775099e+00
5.399999697777551483e-02 1.036122941650869933e+00
5.600000143458577773e-02 1.034334841186772103e+00
5.800000018046540945e-02 1.036773160001451144e+00
5.999999892634504811e-02 1.032871849897964989e+00
6.199999767222467983e-02 1.034172286599126966e+00
6.399999641810431850e-02 1.031408858609157653e+00
6.600000087491457446e-02 1.029945867320350317e+00
6.800000076298033658e-02 1.030758640258576442e+00
6.999999836667383790e-02 1.029783312732704958e+00
7.199999711255347656e-02 1.021980692525732648e+00
7.399999700061923869e-02 1.033359513660900619e+00
7.600000031524337119e-02 1.018241937009891629e+00
7.800000020330911943e-02 1.015641063607567673e+00
7.999999780700263463e-02 1.024581565928056825e+00
8.199999769506839675e-02 1.017916827834601134e+00
8.399999644094804929e-02 1.015478509019922315e+00
8.600000089775830525e-02 1.026857330155090287e+00
8.799999964363793004e-02 1.010926980565855171e+00
8.999999953170369216e-02 1.004262242472399702e+00
9.200000284632783853e-02 1.001173705307139672e+00
9.399999588127683214e-02 1.005075015410625827e+00
9.600000033808710198e-02 1.001661369070075525e+00
9.799999337303610947e-02 1.001823923657720661e+00
9.999999782984637930e-02 9.967847314407177750e-01
1.020000034288427587e-01 9.902825479349074422e-01
1.039999953216056428e-01 9.990604956677513471e-01
1.059999997784158987e-01 9.865437924190665342e-01
1.079999939555510297e-01 9.725640978815743853e-01
1.099999984123612856e-01 9.766279625727058988e-01
1.120000017269854320e-01 9.671997964892808941e-01
1.139999959041205491e-01 9.701257790668955661e-01
1.160000003609308189e-01 9.637861501487304805e-01
1.179999933958798264e-01 9.655742506128283109e-01
1.199999978526900962e-01 9.681751240151524884e-01
1.220000023095003661e-01 9.637861501487304805e-01
1.239999953444493597e-01 9.758151896344795517e-01
1.259999998012596156e-01 9.709385520051218021e-01
1.279999928362086370e-01 9.793913905626752125e-01
1.299999972930188930e-01 9.858935740684855453e-01
1.320000017498291489e-01 9.832927006661613678e-01
1.339999947847781703e-01 9.816671547897087846e-01
1.359999992415884262e-01 9.867063470067117814e-01
1.379999922765374198e-01 9.785786176244489765e-01
1.399999967333476758e-01 9.792288359750299653e-01
1.420000011901579318e-01 9.782535084491584820e-01
1.439999953672930766e-01 9.615103859216969084e-01
1.459999998241033603e-01 9.797164997379657070e-01
1.479999940012384774e-01 9.779283992738678766e-01
1.499999973158626099e-01 9.774407355109321349e-01
1.520000017726728936e-01 9.743521983456722158e-01
1.539999948076218872e-01 9.644363684993115804e-01
1.559999992644321709e-01 9.637861501487304805e-01
1.579999922993811368e-01 9.681751240151524884e-01
1.599999967561914205e-01 9.606976129834706724e-01
1.620000012130016487e-01 9.750024166962533156e-01
1.639999942479506978e-01 9.771156263356416405e-01
1.659999987047609260e-01 9.790662813873847181e-01
1.679999928818960708e-01 9.845931373673234566e-01
1.699999973387063268e-01 9.761402988097700462e-01
1.720000006533304870e-01 9.698006698916050716e-01
1.739999948304655764e-01 9.639487047363758387e-01
1.759999981450897366e-01 9.769530717479963933e-01
1.779999923222248537e-01 9.663870235510546580e-01
1.799999967790351374e-01 9.688253423657334773e-01
1.820000012358453934e-01 9.754900804591890573e-01
1.840000045504695259e-01 9.748398621086080684e-01
1.859999987276046429e-01 9.728892070568649908e-01
1.879999917625536643e-01 9.780909538615131238e-01
1.900000076412251826e-01 9.774407355109321349e-01
1.920000006761742040e-01 9.711011065927671604e-01
1.939999937111231976e-01 9.649240322622473220e-01
1.959999867460722189e-01 9.767905171603511461e-01
1.980000026247437372e-01 9.707759974174765549e-01
1.999999956596927586e-01 9.779283992738678766e-01
