# gamma d2min std
3.999999999999954113e-03 6.175675222301136857e-01 4.016511073879727167e-01
6.000000000000013135e-03 6.195390706340750953e-01 4.023739185744543145e-01
8.000000000000073025e-03 6.324542977687026557e-01 5.034650525184550807e-01
9.999999999999967248e-03 6.279889079348169867e-01 4.922035614542018545e-01
1.200000000000002627e-02 6.286842294625946126e-01 4.825781585296862741e-01
1.399999999999992223e-02 6.327296554648041971e-01 4.959243532671563925e-01
1.599999999999997952e-02 6.288080333767361862e-01 4.868001823038021758e-01
1.800000000000004027e-02 6.346476978476167652e-01 5.186085239098859878e-01
1.999999999999993450e-02 6.351788484749841812e-01 5.084055230261643743e-01
2.199999999999999178e-02 6.353725050307765798e-01 5.207407405364502528e-01
2.400000000000005254e-02 6.466748734019885925e-01 5.177584278022949738e-01
2.599999999999994676e-02 6.453235550485322269e-01 5.197312115001583299e-01
2.800000000000000752e-02 6.523472418757891855e-01 5.415272291988132425e-01
3.000000000000006481e-02 6.458098495620264723e-01 5.107761857013426443e-01
3.199999999999995903e-02 6.493102223248105043e-01 5.472341421642535897e-01
3.400000000000001632e-02 6.581603502919823878e-01 5.396450859068436801e-01
3.600000000000008055e-02 6.632687219006471180e-01 5.572420508767514935e-01
3.799999999999997130e-02 6.752252484434185797e-01 5.895300574809358984e-01
4.000000000000003553e-02 6.820301550386680400e-01 5.997674479601855513e-01
4.199999999999992628e-02 6.848225738340436575e-01 6.081669970732241914e-01
4.399999999999998357e-02 6.900498131313133054e-01 5.814270371270339188e-01
4.600000000000004780e-02 7.003112249191131289e-01 6.134333111279997031e-01
4.799999999999993855e-02 6.959104239169033868e-01 5.988530822107521745e-01
5.000000000000000278e-02 7.046965393051610738e-01 5.971800590830237399e-01
5.200000000000006006e-02 7.079121920572917226e-01 6.236217826889354221e-01
5.399999999999995776e-02 7.225531660491634200e-01 6.445367818447557129e-01
5.600000000000001504e-02 7.307564575875946655e-01 6.627790972417497706e-01
5.800000000000007233e-02 7.471579142459752187e-01 6.761671673548326211e-01
5.999999999999997002e-02 7.433699913214174559e-01 6.823843037508834364e-01
6.200000000000002731e-02 7.626907771444918493e-01 7.566809219352406135e-01
6.399999999999991807e-02 7.686429415463225112e-01 7.884187239274453862e-01
6.599999999999997535e-02 7.878637337614426972e-01 7.914586184810944447e-01
6.800000000000003264e-02 8.095460456478850153e-01 8.472599299178712462e-01
6.999999999999993727e-02 8.239024439354482032e-01 8.703524203414185756e-01
7.199999999999999456e-02 8.342189495482164041e-01 8.804923178680377216e-01
7.400000000000005185e-02 8.513852818319918025e-01 9.149042808164414842e-01
7.599999999999994260e-02 8.777980855784407455e-01 9.545570130388922880e-01
7.800000000000001377e-02 8.922887131155303742e-01 1.003467923802037642e+00
8.000000000000007105e-02 9.291082693260732661e-01 1.108869902657975803e+00
8.199999999999997569e-02 9.475203309935290585e-01 1.142999760251697694e+00
8.400000000000000522e-02 9.737995311770044626e-01 1.174673573210921029e+00
8.599999999999990985e-02 1.008990475467566261e+00 1.255276742617960739e+00
8.799999999999996714e-02 1.026103016960622005e+00 1.249202482432671957e+00
9.000000000000003830e-02 1.052746231072443139e+00 1.298086556855422735e+00
9.200000000000009559e-02 1.076413108343197367e+00 1.339326932534516068e+00
9.399999999999998634e-02 1.097268379219933587e+00 1.391021716601185787e+00
9.600000000000004363e-02 1.149279784970801854e+00 1.515883216018438340e+00
9.799999999999994826e-02 1.179593953819444430e+00 1.544855113136688995e+00
1.000000000000000056e-01 1.232836532210779712e+00 1.679923220353916280e+00
1.020000000000000628e-01 1.279495520634075234e+00 1.759161128113949868e+00
1.039999999999999536e-01 1.342972439719460453e+00 1.981957734037217866e+00
1.060000000000000109e-01 1.379425288914535974e+00 2.023602812184435162e+00
1.080000000000000682e-01 1.479061783491161908e+00 2.228730482741873242e+00
1.099999999999999728e-01 1.537510156624842361e+00 2.317303324475858517e+00
1.120000000000000301e-01 1.635549316360874306e+00 2.541055357146365878e+00
1.139999999999999208e-01 1.708678009866240410e+00 2.678201860055596573e+00
1.159999999999999781e-01 1.779043085738241547e+00 2.840807172786460111e+00
1.180000000000000354e-01 1.911299368655303033e+00 3.072214287004961353e+00
1.199999999999999400e-01 2.032332376688762654e+00 3.369947773684775161e+00
1.219999999999999973e-01 2.186629978847064226e+00 3.681316272434685288e+00
1.240000000000000546e-01 2.392415903827335821e+00 4.148250747038412456e+00
1.259999999999999454e-01 2.688283222468828448e+00 4.745268396694273250e+00
1.280000000000000304e-01 3.078419804561237427e+00 5.626081619775249898e+00
1.300000000000000600e-01 3.468091443617818292e+00 6.527402257867253255e+00
1.319999999999999507e-01 3.841918849094459798e+00 7.382899064103106035e+00
1.340000000000000357e-01 4.407086486193970920e+00 8.541435647393285535e+00
1.360000000000000653e-01 4.942844976104797894e+00 9.789138091055352930e+00
1.379999999999999838e-01 5.408212662594697129e+00 1.089066467265034355e+01
1.400000000000000411e-01 5.863474920578834571e+00 1.192419188254715756e+01
1.419999999999999041e-01 6.135410919152462839e+00 1.258732405320647096e+01
1.439999999999999891e-01 6.356099380940262833e+00 1.296915453933140583e+01
1.460000000000000464e-01 6.615934356524227233e+00 1.363029965453127623e+01
1.479999999999999372e-01 6.765574604217961863e+00 1.395552685679477101e+01
1.499999999999999944e-01 7.019665320419034238e+00 1.453918678677365861e+01
1.520000000000000517e-01 7.247669079154830385e+00 1.509711347945545690e+01
1.539999999999999425e-01 7.429172413983585521e+00 1.555352846421033419e+01
1.560000000000000275e-01 7.581737575633285431e+00 1.591443146002785447e+01
1.580000000000000848e-01 7.759771821577099438e+00 1.626173622591914025e+01
1.599999999999999756e-01 7.896622470085620904e+00 1.654601381835171381e+01
1.620000000000000329e-01 8.014126169487846951e+00 1.679253720905731484e+01
1.639999999999998959e-01 8.236167430956044200e+00 1.723380919437736125e+01
1.659999999999999809e-01 8.445651944304369607e+00 1.765527441615826731e+01
1.680000000000000382e-01 8.602460824664614591e+00 1.800488965194585944e+01
1.699999999999999012e-01 8.860662076347455951e+00 1.862450833241681636e+01
1.719999999999999862e-01 9.053561293116713315e+00 1.903448353057401121e+01
1.740000000000000435e-01 9.269194378868764517e+00 1.947540612480895206e+01
1.759999999999999343e-01 9.409719052471986700e+00 1.972951812963123785e+01
1.780000000000000193e-01 9.605794894748264312e+00 2.012917523756298621e+01
1.800000000000000766e-01 9.805963880034722635e+00 2.058630346069031702e+01
1.819999999999999674e-01 9.969887389171004699e+00 2.096410567973195427e+01
1.840000000000000246e-01 1.011499876068891979e+01 2.125725784463300272e+01
1.859999999999999987e-01 1.023426082082938748e+01 2.156999011982881598e+01
1.879999999999999727e-01 1.039903662539851581e+01 2.191111741268800728e+01
1.900000000000000300e-01 1.054890576416706161e+01 2.215079029024725799e+01
1.920000000000000040e-01 1.072462893908222803e+01 2.249596327990561306e+01
1.939999999999999780e-01 1.089289422844459843e+01 2.274838212040890895e+01
1.960000000000000353e-01 1.104803185809067223e+01 2.305458301781463248e+01
1.979999999999999538e-01 1.120025739412287002e+01 2.328909003324960025e+01
2.000000000000000111e-01 1.130811077876814963e+01 2.359862664188462489e+01
